Iteración,Tiempo Keygen (ms),Tiempo Encapsulación (ms),Tiempo Decapsulación (ms),Tiempo Total (ms)
78,0.020,0.027,0.025,0.072
79,0.021,0.027,0.025,0.073
80,0.021,0.027,0.026,0.074
81,0.021,0.027,0.025,0.073
82,0.020,0.027,0.025,0.072
83,0.020,0.027,0.025,0.072
84,0.022,0.028,0.026,0.076
85,0.021,0.027,0.026,0.074
86,0.020,0.027,0.025,0.072
87,0.020,0.027,0.025,0.072
88,0.020,0.027,0.025,0.072
89,0.021,0.027,0.025,0.073
90,0.021,0.027,0.025,0.073
91,0.020,0.027,0.025,0.072
92,0.020,0.027,0.025,0.072
93,0.021,0.027,0.026,0.074
94,0.020,0.027,0.025,0.072
95,0.021,0.027,0.025,0.073
96,0.021,0.027,0.026,0.074
97,0.021,0.027,0.025,0.073
98,0.020,0.027,0.025,0.072
99,0.020,0.026,0.025,0.071
100,0.021,0.027,0.025,0.073
101,0.021,0.027,0.026,0.074
102,0.024,0.028,0.026,0.078
103,0.020,0.027,0.025,0.072
104,0.020,0.027,0.025,0.072
105,0.020,0.027,0.025,0.072
106,0.020,0.027,0.025,0.072
107,0.021,0.027,0.025,0.073
108,0.021,0.027,0.026,0.074
109,0.021,0.027,0.026,0.074
110,0.021,0.027,0.026,0.074
111,0.021,0.027,0.025,0.073
112,0.020,0.027,0.025,0.072
113,0.020,0.027,0.025,0.072
114,0.020,0.027,0.025,0.072
115,0.021,0.027,0.025,0.073
116,0.021,0.027,0.026,0.074
117,0.021,0.027,0.025,0.073
118,0.020,0.027,0.025,0.072
119,0.020,0.027,0.025,0.072
120,0.020,0.027,0.025,0.072
121,0.020,0.027,0.025,0.072
122,0.021,0.027,0.025,0.073
123,0.021,0.027,0.025,0.073
124,0.021,0.027,0.026,0.074
125,0.021,0.027,0.025,0.073
126,0.020,0.035,0.026,0.081
127,0.021,0.027,0.025,0.073
128,0.021,0.026,0.025,0.072
129,0.021,0.027,0.025,0.073
130,0.021,0.027,0.026,0.074
131,0.021,0.027,0.025,0.073
132,0.022,0.027,0.026,0.075
133,0.020,0.027,0.025,0.072
134,0.021,0.027,0.025,0.073
135,0.020,0.027,0.026,0.073
136,0.020,0.027,0.025,0.072
137,0.020,0.027,0.025,0.072
138,0.021,0.027,0.025,0.073
139,0.021,0.027,0.026,0.074
140,0.021,0.027,0.026,0.074
141,0.021,0.027,0.025,0.073
142,0.020,0.027,0.025,0.072
143,0.021,0.029,0.026,0.076
144,0.020,0.027,0.026,0.073
145,0.020,0.029,0.029,0.078
146,0.023,0.027,0.026,0.076
147,0.022,0.028,0.026,0.076
148,0.031,0.032,0.028,0.091
149,0.024,0.028,0.025,0.077
150,0.021,0.027,0.026,0.074
151,0.021,0.027,0.026,0.074
152,0.021,0.027,0.026,0.074
153,0.021,0.027,0.025,0.073
154,0.021,0.027,0.026,0.074
155,0.020,0.027,0.026,0.073
156,0.020,0.027,0.025,0.072
157,0.020,0.027,0.025,0.072
158,0.020,0.026,0.025,0.071
159,0.021,0.027,0.025,0.073
160,0.020,0.027,0.025,0.072
161,0.021,0.027,0.025,0.073
162,0.021,0.027,0.025,0.073
163,0.021,0.027,0.026,0.074
164,0.020,0.027,0.025,0.072
165,0.021,0.027,0.026,0.074
166,0.021,0.027,0.025,0.073
167,0.021,0.027,0.025,0.073
168,0.020,0.027,0.025,0.072
169,0.020,0.027,0.025,0.072
170,0.021,0.027,0.025,0.073
171,0.021,0.027,0.026,0.074
172,0.021,0.027,0.025,0.073
173,0.021,0.028,0.026,0.075
174,0.022,0.027,0.026,0.075
175,0.021,0.027,0.036,0.084
176,0.022,0.027,0.026,0.075
177,0.020,0.028,0.025,0.073
178,0.021,0.028,0.027,0.076
179,0.021,0.027,0.025,0.073
180,0.021,0.027,0.026,0.074
181,0.022,0.028,0.027,0.077
182,0.021,0.027,0.025,0.073
183,0.021,0.027,0.026,0.074
184,0.021,0.027,0.026,0.074
185,0.021,0.027,0.025,0.073
186,0.020,0.027,0.025,0.072
187,0.021,0.027,0.025,0.073
188,0.021,0.027,0.026,0.074
189,0.020,0.027,0.025,0.072
190,0.020,0.026,0.025,0.071
191,0.021,0.027,0.026,0.074
192,0.021,0.027,0.025,0.073
193,0.021,0.028,0.026,0.075
194,0.020,0.027,0.025,0.072
195,0.020,0.026,0.025,0.071
196,0.021,0.027,0.026,0.074
197,0.021,0.027,0.026,0.074
198,0.020,0.027,0.025,0.072
199,0.020,0.027,0.025,0.072
200,0.020,0.027,0.025,0.072
201,0.020,0.027,0.025,0.072
202,0.021,0.027,0.025,0.073
203,0.021,0.027,0.026,0.074
204,0.021,0.027,0.026,0.074
205,0.020,0.027,0.025,0.072
206,0.020,0.026,0.025,0.071
207,0.021,0.027,0.025,0.073
208,0.021,0.027,0.025,0.073
209,0.021,0.027,0.026,0.074
210,0.021,0.027,0.026,0.074
211,0.020,0.027,0.025,0.072
212,0.020,0.027,0.025,0.072
213,0.021,0.027,0.025,0.073
214,0.021,0.027,0.025,0.073
215,0.021,0.027,0.025,0.073
216,0.021,0.027,0.026,0.074
217,0.021,0.027,0.025,0.073
218,0.020,0.027,0.025,0.072
219,0.020,0.026,0.025,0.071
220,0.021,0.027,0.025,0.073
221,0.021,0.027,0.026,0.074
222,0.020,0.027,0.025,0.072
223,0.020,0.027,0.025,0.072
224,0.020,0.027,0.025,0.072
225,0.021,0.027,0.025,0.073
226,0.021,0.027,0.026,0.074
227,0.021,0.027,0.026,0.074
228,0.021,0.027,0.032,0.080
229,0.022,0.027,0.025,0.074
230,0.020,0.027,0.025,0.072
231,0.021,0.027,0.025,0.073
232,0.021,0.027,0.025,0.073
233,0.020,0.027,0.025,0.072
234,0.020,0.026,0.025,0.071
235,0.021,0.027,0.025,0.073
236,0.021,0.027,0.026,0.074
237,0.020,0.027,0.025,0.072
238,0.020,0.027,0.025,0.072
239,0.021,0.027,0.026,0.074
240,0.021,0.027,0.026,0.074
241,0.021,0.027,0.026,0.074
242,0.020,0.027,0.025,0.072
243,0.020,0.027,0.025,0.072
244,0.020,0.027,0.025,0.072
245,0.020,0.027,0.025,0.072
246,0.021,0.027,0.025,0.073
247,0.021,0.027,0.026,0.074
248,0.021,0.027,0.025,0.073
249,0.020,0.026,0.025,0.071
250,0.021,0.027,0.025,0.073
251,0.021,0.027,0.026,0.074
252,0.021,0.027,0.026,0.074
253,0.021,0.027,0.026,0.074
254,0.021,0.027,0.026,0.074
255,0.020,0.027,0.026,0.073
256,0.021,0.027,0.025,0.073
257,0.020,0.027,0.025,0.072
258,0.020,0.027,0.025,0.072
259,0.021,0.027,0.026,0.074
260,0.020,0.027,0.025,0.072
261,0.020,0.027,0.025,0.072
262,0.021,0.027,0.025,0.073
263,0.021,0.027,0.025,0.073
264,0.021,0.027,0.025,0.073
265,0.021,0.027,0.026,0.074
266,0.020,0.027,0.025,0.072
267,0.020,0.027,0.025,0.072
268,0.021,0.027,0.025,0.073
269,0.021,0.027,0.026,0.074
270,0.021,0.027,0.026,0.074
271,0.020,0.027,0.026,0.073
272,0.021,0.027,0.026,0.074
273,0.020,0.027,0.025,0.072
274,0.020,0.027,0.025,0.072
275,0.020,0.027,0.025,0.072
276,0.021,0.027,0.025,0.073
277,0.021,0.027,0.025,0.073
278,0.021,0.027,0.025,0.073
279,0.021,0.027,0.025,0.073
280,0.021,0.027,0.025,0.073
281,0.021,0.027,0.026,0.074
282,0.038,0.027,0.026,0.091
283,0.020,0.027,0.025,0.072
284,0.020,0.027,0.025,0.072
285,0.020,0.027,0.025,0.072
286,0.021,0.027,0.025,0.073
287,0.020,0.027,0.026,0.073
288,0.021,0.027,0.025,0.073
289,0.020,0.027,0.025,0.072
290,0.020,0.027,0.025,0.072
291,0.021,0.027,0.025,0.073
292,0.021,0.027,0.026,0.074
293,0.021,0.027,0.025,0.073
294,0.024,0.029,0.026,0.079
295,0.021,0.027,0.025,0.073
296,0.021,0.027,0.025,0.073
297,0.021,0.027,0.025,0.073
298,0.021,0.027,0.025,0.073
299,0.021,0.027,0.026,0.074
300,0.021,0.027,0.025,0.073
301,0.020,0.027,0.025,0.072
302,0.020,0.026,0.025,0.071
303,0.021,0.027,0.025,0.073
304,0.021,0.027,0.025,0.073
305,0.021,0.027,0.025,0.073
306,0.021,0.027,0.026,0.074
307,0.020,0.027,0.025,0.072
308,0.020,0.027,0.025,0.072
309,0.020,0.026,0.025,0.071
310,0.021,0.027,0.025,0.073
311,0.021,0.027,0.025,0.073
312,0.021,0.027,0.026,0.074
313,0.021,0.027,0.025,0.073
314,0.020,0.027,0.025,0.072
315,0.020,0.027,0.025,0.072
316,0.021,0.028,0.026,0.075
317,0.021,0.027,0.025,0.073
318,0.021,0.027,0.026,0.074
319,0.020,0.027,0.026,0.073
320,0.021,0.027,0.026,0.074
321,0.020,0.027,0.025,0.072
322,0.020,0.026,0.025,0.071
323,0.021,0.027,0.025,0.073
324,0.021,0.027,0.026,0.074
325,0.020,0.027,0.025,0.072
326,0.020,0.027,0.026,0.073
327,0.022,0.027,0.027,0.076
328,0.021,0.027,0.025,0.073
329,0.022,0.027,0.025,0.074
330,0.022,0.027,0.028,0.077
331,0.020,0.027,0.026,0.073
332,0.022,0.027,0.026,0.075
333,0.022,0.028,0.026,0.076
334,0.038,0.030,0.027,0.095
335,0.021,0.028,0.026,0.075
336,0.021,0.029,0.025,0.075
337,0.020,0.027,0.027,0.074
338,0.022,0.028,0.026,0.076
339,0.021,0.027,0.025,0.073
340,0.021,0.028,0.027,0.076
341,0.020,0.027,0.025,0.072
342,0.020,0.027,0.025,0.072
343,0.023,0.027,0.025,0.075
344,0.020,0.027,0.026,0.073
345,0.021,0.030,0.026,0.077
346,0.020,0.027,0.025,0.072
347,0.020,0.026,0.025,0.071
348,0.021,0.028,0.025,0.074
349,0.021,0.027,0.025,0.073
350,0.021,0.027,0.027,0.075
351,0.021,0.028,0.026,0.075
352,0.021,0.028,0.026,0.075
353,0.021,0.027,0.025,0.073
354,0.020,0.027,0.026,0.073
355,0.022,0.027,0.026,0.075
356,0.022,0.027,0.025,0.074
357,0.021,0.027,0.025,0.073
358,0.021,0.027,0.026,0.074
359,0.021,0.027,0.026,0.074
360,0.021,0.027,0.025,0.073
361,0.020,0.027,0.025,0.072
362,0.020,0.026,0.025,0.071
363,0.021,0.027,0.026,0.074
364,0.021,0.027,0.025,0.073
365,0.020,0.027,0.025,0.072
366,0.022,0.028,0.026,0.076
367,0.021,0.027,0.025,0.073
368,0.021,0.027,0.025,0.073
369,0.021,0.027,0.026,0.074
370,0.021,0.027,0.025,0.073
371,0.020,0.027,0.025,0.072
372,0.020,0.027,0.025,0.072
373,0.021,0.028,0.026,0.075
374,0.021,0.027,0.027,0.075
375,0.021,0.027,0.025,0.073
376,0.020,0.027,0.025,0.072
377,0.021,0.027,0.025,0.073
378,0.021,0.027,0.025,0.073
379,0.021,0.027,0.025,0.073
380,0.021,0.027,0.025,0.073
381,0.020,0.027,0.025,0.072
382,0.020,0.027,0.025,0.072
383,0.021,0.027,0.025,0.073
384,0.021,0.027,0.025,0.073
385,0.020,0.027,0.025,0.072
386,0.020,0.043,0.032,0.095
387,0.029,0.028,0.027,0.084
388,0.020,0.027,0.025,0.072
389,0.020,0.027,0.025,0.072
390,0.020,0.027,0.025,0.072
391,0.020,0.027,0.026,0.073
392,0.020,0.027,0.025,0.072
393,0.020,0.027,0.025,0.072
394,0.021,0.027,0.025,0.073
395,0.021,0.027,0.025,0.073
396,0.021,0.027,0.026,0.074
397,0.021,0.027,0.026,0.074
398,0.020,0.027,0.025,0.072
399,0.020,0.027,0.026,0.073
400,0.021,0.027,0.025,0.073
401,0.020,0.027,0.025,0.072
402,0.021,0.027,0.025,0.073
403,0.021,0.027,0.025,0.073
404,0.022,0.028,0.027,0.077
405,0.021,0.027,0.026,0.074
406,0.022,0.028,0.026,0.076
407,0.020,0.027,0.026,0.073
408,0.020,0.027,0.025,0.072
409,0.020,0.027,0.025,0.072
410,0.020,0.026,0.025,0.071
411,0.021,0.027,0.025,0.073
412,0.021,0.027,0.026,0.074
413,0.021,0.027,0.025,0.073
414,0.020,0.027,0.025,0.072
415,0.020,0.027,0.025,0.072
416,0.020,0.027,0.025,0.072
417,0.020,0.027,0.025,0.072
418,0.021,0.027,0.026,0.074
419,0.021,0.027,0.025,0.073
420,0.020,0.027,0.025,0.072
421,0.020,0.027,0.025,0.072
422,0.021,0.027,0.026,0.074
423,0.022,0.028,0.026,0.076
424,0.021,0.027,0.026,0.074
425,0.020,0.027,0.025,0.072
426,0.020,0.027,0.025,0.072
427,0.021,0.027,0.026,0.074
428,0.021,0.027,0.025,0.073
429,0.020,0.027,0.025,0.072
430,0.020,0.026,0.025,0.071
431,0.020,0.027,0.025,0.072
432,0.020,0.027,0.025,0.072
433,0.021,0.028,0.025,0.074
434,0.021,0.027,0.025,0.073
435,0.021,0.027,0.026,0.074
436,0.021,0.027,0.025,0.073
437,0.020,0.027,0.025,0.072
438,0.021,0.033,0.026,0.080
439,0.021,0.027,0.025,0.073
440,0.021,0.027,0.026,0.074
441,0.022,0.027,0.026,0.075
442,0.021,0.027,0.026,0.074
443,0.020,0.027,0.025,0.072
444,0.020,0.026,0.025,0.071
445,0.021,0.027,0.025,0.073
446,0.021,0.027,0.025,0.073
447,0.020,0.027,0.026,0.073
448,0.021,0.027,0.025,0.073
449,0.020,0.027,0.025,0.072
450,0.021,0.027,0.025,0.073
451,0.021,0.027,0.025,0.073
452,0.020,0.027,0.025,0.072
453,0.020,0.027,0.025,0.072
454,0.021,0.027,0.025,0.073
455,0.021,0.027,0.025,0.073
456,0.021,0.027,0.025,0.073
457,0.022,0.028,0.027,0.077
458,0.021,0.027,0.026,0.074
459,0.021,0.027,0.026,0.074
460,0.021,0.027,0.025,0.073
461,0.020,0.027,0.025,0.072
462,0.020,0.027,0.025,0.072
463,0.020,0.027,0.025,0.072
464,0.020,0.027,0.025,0.072
465,0.021,0.027,0.025,0.073
466,0.021,0.027,0.025,0.073
467,0.021,0.027,0.025,0.073
468,0.020,0.027,0.025,0.072
469,0.021,0.027,0.025,0.073
470,0.021,0.027,0.026,0.074
471,0.021,0.027,0.026,0.074
472,0.021,0.027,0.025,0.073
473,0.020,0.027,0.025,0.072
474,0.020,0.027,0.025,0.072
475,0.022,0.029,0.026,0.077
476,0.021,0.027,0.025,0.073
477,0.020,0.026,0.025,0.071
478,0.021,0.027,0.025,0.073
479,0.021,0.027,0.025,0.073
480,0.021,0.027,0.025,0.073
481,0.021,0.027,0.026,0.074
482,0.020,0.027,0.025,0.072
483,0.020,0.027,0.025,0.072
484,0.021,0.027,0.025,0.073
485,0.021,0.027,0.026,0.074
486,0.021,0.027,0.025,0.073
487,0.020,0.027,0.025,0.072
488,0.020,0.027,0.025,0.072
489,0.020,0.027,0.025,0.072
490,0.020,0.026,0.025,0.071
491,0.021,0.035,0.025,0.081
492,0.021,0.027,0.026,0.074
493,0.021,0.027,0.026,0.074
494,0.020,0.027,0.025,0.072
495,0.020,0.027,0.025,0.072
496,0.020,0.027,0.025,0.072
497,0.020,0.027,0.025,0.072
498,0.020,0.027,0.025,0.072
499,0.021,0.027,0.025,0.073
500,0.021,0.027,0.026,0.074
501,0.021,0.027,0.025,0.073
502,0.020,0.027,0.025,0.072
503,0.020,0.027,0.025,0.072
504,0.020,0.027,0.025,0.072
505,0.020,0.027,0.025,0.072
506,0.020,0.027,0.025,0.072
507,0.020,0.027,0.025,0.072
508,0.021,0.027,0.025,0.073
509,0.021,0.027,0.026,0.074
510,0.021,0.027,0.025,0.073
511,0.020,0.027,0.025,0.072
512,0.020,0.027,0.025,0.072
513,0.020,0.027,0.025,0.072
514,0.021,0.027,0.025,0.073
515,0.021,0.027,0.025,0.073
516,0.020,0.027,0.025,0.072
517,0.020,0.027,0.025,0.072
518,0.021,0.027,0.025,0.073
519,0.021,0.026,0.025,0.072
520,0.021,0.027,0.025,0.073
521,0.021,0.027,0.026,0.074
522,0.021,0.027,0.025,0.073
523,0.020,0.027,0.025,0.072
524,0.021,0.027,0.025,0.073
525,0.021,0.027,0.026,0.074
526,0.021,0.027,0.025,0.073
527,0.020,0.027,0.025,0.072
528,0.020,0.027,0.025,0.072
529,0.020,0.027,0.025,0.072
530,0.021,0.027,0.025,0.073
531,0.021,0.027,0.025,0.073
532,0.020,0.027,0.025,0.072
533,0.020,0.026,0.025,0.071
534,0.022,0.028,0.026,0.076
535,0.021,0.026,0.025,0.072
536,0.020,0.027,0.025,0.072
537,0.021,0.027,0.025,0.073
538,0.021,0.027,0.026,0.074
539,0.020,0.027,0.025,0.072
540,0.020,0.027,0.025,0.072
541,0.020,0.027,0.025,0.072
542,0.021,0.027,0.025,0.073
543,0.021,0.027,0.025,0.073
544,0.021,0.027,0.028,0.076
545,0.020,0.027,0.025,0.072
546,0.021,0.027,0.025,0.073
547,0.021,0.027,0.025,0.073
548,0.020,0.027,0.025,0.072
549,0.020,0.026,0.025,0.071
550,0.021,0.027,0.025,0.073
551,0.021,0.026,0.025,0.072
552,0.021,0.027,0.025,0.073
553,0.021,0.027,0.025,0.073
554,0.021,0.027,0.026,0.074
555,0.020,0.027,0.025,0.072
556,0.020,0.027,0.025,0.072
557,0.020,0.027,0.025,0.072
558,0.021,0.027,0.025,0.073
559,0.021,0.027,0.025,0.073
560,0.021,0.027,0.026,0.074
561,0.021,0.027,0.025,0.073
562,0.020,0.027,0.025,0.072
563,0.020,0.027,0.025,0.072
564,0.020,0.027,0.025,0.072
565,0.021,0.027,0.025,0.073
566,0.021,0.027,0.025,0.073
567,0.020,0.027,0.026,0.073
568,0.021,0.027,0.025,0.073
569,0.020,0.027,0.025,0.072
570,0.021,0.027,0.025,0.073
571,0.021,0.027,0.025,0.073
572,0.021,0.027,0.025,0.073
573,0.021,0.027,0.025,0.073
574,0.020,0.027,0.025,0.072
575,0.020,0.027,0.025,0.072
576,0.020,0.027,0.025,0.072
577,0.020,0.027,0.025,0.072
578,0.021,0.027,0.026,0.074
579,0.020,0.027,0.025,0.072
580,0.020,0.027,0.025,0.072
581,0.021,0.027,0.025,0.073
582,0.021,0.027,0.025,0.073
583,0.021,0.027,0.025,0.073
584,0.021,0.027,0.025,0.073
585,0.021,0.027,0.025,0.073
586,0.021,0.027,0.026,0.074
587,0.021,0.027,0.025,0.073
588,0.020,0.027,0.025,0.072
589,0.020,0.027,0.025,0.072
590,0.021,0.027,0.025,0.073
591,0.021,0.027,0.025,0.073
592,0.021,0.027,0.025,0.073
593,0.021,0.027,0.025,0.073
594,0.020,0.027,0.025,0.072
595,0.021,0.027,0.025,0.073
596,0.021,0.027,0.025,0.073
597,0.020,0.027,0.025,0.072
598,0.021,0.027,0.025,0.073
599,0.021,0.027,0.025,0.073
600,0.021,0.027,0.025,0.073
601,0.021,0.027,0.025,0.073
602,0.021,0.027,0.026,0.074
603,0.021,0.027,0.025,0.073
604,0.021,0.028,0.026,0.075
605,0.020,0.027,0.025,0.072
606,0.021,0.027,0.025,0.073
607,0.021,0.027,0.025,0.073
608,0.021,0.027,0.026,0.074
609,0.020,0.027,0.025,0.072
610,0.021,0.027,0.025,0.073
611,0.021,0.027,0.026,0.074
612,0.020,0.027,0.025,0.072
613,0.020,0.027,0.025,0.072
614,0.021,0.027,0.025,0.073
615,0.021,0.027,0.025,0.073
616,0.021,0.027,0.025,0.073
617,0.021,0.027,0.026,0.074
618,0.021,0.027,0.025,0.073
619,0.021,0.028,0.026,0.075
620,0.020,0.026,0.025,0.071
621,0.021,0.027,0.025,0.073
622,0.021,0.027,0.025,0.073
623,0.021,0.027,0.026,0.074
624,0.020,0.027,0.025,0.072
625,0.020,0.027,0.025,0.072
626,0.021,0.027,0.026,0.074
627,0.021,0.027,0.025,0.073
628,0.020,0.027,0.025,0.072
629,0.020,0.027,0.025,0.072
630,0.021,0.027,0.025,0.073
631,0.022,0.028,0.026,0.076
632,0.021,0.027,0.025,0.073
633,0.020,0.027,0.025,0.072
634,0.020,0.027,0.025,0.072
635,0.020,0.027,0.025,0.072
636,0.021,0.027,0.025,0.073
637,0.021,0.027,0.026,0.074
638,0.021,0.027,0.025,0.073
639,0.020,0.026,0.025,0.071
640,0.020,0.027,0.025,0.072
641,0.021,0.027,0.025,0.073
642,0.021,0.027,0.025,0.073
643,0.020,0.027,0.025,0.072
644,0.021,0.027,0.025,0.073
645,0.021,0.027,0.026,0.074
646,0.021,0.027,0.026,0.074
647,0.020,0.027,0.025,0.072
648,0.020,0.027,0.025,0.072
649,0.020,0.026,0.025,0.071
650,0.021,0.027,0.025,0.073
651,0.021,0.030,0.025,0.076
652,0.020,0.027,0.025,0.072
653,0.021,0.027,0.025,0.073
654,0.021,0.027,0.025,0.073
655,0.020,0.027,0.025,0.072
656,0.020,0.027,0.025,0.072
657,0.021,0.027,0.025,0.073
658,0.021,0.027,0.026,0.074
659,0.021,0.027,0.025,0.073
660,0.020,0.027,0.025,0.072
661,0.020,0.027,0.025,0.072
662,0.021,0.027,0.026,0.074
663,0.021,0.027,0.025,0.073
664,0.021,0.027,0.026,0.074
665,0.020,0.027,0.025,0.072
666,0.020,0.027,0.025,0.072
667,0.021,0.027,0.025,0.073
668,0.021,0.027,0.026,0.074
669,0.020,0.027,0.025,0.072
670,0.020,0.027,0.025,0.072
671,0.021,0.027,0.025,0.073
672,0.020,0.027,0.025,0.072
673,0.021,0.027,0.025,0.073
674,0.021,0.027,0.026,0.074
675,0.020,0.027,0.025,0.072
676,0.020,0.027,0.025,0.072
677,0.020,0.027,0.025,0.072
678,0.021,0.027,0.026,0.074
679,0.021,0.026,0.025,0.072
680,0.020,0.026,0.025,0.071
681,0.021,0.027,0.025,0.073
682,0.021,0.027,0.025,0.073
683,0.021,0.027,0.025,0.073
684,0.020,0.027,0.025,0.072
685,0.020,0.027,0.025,0.072
686,0.021,0.027,0.025,0.073
687,0.021,0.027,0.025,0.073
688,0.021,0.027,0.025,0.073
689,0.021,0.027,0.026,0.074
690,0.021,0.027,0.025,0.073
691,0.020,0.027,0.025,0.072
692,0.021,0.027,0.025,0.073
693,0.021,0.027,0.025,0.073
694,0.021,0.027,0.026,0.074
695,0.020,0.027,0.025,0.072
696,0.021,0.027,0.026,0.074
697,0.020,0.027,0.025,0.072
698,0.020,0.027,0.025,0.072
699,0.021,0.027,0.025,0.073
700,0.021,0.027,0.025,0.073
701,0.021,0.027,0.026,0.074
702,0.020,0.027,0.025,0.072
703,0.020,0.027,0.026,0.073
704,0.021,0.027,0.029,0.077
705,0.021,0.027,0.025,0.073
706,0.020,0.027,0.025,0.072
707,0.020,0.026,0.025,0.071
708,0.021,0.027,0.025,0.073
709,0.021,0.027,0.025,0.073
710,0.021,0.027,0.026,0.074
711,0.020,0.027,0.026,0.073
712,0.021,0.027,0.025,0.073
713,0.020,0.027,0.025,0.072
714,0.021,0.027,0.025,0.073
715,0.021,0.027,0.026,0.074
716,0.021,0.027,0.025,0.073
717,0.020,0.027,0.025,0.072
718,0.020,0.027,0.025,0.072
719,0.022,0.028,0.026,0.076
720,0.021,0.027,0.026,0.074
721,0.021,0.027,0.025,0.073
722,0.020,0.027,0.025,0.072
723,0.020,0.026,0.025,0.071
724,0.021,0.027,0.025,0.073
725,0.021,0.027,0.026,0.074
726,0.021,0.027,0.026,0.074
727,0.020,0.027,0.026,0.073
728,0.020,0.027,0.025,0.072
729,0.020,0.027,0.025,0.072
730,0.020,0.027,0.025,0.072
731,0.021,0.027,0.025,0.073
732,0.021,0.027,0.026,0.074
733,0.021,0.027,0.025,0.073
734,0.021,0.027,0.026,0.074
735,0.021,0.027,0.025,0.073
736,0.020,0.027,0.025,0.072
737,0.020,0.027,0.025,0.072
738,0.021,0.027,0.025,0.073
739,0.021,0.027,0.026,0.074
740,0.020,0.027,0.025,0.072
741,0.020,0.027,0.025,0.072
742,0.021,0.027,0.025,0.073
743,0.021,0.027,0.025,0.073
744,0.020,0.027,0.025,0.072
745,0.021,0.027,0.026,0.074
746,0.021,0.027,0.025,0.073
747,0.020,0.027,0.025,0.072
748,0.020,0.026,0.025,0.071
749,0.021,0.027,0.025,0.073
750,0.021,0.027,0.026,0.074
751,0.020,0.027,0.026,0.073
752,0.021,0.027,0.025,0.073
753,0.020,0.027,0.025,0.072
754,0.020,0.027,0.025,0.072
755,0.021,0.027,0.025,0.073
756,0.021,0.027,0.025,0.073
757,0.020,0.027,0.028,0.075
758,0.020,0.027,0.025,0.072
759,0.021,0.026,0.025,0.072
760,0.020,0.027,0.025,0.072
761,0.021,0.027,0.025,0.073
762,0.021,0.027,0.026,0.074
763,0.021,0.027,0.025,0.073
764,0.020,0.027,0.025,0.072
765,0.020,0.027,0.025,0.072
766,0.020,0.027,0.025,0.072
767,0.020,0.027,0.025,0.072
768,0.020,0.027,0.025,0.072
769,0.020,0.027,0.025,0.072
770,0.020,0.027,0.025,0.072
771,0.021,0.027,0.025,0.073
