Iteración,Kyber Version,Tiempo Generación Claves,Tiempo Encapsulación,Tiempo Decapsulación,Tiempo Total
515,kyber512,0.0476,0.0662,0.0754,0.1892
516,kyber512,0.0475,0.0548,0.0748,0.1771
517,kyber512,0.0476,0.0562,0.0747,0.1785
518,kyber512,0.0477,0.0568,0.0760,0.1805
519,kyber512,0.0482,0.0567,0.0753,0.1802
520,kyber512,0.0483,0.0576,0.0849,0.1908
521,kyber512,0.0474,0.0552,0.0749,0.1775
522,kyber512,0.0472,0.0562,0.0745,0.1779
523,kyber512,0.0481,0.0567,0.0758,0.1806
524,kyber512,0.0484,0.0567,0.0757,0.1808
525,kyber512,0.0481,0.0574,0.0762,0.1817
526,kyber512,0.0563,0.0558,0.0751,0.1872
527,kyber512,0.0480,0.0558,0.0747,0.1785
528,kyber512,0.0472,0.0557,0.0749,0.1778
529,kyber512,0.0472,0.0557,0.0743,0.1772
530,kyber512,0.0486,0.0572,0.0762,0.1820
531,kyber512,0.0471,0.0645,0.0747,0.1863
532,kyber512,0.0470,0.0558,0.0744,0.1772
533,kyber512,0.0473,0.0562,0.0757,0.1792
534,kyber512,0.0479,0.0557,0.0745,0.1781
535,kyber512,0.0481,0.0561,0.0782,0.1824
536,kyber512,0.0471,0.0553,0.0852,0.1876
537,kyber512,0.0479,0.0563,0.0744,0.1786
538,kyber512,0.0470,0.0555,0.0747,0.1772
539,kyber512,0.0477,0.1946,0.0757,0.3180
540,kyber512,0.0489,0.0558,0.0752,0.1799
541,kyber512,0.0467,0.0653,0.0749,0.1869
542,kyber512,0.0473,0.0558,0.0752,0.1783
543,kyber512,0.0472,0.0569,0.0748,0.1789
544,kyber512,0.0481,0.0570,0.0757,0.1808
545,kyber512,0.0476,0.0592,0.0750,0.1818
546,kyber512,0.0474,0.0558,0.0845,0.1877
547,kyber512,0.0494,0.0568,0.0758,0.1820
548,kyber512,0.0480,0.0562,0.0749,0.1791
549,kyber512,0.0477,0.0568,0.0761,0.1806
550,kyber512,0.0485,0.0555,0.0748,0.1788
551,kyber512,0.0477,0.0557,0.0743,0.1777
552,kyber512,0.0562,0.0556,0.0745,0.1863
553,kyber512,0.0472,0.0568,0.0748,0.1788
554,kyber512,0.0484,0.0571,0.0756,0.1811
555,kyber512,0.0476,0.0554,0.0749,0.1779
556,kyber512,0.0472,0.0601,0.0751,0.1824
557,kyber512,0.0474,0.0666,0.0752,0.1892
558,kyber512,0.0478,0.0558,0.0749,0.1785
559,kyber512,0.0470,0.0562,0.0755,0.1787
560,kyber512,0.0481,0.0553,0.0753,0.1787
561,kyber512,0.0471,0.0561,0.0784,0.1816
562,kyber512,0.0472,0.0558,0.0841,0.1871
563,kyber512,0.0482,0.0577,0.0752,0.1811
564,kyber512,0.0468,0.0553,0.0748,0.1769
565,kyber512,0.0467,0.0557,0.0745,0.1769
566,kyber512,0.0470,0.0562,0.0777,0.1809
567,kyber512,0.0486,0.0568,0.0757,0.1811
568,kyber512,0.0571,0.0552,0.0738,0.1861
569,kyber512,0.0476,0.0558,0.0760,0.1794
570,kyber512,0.0479,0.0553,0.0747,0.1779
571,kyber512,0.0469,0.0557,0.0750,0.1776
572,kyber512,0.0486,0.0586,0.0754,0.1826
573,kyber512,0.0475,0.0663,0.0740,0.1878
574,kyber512,0.0474,0.0558,0.0753,0.1785
575,kyber512,0.0479,0.0563,0.0758,0.1800
576,kyber512,0.0476,0.0559,0.0746,0.1781
577,kyber512,0.0480,0.0556,0.0752,0.1788
578,kyber512,0.0473,0.0553,0.2212,0.3238
579,kyber512,0.0490,0.0571,0.0752,0.1813
580,kyber512,0.0487,0.0564,0.0760,0.1811
581,kyber512,0.0481,0.0561,0.0756,0.1798
582,kyber512,0.0474,0.0567,0.0745,0.1786
583,kyber512,0.0470,0.0655,0.0754,0.1879
584,kyber512,0.0485,0.0567,0.0762,0.1814
585,kyber512,0.0480,0.0571,0.0764,0.1815
586,kyber512,0.0477,0.0548,0.0757,0.1782
587,kyber512,0.0473,0.0599,0.0751,0.1823
588,kyber512,0.0487,0.0567,0.0848,0.1902
589,kyber512,0.0478,0.0553,0.0747,0.1778
590,kyber512,0.0474,0.0554,0.0750,0.1778
591,kyber512,0.0476,0.0552,0.0745,0.1773
592,kyber512,0.0472,0.0558,0.0747,0.1777
593,kyber512,0.0484,0.0566,0.0757,0.1807
594,kyber512,0.0571,0.0566,0.0746,0.1883
595,kyber512,0.0477,0.0558,0.0752,0.1787
596,kyber512,0.0472,0.0552,0.0745,0.1769
597,kyber512,0.0476,0.0558,0.0753,0.1787
598,kyber512,0.0480,0.0562,0.0754,0.1796
599,kyber512,0.0468,0.0652,0.0739,0.1859
600,kyber512,0.0479,0.0558,0.0752,0.1789
601,kyber512,0.0478,0.0555,0.0748,0.1781
602,kyber512,0.0525,0.0615,0.0744,0.1884
603,kyber512,0.0476,0.0561,0.0787,0.1824
604,kyber512,0.0480,0.0650,0.0757,0.1887
605,kyber512,0.0482,0.0560,0.0761,0.1803
606,kyber512,0.0495,0.0571,0.0768,0.1834
607,kyber512,0.0483,0.0562,0.0750,0.1795
608,kyber512,0.0484,0.0574,0.0767,0.1825
609,kyber512,0.0480,0.0562,0.0840,0.1882
610,kyber512,0.0471,0.0562,0.0753,0.1786
611,kyber512,0.0477,0.0558,0.0757,0.1792
612,kyber512,0.0478,0.0562,0.0755,0.1795
613,kyber512,0.0482,0.0566,0.0782,0.1830
614,kyber512,0.0497,0.0571,0.0759,0.1827
615,kyber512,0.0578,0.0567,0.0763,0.1908
616,kyber512,0.0477,0.0556,0.0759,0.1792
617,kyber512,0.0476,0.0562,0.0754,0.1792
618,kyber512,0.0479,0.2113,0.0768,0.3360
619,kyber512,0.0496,0.0671,0.0759,0.1926
620,kyber512,0.0486,0.0562,0.0753,0.1801
621,kyber512,0.0485,0.0566,0.0760,0.1811
622,kyber512,0.0486,0.0577,0.0770,0.1833
623,kyber512,0.0477,0.0562,0.0752,0.1791
624,kyber512,0.0474,0.0561,0.0845,0.1880
625,kyber512,0.0478,0.0562,0.0754,0.1794
626,kyber512,0.0481,0.0566,0.0754,0.1801
627,kyber512,0.0486,0.0558,0.0754,0.1798
628,kyber512,0.0484,0.0571,0.0766,0.1821
629,kyber512,0.0509,0.0562,0.0756,0.1827
630,kyber512,0.0578,0.0572,0.0764,0.1914
631,kyber512,0.0474,0.0561,0.0761,0.1796
632,kyber512,0.0480,0.0559,0.0763,0.1802
633,kyber512,0.0477,0.0568,0.0760,0.1805
634,kyber512,0.0481,0.0591,0.0757,0.1829
635,kyber512,0.0482,0.0650,0.0751,0.1883
636,kyber512,0.0473,0.0562,0.0760,0.1795
637,kyber512,0.0485,0.0557,0.0764,0.1806
638,kyber512,0.0479,0.0560,0.0753,0.1792
639,kyber512,0.0480,0.0558,0.0761,0.1799
640,kyber512,0.0496,0.0567,0.0840,0.1903
641,kyber512,0.0486,0.0567,0.0762,0.1815
642,kyber512,0.0481,0.0557,0.0759,0.1797
643,kyber512,0.0478,0.0568,0.0754,0.1800
644,kyber512,0.0467,0.0562,0.0787,0.1816
645,kyber512,0.0478,0.0564,0.0750,0.1792
646,kyber512,0.0472,0.0566,0.0754,0.1792
647,kyber512,0.0485,0.0558,0.0754,0.1797
648,kyber512,0.0476,0.0558,0.0752,0.1786
649,kyber512,0.0481,0.0561,0.0761,0.1803
650,kyber512,0.0487,0.0563,0.0751,0.1801
651,kyber512,0.0477,0.0657,0.0756,0.1890
652,kyber512,0.0483,0.0558,0.0753,0.1794
653,kyber512,0.0476,0.0566,0.0750,0.1792
654,kyber512,0.0480,0.0558,0.0754,0.1792
655,kyber512,0.0486,0.0568,0.0805,0.1859
656,kyber512,0.0479,0.0563,0.0838,0.1880
657,kyber512,0.0490,0.0567,0.0762,0.1819
658,kyber512,0.1653,0.0563,0.0759,0.2975
659,kyber512,0.0483,0.0561,0.0744,0.1788
660,kyber512,0.0502,0.0576,0.0754,0.1832
661,kyber512,0.0476,0.0661,0.0754,0.1891
662,kyber512,0.0476,0.0567,0.0752,0.1795
663,kyber512,0.0473,0.0568,0.0763,0.1804
664,kyber512,0.0483,0.0569,0.0766,0.1818
665,kyber512,0.0500,0.0582,0.0777,0.1859
666,kyber512,0.0491,0.0666,0.0759,0.1916
667,kyber512,0.0474,0.0562,0.0757,0.1793
668,kyber512,0.0481,0.0561,0.0755,0.1797
669,kyber512,0.0473,0.0562,0.0750,0.1785
670,kyber512,0.0490,0.0566,0.0801,0.1857
671,kyber512,0.0500,0.0578,0.0853,0.1931
672,kyber512,0.0473,0.0558,0.0756,0.1787
673,kyber512,0.0476,0.0561,0.0754,0.1791
674,kyber512,0.0486,0.0562,0.0754,0.1802
675,kyber512,0.0470,0.0555,0.0752,0.1777
676,kyber512,0.0534,0.0576,0.0768,0.1878
677,kyber512,0.0571,0.0572,0.0764,0.1907
678,kyber512,0.0478,0.0558,0.0752,0.1788
679,kyber512,0.0481,0.0569,0.0753,0.1803
680,kyber512,0.0478,0.0558,0.0751,0.1787
681,kyber512,0.0469,0.0595,0.0748,0.1812
682,kyber512,0.0472,0.0643,0.0748,0.1863
683,kyber512,0.0472,0.0561,0.0752,0.1785
684,kyber512,0.0490,0.0567,0.0759,0.1816
685,kyber512,0.0479,0.0561,0.0751,0.1791
686,kyber512,0.0481,0.0560,0.0786,0.1827
687,kyber512,0.0482,0.0558,0.0841,0.1881
688,kyber512,0.0485,0.0567,0.0771,0.1823
689,kyber512,0.0473,0.0564,0.0753,0.1790
690,kyber512,0.0477,0.0561,0.0747,0.1785
691,kyber512,0.0479,0.0558,0.0750,0.1787
692,kyber512,0.0479,0.0565,0.0761,0.1805
693,kyber512,0.0571,0.0576,0.0760,0.1907
694,kyber512,0.0476,0.0558,0.0749,0.1783
695,kyber512,0.0470,0.0562,0.0761,0.1793
696,kyber512,0.0477,0.0560,0.0751,0.1788
697,kyber512,0.0481,0.0595,0.1893,0.2969
698,kyber512,0.0490,0.0573,0.0763,0.1826
699,kyber512,0.0477,0.0554,0.0751,0.1782
700,kyber512,0.0481,0.0562,0.0754,0.1797
701,kyber512,0.0487,0.0576,0.0764,0.1827
702,kyber512,0.0591,0.0601,0.0847,0.2039
703,kyber512,0.0486,0.0576,0.0766,0.1828
704,kyber512,0.0489,0.0567,0.0766,0.1822
705,kyber512,0.0482,0.0569,0.0758,0.1809
706,kyber512,0.0478,0.0562,0.0760,0.1800
707,kyber512,0.0494,0.0605,0.0763,0.1862
708,kyber512,0.0566,0.0564,0.0753,0.1883
709,kyber512,0.0487,0.0560,0.0757,0.1804
710,kyber512,0.0481,0.0567,0.0754,0.1802
711,kyber512,0.0488,0.0577,0.0768,0.1833
712,kyber512,0.0479,0.0585,0.0761,0.1825
713,kyber512,0.0471,0.0657,0.0754,0.1882
714,kyber512,0.0476,0.0553,0.0753,0.1782
715,kyber512,0.0475,0.0561,0.0747,0.1783
716,kyber512,0.0482,0.0562,0.0747,0.1791
717,kyber512,0.0485,0.0558,0.0783,0.1826
718,kyber512,0.0486,0.0572,0.0854,0.1912
719,kyber512,0.0478,0.0553,0.0754,0.1785
720,kyber512,0.0480,0.0562,0.0754,0.1796
721,kyber512,0.0472,0.0558,0.0753,0.1783
722,kyber512,0.0477,0.0561,0.0747,0.1785
723,kyber512,0.0482,0.0576,0.0764,0.1822
724,kyber512,0.0562,0.0558,0.0752,0.1872
725,kyber512,0.0483,0.0571,0.0763,0.1817
726,kyber512,0.0487,0.0566,0.0768,0.1821
727,kyber512,0.0481,0.0562,0.0761,0.1804
728,kyber512,0.0486,0.0610,0.0759,0.1855
729,kyber512,0.0479,0.0641,0.0759,0.1879
730,kyber512,0.0485,0.0562,0.0755,0.1802
731,kyber512,0.0476,0.0562,0.0766,0.1804
732,kyber512,0.0485,0.0562,0.0752,0.1799
733,kyber512,0.0477,0.0565,0.0791,0.1833
734,kyber512,0.0478,0.0558,0.0848,0.1884
735,kyber512,0.0473,0.0567,0.0747,0.1787
736,kyber512,0.0476,0.0559,0.0768,0.1803
737,kyber512,0.0481,0.1912,0.0762,0.3155
738,kyber512,0.0488,0.0588,0.0753,0.1829
739,kyber512,0.0568,0.0562,0.0749,0.1879
740,kyber512,0.0476,0.0561,0.0768,0.1805
741,kyber512,0.0482,0.0567,0.0750,0.1799
742,kyber512,0.0470,0.0555,0.0752,0.1777
743,kyber512,0.0476,0.0564,0.0794,0.1834
744,kyber512,0.0477,0.0643,0.0747,0.1867
745,kyber512,0.0480,0.0564,0.0752,0.1796
746,kyber512,0.0473,0.0562,0.0749,0.1784
747,kyber512,0.0486,0.0566,0.0764,0.1816
748,kyber512,0.0477,0.0553,0.0754,0.1784
749,kyber512,0.0475,0.0557,0.0834,0.1866
750,kyber512,0.0475,0.0562,0.0747,0.1784
751,kyber512,0.0474,0.0562,0.0748,0.1784
752,kyber512,0.0487,0.0569,0.0761,0.1817
753,kyber512,0.0478,0.0562,0.0758,0.1798
754,kyber512,0.0486,0.0605,0.0766,0.1857
755,kyber512,0.0571,0.0572,0.0766,0.1909
756,kyber512,0.0487,0.0569,0.0765,0.1821
757,kyber512,0.0481,0.0556,0.0752,0.1789
758,kyber512,0.0469,0.0558,0.0758,0.1785
759,kyber512,0.0474,0.0560,0.0791,0.1825
760,kyber512,0.0490,0.0643,0.0747,0.1880
761,kyber512,0.0472,0.0562,0.0748,0.1782
762,kyber512,0.0474,0.0567,0.0757,0.1798
763,kyber512,0.0473,0.0560,0.0751,0.1784
764,kyber512,0.0476,0.0557,0.0747,0.1780
765,kyber512,0.0483,0.0573,0.0849,0.1905
766,kyber512,0.0476,0.0556,0.0748,0.1780
767,kyber512,0.0486,0.0567,0.0754,0.1807
768,kyber512,0.0472,0.0553,0.0746,0.1771
769,kyber512,0.0471,0.0555,0.0748,0.1774
770,kyber512,0.0491,0.0607,0.0771,0.1869
771,kyber512,0.0562,0.0562,0.0747,0.1871
772,kyber512,0.0472,0.0558,0.0754,0.1784
773,kyber512,0.0470,0.0564,0.0757,0.1791
774,kyber512,0.0470,0.0558,0.0739,0.1767
775,kyber512,0.0482,0.0553,0.0780,0.1815
776,kyber512,0.0481,0.0660,0.2024,0.3165
777,kyber512,0.0487,0.0562,0.0752,0.1801
778,kyber512,0.0479,0.0567,0.0763,0.1809
779,kyber512,0.0476,0.0562,0.0750,0.1788
780,kyber512,0.0489,0.0572,0.0764,0.1825
781,kyber512,0.0658,0.0567,0.0776,0.2001
782,kyber512,0.0477,0.0559,0.0749,0.1785
783,kyber512,0.0476,0.0562,0.0752,0.1790
784,kyber512,0.0479,0.0563,0.0752,0.1794
785,kyber512,0.0475,0.0564,0.0790,0.1829
786,kyber512,0.0500,0.0666,0.0774,0.1940
787,kyber512,0.0480,0.0558,0.0749,0.1787
788,kyber512,0.0489,0.0567,0.0762,0.1818
789,kyber512,0.0487,0.0570,0.0755,0.1812
790,kyber512,0.0478,0.0562,0.0754,0.1794
791,kyber512,0.0476,0.0557,0.0853,0.1886
792,kyber512,0.0495,0.0579,0.0762,0.1836
793,kyber512,0.0477,0.0576,0.0757,0.1810
794,kyber512,0.0476,0.0567,0.0750,0.1793
795,kyber512,0.0476,0.0563,0.0757,0.1796
796,kyber512,0.0513,0.0556,0.0862,0.1931
797,kyber512,0.0494,0.0576,0.0764,0.1834
798,kyber512,0.0490,0.0577,0.0768,0.1835
799,kyber512,0.0483,0.0567,0.0757,0.1807
800,kyber512,0.0486,0.0563,0.0762,0.1811
801,kyber512,0.0527,0.0571,0.0860,0.1958
802,kyber512,0.0495,0.0672,0.0765,0.1932
803,kyber512,0.0780,0.0581,0.0766,0.2127
804,kyber512,0.0479,0.0564,0.0749,0.1792
805,kyber512,0.0476,0.0567,0.0764,0.1807
806,kyber512,0.0490,0.0591,0.0854,0.1935
807,kyber512,0.0483,0.0567,0.0759,0.1809
808,kyber512,0.0476,0.0563,0.0759,0.1798
809,kyber512,0.0485,0.0567,0.0757,0.1809
810,kyber512,0.0481,0.0562,0.0757,0.1800
811,kyber512,0.0482,0.0554,0.0790,0.1826
812,kyber512,0.0487,0.0576,0.0769,0.1832
813,kyber512,0.0481,0.0567,0.0757,0.1805
814,kyber512,0.0475,0.0562,0.0752,0.1789
815,kyber512,0.0487,0.0574,0.0768,0.1829
816,kyber512,0.0487,0.2736,0.0778,0.4001
817,kyber512,0.0490,0.0562,0.0754,0.1806
818,kyber512,0.0470,0.0560,0.0752,0.1782
819,kyber512,0.0481,0.0564,0.0751,0.1796
820,kyber512,0.0482,0.0558,0.0747,0.1787
821,kyber512,0.0473,0.0557,0.0868,0.1898
822,kyber512,0.0478,0.0558,0.0753,0.1789
823,kyber512,0.0475,0.0567,0.0754,0.1796
824,kyber512,0.0472,0.0563,0.0754,0.1789
825,kyber512,0.0479,0.0563,0.0799,0.1841
826,kyber512,0.0527,0.0567,0.0851,0.1945
827,kyber512,0.0485,0.0557,0.0754,0.1796
828,kyber512,0.0479,0.0560,0.0754,0.1793
829,kyber512,0.0513,0.0571,0.0769,0.1853
830,kyber512,0.0490,0.0562,0.0754,0.1806
831,kyber512,0.0480,0.0567,0.0795,0.1842
832,kyber512,0.0576,0.0560,0.0761,0.1897
833,kyber512,0.0495,0.0568,0.0749,0.1812
834,kyber512,0.0487,0.0596,0.0766,0.1849
835,kyber512,0.0480,0.0570,0.0757,0.1807
836,kyber512,0.0477,0.0561,0.0757,0.1795
837,kyber512,0.0485,0.0653,0.0757,0.1895
838,kyber512,0.0473,0.0561,0.0754,0.1788
839,kyber512,0.0476,0.0568,0.0758,0.1802
840,kyber512,0.0481,0.0562,0.0749,0.1792
841,kyber512,0.0487,0.0576,0.0775,0.1838
842,kyber512,0.0525,0.0571,0.0882,0.1978
843,kyber512,0.0475,0.0571,0.0764,0.1810
844,kyber512,0.0481,0.0567,0.0771,0.1819
845,kyber512,0.0480,0.0563,0.0752,0.1795
846,kyber512,0.0478,0.0561,0.0763,0.1802
847,kyber512,0.0481,0.0595,0.0757,0.1833
848,kyber512,0.0567,0.0567,0.0749,0.1883
849,kyber512,0.0474,0.0569,0.0759,0.1802
850,kyber512,0.0481,0.0562,0.0750,0.1793
851,kyber512,0.0481,0.0567,0.0771,0.1819
852,kyber512,0.0490,0.0567,0.0805,0.1862
853,kyber512,0.0476,0.0657,0.0753,0.1886
854,kyber512,0.0475,0.0572,0.0759,0.1806
855,kyber512,0.0478,0.0568,0.0751,0.1797
856,kyber512,0.2482,0.0585,0.0803,0.3870
857,kyber512,0.0490,0.0559,0.0865,0.1914
858,kyber512,0.0472,0.0562,0.0752,0.1786
859,kyber512,0.0477,0.0564,0.0761,0.1802
860,kyber512,0.0493,0.0572,0.0764,0.1829
861,kyber512,0.0477,0.0566,0.0764,0.1807
862,kyber512,0.0476,0.0558,0.0854,0.1888
863,kyber512,0.0443,0.0580,0.0764,0.1787
864,kyber512,0.0447,0.0562,0.0761,0.1770
865,kyber512,0.0433,0.0562,0.0752,0.1747
866,kyber512,0.0444,0.0567,0.0759,0.1770
867,kyber512,0.0437,0.0558,0.0763,0.1758
868,kyber512,0.0435,0.0691,0.0757,0.1883
869,kyber512,0.0444,0.0580,0.0762,0.1786
870,kyber512,0.0439,0.0566,0.0750,0.1755
871,kyber512,0.0433,0.0562,0.0762,0.1757
872,kyber512,0.0446,0.0565,0.0766,0.1777
873,kyber512,0.0444,0.0593,0.0824,0.1861
874,kyber512,0.0428,0.0557,0.0754,0.1739
875,kyber512,0.0435,0.0567,0.0748,0.1750
876,kyber512,0.0435,0.0560,0.0755,0.1750
877,kyber512,0.0437,0.0557,0.0752,0.1746
878,kyber512,0.0427,0.0562,0.0747,0.1736
879,kyber512,0.0430,0.0653,0.0752,0.1835
880,kyber512,0.0449,0.0562,0.0757,0.1768
881,kyber512,0.0428,0.0558,0.0747,0.1733
882,kyber512,0.0429,0.0548,0.0753,0.1730
883,kyber512,0.0428,0.0561,0.0750,0.1739
884,kyber512,0.0438,0.0581,0.0854,0.1873
885,kyber512,0.0448,0.0558,0.0747,0.1753
886,kyber512,0.0421,0.0561,0.0752,0.1734
887,kyber512,0.0442,0.0558,0.0759,0.1759
888,kyber512,0.0445,0.0581,0.0762,0.1788
889,kyber512,0.0426,0.0555,0.0757,0.1738
890,kyber512,0.0442,0.0653,0.0761,0.1856
891,kyber512,0.0446,0.0573,0.0772,0.1791
892,kyber512,0.0428,0.0552,0.0749,0.1729
893,kyber512,0.0424,0.0558,0.0743,0.1725
894,kyber512,0.0423,0.0604,0.0958,0.1985
895,kyber512,0.0519,0.0579,0.3123,0.4221
896,kyber512,0.0439,0.0563,0.0765,0.1767
897,kyber512,0.0433,0.0557,0.0754,0.1744
898,kyber512,0.0431,0.0569,0.0761,0.1761
899,kyber512,0.0426,0.0576,0.0862,0.1864
900,kyber512,0.0439,0.0567,0.0761,0.1767
901,kyber512,0.0439,0.0567,0.0766,0.1772
902,kyber512,0.0426,0.0647,0.0757,0.1830
903,kyber512,0.0426,0.0562,0.0749,0.1737
904,kyber512,0.0423,0.0562,0.0873,0.1858
905,kyber512,0.0424,0.0567,0.0752,0.1743
906,kyber512,0.0420,0.0555,0.0756,0.1731
907,kyber512,0.0446,0.0571,0.0778,0.1795
908,kyber512,0.0421,0.0558,0.0753,0.1732
909,kyber512,0.0425,0.0560,0.0760,0.1745
910,kyber512,0.0467,0.0653,0.0750,0.1870
911,kyber512,0.0422,0.0558,0.0758,0.1738
912,kyber512,0.0423,0.0550,0.0752,0.1725
913,kyber512,0.0424,0.0561,0.0752,0.1737
914,kyber512,0.0424,0.0572,0.0826,0.1822
915,kyber512,0.0432,0.0560,0.0868,0.1860
916,kyber512,0.0428,0.0559,0.0758,0.1745
917,kyber512,0.0458,0.0557,0.0754,0.1769
918,kyber512,0.0429,0.0558,0.0747,0.1734
919,kyber512,0.0429,0.0562,0.0750,0.1741
920,kyber512,0.0432,0.0562,0.0783,0.1777
921,kyber512,0.0443,0.0671,0.0764,0.1878
922,kyber512,0.0428,0.0552,0.0755,0.1735
923,kyber512,0.0435,0.0567,0.0759,0.1761
924,kyber512,0.0428,0.0558,0.0754,0.1740
925,kyber512,0.0427,0.0514,0.0706,0.1647
926,kyber512,0.0428,0.0552,0.0804,0.1784
927,kyber512,0.0431,0.0505,0.0704,0.1640
928,kyber512,0.0439,0.0519,0.0710,0.1668
929,kyber512,0.0429,0.0514,0.0708,0.1651
930,kyber512,0.0441,0.0525,0.0710,0.1676
931,kyber512,0.0425,0.0512,0.0696,0.1633
932,kyber512,0.0463,0.0491,0.0771,0.1725
933,kyber512,0.0425,0.0501,0.0686,0.1612
934,kyber512,0.0426,0.0493,0.0697,0.1616
935,kyber512,0.0396,0.2994,0.0705,0.4095
936,kyber512,0.0416,0.0511,0.0707,0.1634
937,kyber512,0.0499,0.0506,0.0687,0.1692
938,kyber512,0.0390,0.0491,0.0690,0.1571
939,kyber512,0.0416,0.0490,0.0691,0.1597
940,kyber512,0.0397,0.0495,0.0685,0.1577
941,kyber512,0.0389,0.0494,0.0692,0.1575
942,kyber512,0.0391,0.0495,0.0724,0.1610
943,kyber512,0.0394,0.0648,0.0691,0.1733
944,kyber512,0.0389,0.0488,0.0695,0.1572
945,kyber512,0.0387,0.0493,0.0687,0.1567
946,kyber512,0.0392,0.0494,0.0691,0.1577
947,kyber512,0.0395,0.0504,0.0687,0.1586
948,kyber512,0.0386,0.0495,0.0731,0.1612
949,kyber512,0.0389,0.0586,0.0686,0.1661
950,kyber512,0.0395,0.0495,0.0687,0.1577
951,kyber512,0.0387,0.0495,0.0691,0.1573
952,kyber512,0.0403,0.0502,0.0692,0.1597
953,kyber512,0.0419,0.0530,0.0715,0.1664
954,kyber512,0.0390,0.0487,0.0733,0.1610
955,kyber512,0.0386,0.0576,0.0686,0.1648
956,kyber512,0.0392,0.0490,0.0684,0.1566
957,kyber512,0.0409,0.0504,0.0692,0.1605
958,kyber512,0.0395,0.0493,0.0690,0.1578
959,kyber512,0.0390,0.0490,0.0692,0.1572
960,kyber512,0.0391,0.0490,0.0706,0.1587
961,kyber512,0.0438,0.0721,0.0845,0.2004
962,kyber512,0.0416,0.0518,0.0706,0.1640
963,kyber512,0.0392,0.0499,0.0692,0.1583
964,kyber512,0.0413,0.0511,0.0706,0.1630
965,kyber512,0.0389,0.0497,0.0685,0.1571
966,kyber512,0.0385,0.0493,0.0691,0.1569
967,kyber512,0.0507,0.0504,0.0690,0.1701
968,kyber512,0.0391,0.0490,0.0692,0.1573
969,kyber512,0.0385,0.0489,0.0690,0.1564
970,kyber512,0.0394,0.0496,0.0682,0.1572
971,kyber512,0.0400,0.0506,0.0700,0.1606
972,kyber512,0.0391,0.0497,0.0720,0.1608
973,kyber512,0.0516,0.0504,0.0692,0.1712
974,kyber512,0.0394,0.0490,0.0687,0.1571
975,kyber512,0.2494,0.0523,0.0711,0.3728
976,kyber512,0.0397,0.0489,0.0687,0.1573
977,kyber512,0.0394,0.0497,0.0796,0.1687
978,kyber512,0.0400,0.0505,0.0700,0.1605
979,kyber512,0.0392,0.0493,0.0686,0.1571
980,kyber512,0.0396,0.0490,0.0695,0.1581
981,kyber512,0.0398,0.0500,0.0692,0.1590
982,kyber512,0.0394,0.0495,0.0680,0.1569
983,kyber512,0.0390,0.0496,0.0691,0.1577
984,kyber512,0.0406,0.0506,0.0690,0.1602
985,kyber512,0.0396,0.0498,0.0699,0.1593
986,kyber512,0.0391,0.0490,0.0692,0.1573
987,kyber512,0.0395,0.0495,0.0683,0.1573
988,kyber512,0.0400,0.0505,0.0708,0.1613
989,kyber512,0.0394,0.0506,0.0705,0.1605
990,kyber512,0.0502,0.0495,0.0691,0.1688
991,kyber512,0.0392,0.0494,0.0696,0.1582
992,kyber512,0.0388,0.0495,0.0696,0.1579
993,kyber512,0.0391,0.0495,0.0687,0.1573
994,kyber512,0.0405,0.0501,0.0696,0.1602
995,kyber512,0.0393,0.0502,0.0729,0.1624
996,kyber512,0.0496,0.0489,0.0687,0.1672
997,kyber512,0.0406,0.0504,0.0692,0.1602
998,kyber512,0.0391,0.0497,0.0687,0.1575
999,kyber512,0.0400,0.0501,0.0696,0.1597
1000,kyber512,0.0396,0.0496,0.0696,0.1588
