Iteración,Falcon Version,Tamaño Mensaje,Tiempo Generación Claves,Tiempo Firma,Tiempo Verificación,Tiempo Total
413,falcon-512,pequeño,6.9680,0.8448,0.0555,7.8683
414,falcon-512,pequeño,11.1974,0.8628,0.0554,12.1156
415,falcon-512,pequeño,9.6300,0.8575,0.0604,10.5479
416,falcon-512,pequeño,11.3850,0.8629,0.0564,12.3043
417,falcon-512,pequeño,9.3176,0.8893,0.0577,10.2645
418,falcon-512,pequeño,9.2676,0.8541,0.0562,10.1779
419,falcon-512,pequeño,6.9669,0.8600,0.0556,7.8825
420,falcon-512,pequeño,7.0572,0.8488,0.0556,7.9617
421,falcon-512,pequeño,12.4781,0.8670,0.0600,13.4051
422,falcon-512,pequeño,7.0512,0.8628,0.0600,7.9739
423,falcon-512,pequeño,12.6880,0.8814,0.0580,13.6273
424,falcon-512,pequeño,7.6160,0.8571,0.0563,8.5294
425,falcon-512,pequeño,6.9693,0.8604,0.0553,7.8850
426,falcon-512,pequeño,9.1939,0.8470,0.0567,10.0976
427,falcon-512,pequeño,14.6129,0.9188,0.0586,15.5902
428,falcon-512,pequeño,11.9071,0.8612,0.0572,12.8255
429,falcon-512,pequeño,14.2343,0.8608,0.0566,15.1517
430,falcon-512,pequeño,6.6995,0.8565,0.0558,7.6118
431,falcon-512,pequeño,6.7021,0.8439,0.0628,7.6089
432,falcon-512,pequeño,10.5916,0.8604,0.0552,11.5072
433,falcon-512,pequeño,6.6863,0.8563,0.0578,7.6005
434,falcon-512,pequeño,8.1474,0.8617,0.0558,9.0649
435,falcon-512,pequeño,16.6593,1.9832,0.0616,18.7041
436,falcon-512,pequeño,10.4828,0.9005,0.0593,11.4426
437,falcon-512,pequeño,7.0557,0.8691,0.0576,7.9825
438,falcon-512,pequeño,7.3132,0.8582,0.0559,8.2273
439,falcon-512,pequeño,7.3045,0.8558,0.0553,8.2156
440,falcon-512,pequeño,9.6840,0.8604,0.0562,10.6005
441,falcon-512,pequeño,6.6824,0.8482,0.0560,7.5866
442,falcon-512,pequeño,9.3394,0.8592,0.0566,10.2552
443,falcon-512,pequeño,11.5705,0.8518,0.0553,12.4777
444,falcon-512,pequeño,16.2548,0.8665,0.0553,17.1767
445,falcon-512,pequeño,6.8368,0.9107,0.0606,7.8081
446,falcon-512,pequeño,11.8645,0.8861,0.0602,12.8108
447,falcon-512,pequeño,10.7687,0.8522,0.0600,11.6809
448,falcon-512,pequeño,10.0288,1.7701,0.0615,11.8604
449,falcon-512,pequeño,6.7100,0.8584,0.0564,7.6248
450,falcon-512,pequeño,16.1860,0.8610,0.0565,17.1035
451,falcon-512,pequeño,7.0217,0.8645,0.0558,7.9419
452,falcon-512,pequeño,7.3017,0.8494,0.0602,8.2113
453,falcon-512,pequeño,14.2291,0.8540,0.0561,15.1392
454,falcon-512,pequeño,8.9666,0.8794,0.0585,9.9044
455,falcon-512,pequeño,8.1154,0.8846,0.0571,9.0571
456,falcon-512,pequeño,8.2311,0.8554,0.0563,9.1427
457,falcon-512,pequeño,8.9628,0.8615,0.0558,9.8800
458,falcon-512,pequeño,7.2422,0.8611,0.0561,8.1595
459,falcon-512,pequeño,7.5956,0.8511,0.0557,8.5024
460,falcon-512,pequeño,8.4977,0.8623,0.0553,9.4152
461,falcon-512,pequeño,7.3203,0.8481,0.0565,8.2248
462,falcon-512,pequeño,18.0537,0.8878,0.0580,18.9995
463,falcon-512,pequeño,7.6284,0.8561,0.0615,8.5461
464,falcon-512,pequeño,7.4127,0.8629,0.0596,8.3353
465,falcon-512,pequeño,14.1535,0.8879,0.0586,15.1000
466,falcon-512,pequeño,9.9702,0.8861,0.0563,10.9126
467,falcon-512,pequeño,7.3176,0.8562,0.0566,8.2304
468,falcon-512,pequeño,10.2313,0.8839,0.0556,11.1707
469,falcon-512,pequeño,8.6728,0.8593,0.0552,9.5872
470,falcon-512,pequeño,12.4588,0.8717,0.0570,13.3874
471,falcon-512,pequeño,6.9749,0.8545,0.0557,7.8850
472,falcon-512,pequeño,8.7862,0.8690,0.0557,9.7109
473,falcon-512,pequeño,12.0310,0.8562,0.0558,12.9430
474,falcon-512,pequeño,10.1788,0.8919,0.0597,11.1303
475,falcon-512,pequeño,9.3192,0.8545,0.0554,10.2291
476,falcon-512,pequeño,9.3483,0.8783,0.0598,10.2864
477,falcon-512,pequeño,8.0654,0.8447,0.0627,8.9728
478,falcon-512,pequeño,13.7989,0.8666,0.0565,14.7220
479,falcon-512,pequeño,9.1531,0.8533,0.0557,10.0620
480,falcon-512,pequeño,7.3523,0.8542,0.0567,8.2632
481,falcon-512,pequeño,12.8491,0.8534,0.0562,13.7587
482,falcon-512,pequeño,18.0186,0.8831,0.0628,18.9645
483,falcon-512,pequeño,6.7491,0.8873,0.0569,7.6933
484,falcon-512,pequeño,9.5894,0.8553,0.0592,10.5040
485,falcon-512,pequeño,9.3492,0.8472,0.0560,10.2524
486,falcon-512,pequeño,20.4582,0.8554,0.0581,21.3716
487,falcon-512,pequeño,10.6759,0.8709,0.0557,11.6025
488,falcon-512,pequeño,14.6002,0.8496,0.0559,15.5056
489,falcon-512,pequeño,11.1674,0.8663,0.0563,12.0899
490,falcon-512,pequeño,7.3388,0.8637,0.0561,8.2585
491,falcon-512,pequeño,6.7236,0.8966,0.0585,7.6787
492,falcon-512,pequeño,9.0828,0.8605,0.0563,9.9996
493,falcon-512,pequeño,8.7849,0.8559,0.0559,9.6966
494,falcon-512,pequeño,10.3286,0.8527,0.0562,11.2376
495,falcon-512,pequeño,14.1767,0.8665,0.0568,15.0999
496,falcon-512,pequeño,9.5149,0.8521,0.0560,10.4230
497,falcon-512,pequeño,13.0250,0.8619,0.0557,13.9426
498,falcon-512,pequeño,9.6341,0.8822,0.0568,10.5731
499,falcon-512,pequeño,15.0879,0.9211,0.0606,16.0696
500,falcon-512,pequeño,7.6374,0.8650,0.0566,8.5590
501,falcon-512,pequeño,6.9640,0.8537,0.0559,7.8736
502,falcon-512,pequeño,12.1848,0.8485,0.0563,13.0896
503,falcon-512,pequeño,6.6915,0.8455,0.0597,7.5967
504,falcon-512,pequeño,10.0222,0.8621,0.0598,10.9440
505,falcon-512,pequeño,11.6630,0.8676,0.0553,12.5859
506,falcon-512,pequeño,8.2350,0.8668,0.0555,9.1573
507,falcon-512,pequeño,9.4454,0.8633,0.0628,10.3715
508,falcon-512,pequeño,23.6410,0.9024,0.0600,24.6034
509,falcon-512,pequeño,6.7050,0.8495,0.0556,7.6101
510,falcon-512,pequeño,11.7941,0.8612,0.0563,12.7116
511,falcon-512,pequeño,9.2107,0.8522,0.0561,10.1191
512,falcon-512,pequeño,8.9160,0.8412,0.0618,9.8190
513,falcon-512,pequeño,12.3642,0.8541,0.0568,13.2751
514,falcon-512,pequeño,7.3199,0.8632,0.0568,8.2399
515,falcon-512,pequeño,11.4082,0.8556,0.0562,12.3200
516,falcon-512,pequeño,10.7558,0.8652,0.0566,11.6776
517,falcon-512,pequeño,10.4899,0.9536,0.0730,11.5164
518,falcon-512,pequeño,23.3445,0.8864,0.0597,24.2906
519,falcon-512,pequeño,8.0736,0.8722,0.0556,9.0014
520,falcon-512,pequeño,6.9874,0.8550,0.0552,7.8976
521,falcon-512,pequeño,7.6007,1.8364,0.0586,9.4957
522,falcon-512,pequeño,6.7040,0.8532,0.0556,7.6128
523,falcon-512,pequeño,8.0231,0.8720,0.0565,8.9516
524,falcon-512,pequeño,13.8426,0.8488,0.0561,14.7474
525,falcon-512,pequeño,6.6833,0.8506,0.0560,7.5900
526,falcon-512,pequeño,8.2489,0.8582,0.0579,9.1650
527,falcon-512,pequeño,9.2992,0.8826,0.0602,10.2420
528,falcon-512,pequeño,11.0625,0.8574,0.0560,11.9759
529,falcon-512,pequeño,9.8283,0.8591,0.0550,10.7424
530,falcon-512,pequeño,6.6958,0.8617,0.0566,7.6141
531,falcon-512,pequeño,6.9656,0.8569,0.0556,7.8781
532,falcon-512,pequeño,9.5670,0.8522,0.0559,10.4751
533,falcon-512,pequeño,8.2283,0.8368,0.0559,9.1210
534,falcon-512,pequeño,10.7706,0.8516,0.0561,11.6782
535,falcon-512,pequeño,8.6698,0.8542,0.0561,9.5802
536,falcon-512,pequeño,13.3288,0.8998,0.0579,14.2864
537,falcon-512,pequeño,9.2614,0.8745,0.0547,10.1906
538,falcon-512,pequeño,7.6762,0.8419,0.0565,8.5745
539,falcon-512,pequeño,7.3137,0.8552,0.0559,8.2248
540,falcon-512,pequeño,8.6767,0.8869,0.0563,9.6198
541,falcon-512,pequeño,9.2236,0.8456,0.0555,10.1247
542,falcon-512,pequeño,14.7839,0.8508,0.0601,15.6947
543,falcon-512,pequeño,9.3415,0.8627,0.0554,10.2597
544,falcon-512,pequeño,7.6817,0.8599,0.0561,8.5977
545,falcon-512,pequeño,14.2165,0.8709,0.0621,15.1495
546,falcon-512,pequeño,14.3384,0.8748,0.0591,15.2723
547,falcon-512,pequeño,10.1822,0.9079,0.0602,11.1503
548,falcon-512,pequeño,13.4479,0.8695,0.0586,14.3760
549,falcon-512,pequeño,6.7189,0.8793,0.0574,7.6556
550,falcon-512,pequeño,9.7211,0.8702,0.0579,10.6492
551,falcon-512,pequeño,20.0230,0.9287,0.0613,21.0130
552,falcon-512,pequeño,8.8980,0.9008,0.0595,9.8583
553,falcon-512,pequeño,9.0681,0.9016,0.0588,10.0286
554,falcon-512,pequeño,10.2810,0.8966,0.0582,11.2359
555,falcon-512,pequeño,20.2930,0.9324,0.0613,21.2866
556,falcon-512,pequeño,26.0752,0.9068,0.0593,27.0412
557,falcon-512,pequeño,7.7736,0.9061,0.0582,8.7378
558,falcon-512,pequeño,8.7799,0.8772,0.0580,9.7151
559,falcon-512,pequeño,9.1457,0.8738,0.0564,10.0759
560,falcon-512,pequeño,7.0626,0.8922,0.0569,8.0117
561,falcon-512,pequeño,6.7479,0.8542,0.0617,7.6639
562,falcon-512,pequeño,11.9859,0.8759,0.0558,12.9176
563,falcon-512,pequeño,6.9988,0.8493,0.0553,7.9034
564,falcon-512,pequeño,7.0502,0.8571,0.0559,7.9632
565,falcon-512,pequeño,6.7054,0.8657,0.0568,7.6279
566,falcon-512,pequeño,8.7573,0.8572,0.0564,9.6708
567,falcon-512,pequeño,9.4076,0.8630,0.0563,10.3268
568,falcon-512,pequeño,7.0522,0.8591,0.0556,7.9670
569,falcon-512,pequeño,20.7561,0.8780,0.0590,21.6931
570,falcon-512,pequeño,9.5105,0.8785,0.0574,10.4463
571,falcon-512,pequeño,10.1999,0.8702,0.0573,11.1274
572,falcon-512,pequeño,11.5626,0.8737,0.0600,12.4963
573,falcon-512,pequeño,9.7052,0.8994,0.0595,10.6641
574,falcon-512,pequeño,13.7295,0.8650,0.0567,14.6512
575,falcon-512,pequeño,8.3155,0.8695,0.0554,9.2405
576,falcon-512,pequeño,7.5488,0.8479,0.0558,8.4525
577,falcon-512,pequeño,20.4702,0.8647,0.0561,21.3910
578,falcon-512,pequeño,17.4536,0.8859,0.0622,18.4016
579,falcon-512,pequeño,8.8066,0.8723,0.0558,9.7347
580,falcon-512,pequeño,8.2915,0.8484,0.0566,9.1964
581,falcon-512,pequeño,11.9500,0.8578,0.0557,12.8634
582,falcon-512,pequeño,10.7122,0.8708,0.0574,11.6403
583,falcon-512,pequeño,10.7677,0.8725,0.0567,11.6969
584,falcon-512,pequeño,10.7465,0.8763,0.0565,11.6793
585,falcon-512,pequeño,11.1161,0.8762,0.0560,12.0484
586,falcon-512,pequeño,7.6803,0.8407,0.0557,8.5766
587,falcon-512,pequeño,10.9888,0.8851,0.0558,11.9296
588,falcon-512,pequeño,7.3162,0.8700,0.0554,8.2416
589,falcon-512,pequeño,9.0503,0.8711,0.0557,9.9771
590,falcon-512,pequeño,11.0099,0.8502,0.0571,11.9172
591,falcon-512,pequeño,13.2669,0.8580,0.0558,14.1807
592,falcon-512,pequeño,14.4587,0.8550,0.0566,15.3703
593,falcon-512,pequeño,9.4044,0.8494,0.0562,10.3101
594,falcon-512,pequeño,13.4296,0.8834,0.0578,14.3707
595,falcon-512,pequeño,7.5432,0.8603,0.0572,8.4606
596,falcon-512,pequeño,8.6212,0.8641,0.0563,9.5417
597,falcon-512,pequeño,7.3690,0.8676,0.0578,8.2944
598,falcon-512,pequeño,14.4327,0.8998,0.0588,15.3914
599,falcon-512,pequeño,6.9607,0.8558,0.0548,7.8713
600,falcon-512,pequeño,8.2845,0.8644,0.0568,9.2056
601,falcon-512,pequeño,8.3102,0.8610,0.0561,9.2273
602,falcon-512,pequeño,7.1284,0.8653,0.0557,8.0494
603,falcon-512,pequeño,7.6844,0.8622,0.0564,8.6029
604,falcon-512,pequeño,8.8977,0.8634,0.0559,9.8170
605,falcon-512,pequeño,17.5618,0.8798,0.0593,18.5010
606,falcon-512,pequeño,8.5834,0.9063,0.0597,9.5494
607,falcon-512,pequeño,8.7152,0.8678,0.0580,9.6410
608,falcon-512,pequeño,14.2712,0.8826,0.0570,15.2108
609,falcon-512,pequeño,10.2306,0.8835,0.0567,11.1707
610,falcon-512,pequeño,15.0367,0.8534,0.0557,15.9457
611,falcon-512,pequeño,7.6873,0.8641,0.0563,8.6077
612,falcon-512,pequeño,10.4390,0.8721,0.0565,11.3676
613,falcon-512,pequeño,10.5132,0.8873,0.0564,11.4569
614,falcon-512,pequeño,7.5261,0.8642,0.0570,8.4473
615,falcon-512,pequeño,8.0107,0.8888,0.0596,8.9591
616,falcon-512,pequeño,10.7774,0.8590,0.0608,11.6972
617,falcon-512,pequeño,7.2467,0.8510,0.0565,8.1542
618,falcon-512,pequeño,9.9811,0.8621,0.0560,10.8992
619,falcon-512,pequeño,10.8465,0.8647,0.0558,11.7670
620,falcon-512,pequeño,9.5830,1.7880,0.0608,11.4318
621,falcon-512,pequeño,13.7267,0.8573,0.0555,14.6395
622,falcon-512,pequeño,6.9762,0.8735,0.0566,7.9063
623,falcon-512,pequeño,7.3707,0.8459,0.0557,8.2722
624,falcon-512,pequeño,19.3117,0.8826,0.0623,20.2566
625,falcon-512,pequeño,7.3233,0.8531,0.0565,8.2329
626,falcon-512,pequeño,7.8676,0.8663,0.0557,8.7896
627,falcon-512,pequeño,7.2459,0.8605,0.0560,8.1624
628,falcon-512,pequeño,7.4014,0.8441,0.0563,8.3017
629,falcon-512,pequeño,6.6946,0.8497,0.0559,7.6002
630,falcon-512,pequeño,7.6742,0.8558,0.0557,8.5857
631,falcon-512,pequeño,10.7963,0.8485,0.0560,11.7008
632,falcon-512,pequeño,7.4110,0.8626,0.0562,8.3298
633,falcon-512,pequeño,11.7546,0.8484,0.0564,12.6594
634,falcon-512,pequeño,14.1140,0.8867,0.0598,15.0605
635,falcon-512,pequeño,6.6971,0.8721,0.0559,7.6252
636,falcon-512,pequeño,6.9674,0.8548,0.0557,7.8779
637,falcon-512,pequeño,7.3054,0.8517,0.0564,8.2136
638,falcon-512,pequeño,7.0338,0.8526,0.0565,7.9429
639,falcon-512,pequeño,6.6944,0.8688,0.0564,7.6196
640,falcon-512,pequeño,12.2296,0.8540,0.0567,13.1403
641,falcon-512,pequeño,6.7160,0.8641,0.0556,7.6357
642,falcon-512,pequeño,9.2550,0.8641,0.0562,10.1752
643,falcon-512,pequeño,15.5846,0.8624,0.0567,16.5038
644,falcon-512,pequeño,6.9726,0.8838,0.0599,7.9163
645,falcon-512,pequeño,10.5887,0.8808,0.0566,11.5261
646,falcon-512,pequeño,7.0666,0.8600,0.0552,7.9819
647,falcon-512,pequeño,8.3094,0.8620,0.0555,9.2269
648,falcon-512,pequeño,8.8216,0.8654,0.0569,9.7438
649,falcon-512,pequeño,17.1938,0.8654,0.0562,18.1154
650,falcon-512,pequeño,11.4647,0.8590,0.0564,12.3801
651,falcon-512,pequeño,7.0344,0.8467,0.0565,7.9377
652,falcon-512,pequeño,8.2978,0.8492,0.0559,9.2028
653,falcon-512,pequeño,9.8490,0.8561,0.0561,10.7612
654,falcon-512,pequeño,14.0051,0.8951,0.0601,14.9603
655,falcon-512,pequeño,9.9870,0.8624,0.0560,10.9053
656,falcon-512,pequeño,11.8794,0.8573,0.0568,12.7935
657,falcon-512,pequeño,7.0731,0.8535,0.0563,7.9829
658,falcon-512,pequeño,6.6929,0.8610,0.0561,7.6100
659,falcon-512,pequeño,10.9354,0.8579,0.0549,11.8482
660,falcon-512,pequeño,13.9665,0.8902,0.0588,14.9155
661,falcon-512,pequeño,7.4644,0.8873,0.0589,8.4106
662,falcon-512,pequeño,11.0224,0.8772,0.0571,11.9566
663,falcon-512,pequeño,9.8937,0.8653,0.0599,10.8189
664,falcon-512,pequeño,16.0447,0.8536,0.0565,16.9548
665,falcon-512,pequeño,7.8767,0.8549,0.0556,8.7872
666,falcon-512,pequeño,10.6016,0.8556,0.0587,11.5159
667,falcon-512,pequeño,11.0681,0.8618,0.0593,11.9892
668,falcon-512,pequeño,7.4224,0.8541,0.0605,8.3370
669,falcon-512,pequeño,7.6981,0.8987,0.0585,8.6553
670,falcon-512,pequeño,7.0463,0.8713,0.0613,7.9788
671,falcon-512,pequeño,7.9629,0.8596,0.0564,8.8788
672,falcon-512,pequeño,7.5389,0.8791,0.0570,8.4750
673,falcon-512,pequeño,13.1063,0.8811,0.0589,14.0463
674,falcon-512,pequeño,7.6254,0.8487,0.0567,8.5309
675,falcon-512,pequeño,7.3972,0.8561,0.0551,8.3084
676,falcon-512,pequeño,11.1263,0.9383,0.0564,12.1210
677,falcon-512,pequeño,12.1927,0.8543,0.0596,13.1066
678,falcon-512,pequeño,7.3207,0.8518,0.0563,8.2288
679,falcon-512,pequeño,7.0523,0.8569,0.0553,7.9646
680,falcon-512,pequeño,9.9419,0.8609,0.0563,10.8591
681,falcon-512,pequeño,16.5238,0.8760,0.0629,17.4627
682,falcon-512,pequeño,9.9088,0.8626,0.0583,10.8297
683,falcon-512,pequeño,8.5060,0.8775,0.0568,9.4402
684,falcon-512,pequeño,7.9482,0.8523,0.0557,8.8562
685,falcon-512,pequeño,17.6868,0.8759,0.0562,18.6189
686,falcon-512,pequeño,7.6187,0.8592,0.0558,8.5337
687,falcon-512,pequeño,6.7074,0.8628,0.0597,7.6299
688,falcon-512,pequeño,8.3723,0.8670,0.0573,9.2965
689,falcon-512,pequeño,14.0043,0.8715,0.0560,14.9318
690,falcon-512,pequeño,6.6689,0.8611,0.0586,7.5886
691,falcon-512,pequeño,11.3031,0.8879,0.0590,12.2499
692,falcon-512,pequeño,10.9598,0.8574,0.0555,11.8727
693,falcon-512,pequeño,9.0233,0.8500,0.0560,9.9293
694,falcon-512,pequeño,8.5960,0.8623,0.0561,9.5144
695,falcon-512,pequeño,12.4723,0.8506,0.0561,13.3790
696,falcon-512,pequeño,7.6949,0.8623,0.0561,8.6133
697,falcon-512,pequeño,7.4067,0.8521,0.0558,8.3145
698,falcon-512,pequeño,6.6986,0.8519,0.0555,7.6060
699,falcon-512,pequeño,7.9320,0.8669,0.0572,8.8562
700,falcon-512,pequeño,7.3078,0.8663,0.0567,8.2308
701,falcon-512,pequeño,17.5750,0.8842,0.0578,18.5170
702,falcon-512,pequeño,7.9920,0.8529,0.0573,8.9023
703,falcon-512,pequeño,10.4184,0.8542,0.0562,11.3288
704,falcon-512,pequeño,12.8047,0.8686,0.0568,13.7300
705,falcon-512,pequeño,8.8686,0.8691,0.0565,9.7941
706,falcon-512,pequeño,7.3196,0.8524,0.0607,8.2326
707,falcon-512,pequeño,10.8387,0.8606,0.0554,11.7546
708,falcon-512,pequeño,6.9679,0.8569,0.0561,7.8808
709,falcon-512,pequeño,9.5836,0.8632,0.0549,10.5016
710,falcon-512,pequeño,9.0404,0.8964,0.0598,9.9966
711,falcon-512,pequeño,7.9155,0.8778,0.0600,8.8534
712,falcon-512,pequeño,8.3080,0.8693,0.0574,9.2347
713,falcon-512,pequeño,6.6675,0.8619,0.0560,7.5854
714,falcon-512,pequeño,6.6892,0.8665,0.0569,7.6125
715,falcon-512,pequeño,8.5855,0.8485,0.0552,9.4892
716,falcon-512,pequeño,10.8703,0.8618,0.0558,11.7879
717,falcon-512,pequeño,11.0340,0.8617,0.0558,11.9514
718,falcon-512,pequeño,9.7088,0.9732,0.0636,10.7456
719,falcon-512,pequeño,7.2928,0.8620,0.0573,8.2121
720,falcon-512,pequeño,20.4435,0.8948,0.0605,21.3988
721,falcon-512,pequeño,8.8789,0.8535,0.0562,9.7886
722,falcon-512,pequeño,8.0440,0.8656,0.0560,8.9657
723,falcon-512,pequeño,10.1257,0.8563,0.0561,11.0380
724,falcon-512,pequeño,10.9490,0.8624,0.0555,11.8669
725,falcon-512,pequeño,14.5270,0.8559,0.0572,15.4401
726,falcon-512,pequeño,8.2263,0.8772,0.0564,9.1598
727,falcon-512,pequeño,7.0285,0.8514,0.0566,7.9365
728,falcon-512,pequeño,8.5175,0.8585,0.0555,9.4314
729,falcon-512,pequeño,8.1499,0.8855,0.0625,9.0979
730,falcon-512,pequeño,6.7637,0.8628,0.0562,7.6827
731,falcon-512,pequeño,7.6580,0.8514,0.0553,8.5646
732,falcon-512,pequeño,8.8707,0.8820,0.0563,9.8089
733,falcon-512,pequeño,12.1443,0.8539,0.0602,13.0583
734,falcon-512,pequeño,10.3686,0.8586,0.0570,11.2842
735,falcon-512,pequeño,7.0512,0.8560,0.0555,7.9627
736,falcon-512,pequeño,14.1589,0.8638,0.0565,15.0792
737,falcon-512,pequeño,6.9760,0.8600,0.0563,7.8923
738,falcon-512,pequeño,6.7083,1.7730,0.0640,8.5453
739,falcon-512,pequeño,8.3419,0.9010,0.0593,9.3023
740,falcon-512,pequeño,7.5614,0.8688,0.0568,8.4870
741,falcon-512,pequeño,11.5628,0.8613,0.0552,12.4793
742,falcon-512,pequeño,40.0491,0.8828,0.0620,40.9939
743,falcon-512,pequeño,8.0288,0.8712,0.0552,8.9551
744,falcon-512,pequeño,10.6820,0.8546,0.0559,11.5924
745,falcon-512,pequeño,7.9439,0.8600,0.0561,8.8601
746,falcon-512,pequeño,20.8744,0.8743,0.0604,21.8091
747,falcon-512,pequeño,7.3468,0.8596,0.0559,8.2623
748,falcon-512,pequeño,7.8161,1.8649,0.0604,9.7413
749,falcon-512,pequeño,10.7210,0.8522,0.0606,11.6338
750,falcon-512,pequeño,11.6960,0.8801,0.0567,12.6327
751,falcon-512,pequeño,7.2340,0.8576,0.0556,8.1472
752,falcon-512,pequeño,9.0053,0.8507,0.0559,9.9118
753,falcon-512,pequeño,16.2778,0.8629,0.0553,17.1960
754,falcon-512,pequeño,7.4086,0.8639,0.0589,8.3315
755,falcon-512,pequeño,7.8140,0.8719,0.0581,8.7440
756,falcon-512,pequeño,7.4901,0.8597,0.0563,8.4061
757,falcon-512,pequeño,8.2395,0.8571,0.0563,9.1529
758,falcon-512,pequeño,7.3341,0.8717,0.0548,8.2606
759,falcon-512,pequeño,14.3788,0.8504,0.0565,15.2858
760,falcon-512,pequeño,9.7105,0.8525,0.0558,10.6188
761,falcon-512,pequeño,11.4424,0.8588,0.0568,12.3580
762,falcon-512,pequeño,8.4649,0.8675,0.0560,9.3884
763,falcon-512,pequeño,8.8738,0.8743,0.0558,9.8039
764,falcon-512,pequeño,9.2018,0.8813,0.0573,10.1404
765,falcon-512,pequeño,7.9191,0.8830,0.0587,8.8607
766,falcon-512,pequeño,17.7237,0.8637,0.0560,18.6435
767,falcon-512,pequeño,11.8334,0.8622,0.0568,12.7524
768,falcon-512,pequeño,10.5965,0.8478,0.0567,11.5010
769,falcon-512,pequeño,7.8820,0.8513,0.0647,8.7981
770,falcon-512,pequeño,7.2567,0.8554,0.0554,8.1675
771,falcon-512,pequeño,10.1669,0.8960,0.0595,11.1224
772,falcon-512,pequeño,9.0283,0.8538,0.0575,9.9397
773,falcon-512,pequeño,12.3242,1.6664,0.0669,14.0574
774,falcon-512,pequeño,6.7522,0.8602,0.0592,7.6717
775,falcon-512,pequeño,6.6851,0.8834,0.0591,7.6276
776,falcon-512,pequeño,9.3939,0.8413,0.0556,10.2908
777,falcon-512,pequeño,8.5846,0.8733,0.0561,9.5141
778,falcon-512,pequeño,8.6841,0.8629,0.0555,9.6024
779,falcon-512,pequeño,7.8850,0.8686,0.0565,8.8101
780,falcon-512,pequeño,10.9873,0.8561,0.0580,11.9014
781,falcon-512,pequeño,11.9830,0.8642,0.0565,12.9037
782,falcon-512,pequeño,7.6977,0.8640,0.0562,8.6180
783,falcon-512,pequeño,7.3182,0.8571,0.0553,8.2307
784,falcon-512,pequeño,20.8006,0.8854,0.0589,21.7449
785,falcon-512,pequeño,6.7173,0.8601,0.0561,7.6336
786,falcon-512,pequeño,7.6917,0.8540,0.0559,8.6016
787,falcon-512,pequeño,8.2322,0.8813,0.0577,9.1711
788,falcon-512,pequeño,12.8639,0.8714,0.0567,13.7920
789,falcon-512,pequeño,13.1080,0.8463,0.0564,14.0107
790,falcon-512,pequeño,6.9586,0.8474,0.0551,7.8611
791,falcon-512,pequeño,6.6746,0.8369,0.0598,7.5714
792,falcon-512,pequeño,9.6443,0.8500,0.0558,10.5500
793,falcon-512,pequeño,6.8865,0.8834,0.0576,7.8276
794,falcon-512,pequeño,7.4286,0.8798,0.0571,8.3656
795,falcon-512,pequeño,23.6345,0.8636,0.0569,24.5550
796,falcon-512,pequeño,14.8498,0.8722,0.0566,15.7786
797,falcon-512,pequeño,8.6264,0.8611,0.0545,9.5421
798,falcon-512,pequeño,8.2411,0.8526,0.0557,9.1495
799,falcon-512,pequeño,7.8414,0.8714,0.0577,8.7704
800,falcon-512,pequeño,7.6026,0.8714,0.0559,8.5298
801,falcon-512,pequeño,8.1532,0.8913,0.0555,9.1000
802,falcon-512,pequeño,7.9350,0.8803,0.0583,8.8736
803,falcon-512,pequeño,6.6871,0.8700,0.0553,7.6123
804,falcon-512,pequeño,6.9749,0.8635,0.0561,7.8945
805,falcon-512,pequeño,7.6369,0.8568,0.0552,8.5489
806,falcon-512,pequeño,6.9857,0.8625,0.0556,7.9039
807,falcon-512,pequeño,7.0577,0.8567,0.0559,7.9703
808,falcon-512,pequeño,22.2788,0.8696,0.0559,23.2043
809,falcon-512,pequeño,7.0524,0.8487,0.0564,7.9575
810,falcon-512,pequeño,9.2403,0.8504,0.0560,10.1468
811,falcon-512,pequeño,9.5217,0.8770,0.0567,10.4555
812,falcon-512,pequeño,6.7474,0.8849,0.0587,7.6910
813,falcon-512,pequeño,12.0200,0.8822,0.0588,12.9609
814,falcon-512,pequeño,8.2363,0.9012,0.0552,9.1927
815,falcon-512,pequeño,11.4233,0.8740,0.0556,12.3529
816,falcon-512,pequeño,6.9446,0.8560,0.0557,7.8563
817,falcon-512,pequeño,8.0603,0.8611,0.0557,8.9771
818,falcon-512,pequeño,14.4680,0.8607,0.0587,15.3874
819,falcon-512,pequeño,6.6934,0.8510,0.0556,7.6000
820,falcon-512,pequeño,13.4840,0.8679,0.0553,14.4072
821,falcon-512,pequeño,7.0647,0.8873,0.0595,8.0116
822,falcon-512,pequeño,6.7391,0.8784,0.0600,7.6776
823,falcon-512,pequeño,20.1947,0.8660,0.0551,21.1159
824,falcon-512,pequeño,10.0201,0.8624,0.0557,10.9382
825,falcon-512,pequeño,10.5665,0.8803,0.0574,11.5042
826,falcon-512,pequeño,9.7563,0.8725,0.0562,10.6850
827,falcon-512,pequeño,9.5799,0.9555,0.0649,10.6003
828,falcon-512,pequeño,8.4506,0.8733,0.0563,9.3802
829,falcon-512,pequeño,9.7965,0.8631,0.0554,10.7149
830,falcon-512,pequeño,7.6168,0.8801,0.0599,8.5568
831,falcon-512,pequeño,6.7356,0.8632,0.0570,7.6557
832,falcon-512,pequeño,6.9936,0.8460,0.0546,7.8942
833,falcon-512,pequeño,7.5202,0.8567,0.0570,8.4339
834,falcon-512,pequeño,9.2426,0.8640,0.0559,10.1625
