Iteración,Falcon Version,Tamaño Mensaje,Tiempo Generación Claves,Tiempo Firma,Tiempo Verificación,Tiempo Total
973,falcon-1024,grande,24.0824,1.8876,0.1652,26.1352
974,falcon-1024,grande,32.0566,1.8693,0.1627,34.0886
975,falcon-1024,grande,21.1609,1.8854,0.1663,23.2126
976,falcon-1024,grande,20.4940,1.8916,0.1674,22.5530
977,falcon-1024,grande,29.8900,1.8794,0.1640,31.9334
978,falcon-1024,grande,26.2438,2.0509,0.1647,28.4594
979,falcon-1024,grande,22.4429,1.8917,0.1684,24.5030
980,falcon-1024,grande,23.4870,1.8804,0.1664,25.5339
981,falcon-1024,grande,50.6044,1.8897,0.1650,52.6591
982,falcon-1024,grande,20.1627,1.8636,0.1658,22.1921
983,falcon-1024,grande,25.1079,1.8841,0.1653,27.1573
984,falcon-1024,grande,36.5856,1.8874,0.1679,38.6408
985,falcon-1024,grande,19.3819,1.8881,0.1623,21.4324
986,falcon-1024,grande,24.8628,1.8739,0.1687,26.9054
987,falcon-1024,grande,39.7437,1.8655,0.1658,41.7749
988,falcon-1024,grande,30.6440,1.8537,0.1633,32.6610
989,falcon-1024,grande,22.3162,1.8796,0.1704,24.3662
990,falcon-1024,grande,24.8048,1.8851,0.1650,26.8549
991,falcon-1024,grande,22.8331,1.8647,0.1642,24.8619
992,falcon-1024,grande,24.0027,1.8630,0.1634,26.0290
993,falcon-1024,grande,24.0860,1.8924,0.1672,26.1456
994,falcon-1024,grande,24.3883,1.8495,0.1638,26.4016
995,falcon-1024,grande,19.3802,1.8580,0.1631,21.4013
996,falcon-1024,grande,25.1832,1.8512,0.1627,27.1971
997,falcon-1024,grande,20.4121,1.8858,0.1715,22.4694
998,falcon-1024,grande,20.2826,1.9094,0.1668,22.3588
999,falcon-1024,grande,20.5654,3.4897,0.3232,24.3783
1000,falcon-1024,grande,28.8385,1.8416,0.1634,30.8436
