Iteración,Falcon Version,Tamaño Mensaje,Tiempo Generación Claves,Tiempo Firma,Tiempo Verificación,Tiempo Total
52,falcon-512,grande,15.2186,0.9411,0.1205,16.2802
53,falcon-512,grande,9.1647,0.9070,0.1114,10.1832
54,falcon-512,grande,8.7147,0.9280,0.1207,9.7634
55,falcon-512,grande,8.1819,0.9262,0.1111,9.2193
56,falcon-512,grande,14.5458,0.9208,0.1112,15.5778
57,falcon-512,grande,12.2013,0.9050,0.1163,13.2225
58,falcon-512,grande,7.8806,2.4201,0.2250,10.5257
59,falcon-512,grande,8.5579,0.9260,0.1119,9.5957
60,falcon-512,grande,12.7830,0.9465,0.1192,13.8487
61,falcon-512,grande,9.6205,0.9325,0.1112,10.6643
62,falcon-512,grande,6.7044,0.9082,0.1113,7.7238
63,falcon-512,grande,6.7112,0.9180,0.1112,7.7405
64,falcon-512,grande,12.2173,0.9078,0.1112,13.2364
65,falcon-512,grande,6.6926,0.9122,0.1147,7.7195
66,falcon-512,grande,9.1554,0.9052,0.1111,10.1718
67,falcon-512,grande,16.1560,0.9187,0.1126,17.1873
68,falcon-512,grande,8.4479,0.9120,0.1165,9.4765
69,falcon-512,grande,17.9099,0.9598,0.1268,18.9965
70,falcon-512,grande,14.0347,0.9352,0.1149,15.0848
71,falcon-512,grande,12.9438,0.9270,0.1129,13.9836
72,falcon-512,grande,7.2641,0.9319,0.1121,8.3081
73,falcon-512,grande,6.7100,0.9160,0.1118,7.7377
74,falcon-512,grande,14.8832,0.9292,0.1113,15.9237
75,falcon-512,grande,16.3445,0.9075,0.1150,17.3670
76,falcon-512,grande,10.3874,1.0061,0.1290,11.5226
77,falcon-512,grande,7.0728,0.9754,0.1148,8.1630
78,falcon-512,grande,7.3580,0.9314,0.1160,8.4054
79,falcon-512,grande,7.6222,0.8994,0.1109,8.6324
80,falcon-512,grande,7.9070,0.9215,0.1115,8.9401
81,falcon-512,grande,13.1406,0.9236,0.1122,14.1764
82,falcon-512,grande,11.0449,0.9251,0.1121,12.0821
83,falcon-512,grande,7.5320,2.3670,0.1164,10.0155
84,falcon-512,grande,15.8297,0.9172,0.1119,16.8588
85,falcon-512,grande,6.7281,0.9347,0.1117,7.7745
86,falcon-512,grande,11.0606,0.9370,0.1162,12.1138
87,falcon-512,grande,14.1254,0.9208,0.1126,15.1589
88,falcon-512,grande,9.0736,0.9154,0.1118,10.1007
89,falcon-512,grande,7.3351,0.9145,0.1124,8.3620
90,falcon-512,grande,8.6050,0.9126,0.1122,9.6298
91,falcon-512,grande,7.0565,0.9208,0.1123,8.0895
92,falcon-512,grande,14.1309,0.9691,0.1157,15.2157
93,falcon-512,grande,6.7117,0.9109,0.1108,7.7334
94,falcon-512,grande,7.4176,0.9160,0.1139,8.4475
95,falcon-512,grande,9.3123,0.9134,0.1116,10.3372
96,falcon-512,grande,7.9620,2.0257,0.1235,10.1113
97,falcon-512,grande,10.4578,0.9399,0.1162,11.5138
98,falcon-512,grande,9.6395,0.9215,0.1123,10.6733
99,falcon-512,grande,11.2247,0.9176,0.1149,12.2572
100,falcon-512,grande,6.7593,0.9347,0.1110,7.8050
101,falcon-512,grande,6.9883,0.9178,0.1113,8.0175
102,falcon-512,grande,6.9917,0.9221,0.1116,8.0254
103,falcon-512,grande,15.2393,0.9186,0.1150,16.2728
104,falcon-512,grande,9.4283,0.9444,0.1109,10.4836
105,falcon-512,grande,8.0630,0.9214,0.1134,9.0978
106,falcon-512,grande,7.4555,0.9500,0.1140,8.5194
107,falcon-512,grande,9.1667,0.9047,0.1104,10.1818
108,falcon-512,grande,7.9763,0.9237,0.1121,9.0121
109,falcon-512,grande,9.2443,0.9161,0.1110,10.2714
110,falcon-512,grande,19.9345,0.9470,0.1130,20.9945
111,falcon-512,grande,7.3322,0.9259,0.1116,8.3697
112,falcon-512,grande,7.6125,0.9043,0.1122,8.6290
113,falcon-512,grande,7.0556,0.9196,0.1108,8.0859
114,falcon-512,grande,7.3953,0.9108,0.1121,8.4182
115,falcon-512,grande,9.5222,0.9439,0.1164,10.5825
116,falcon-512,grande,8.7063,0.9211,0.1114,9.7388
117,falcon-512,grande,7.4257,1.2428,0.1684,8.8369
118,falcon-512,grande,9.3360,1.0049,0.1141,10.4550
119,falcon-512,grande,9.9843,0.9169,0.1111,11.0124
120,falcon-512,grande,7.9856,0.9120,0.1125,9.0100
121,falcon-512,grande,8.6050,0.9257,0.1104,9.6411
122,falcon-512,grande,8.0828,0.9146,0.1124,9.1098
123,falcon-512,grande,11.2461,0.9126,0.1150,12.2738
124,falcon-512,grande,8.5620,0.9332,0.1140,9.6092
125,falcon-512,grande,11.3607,0.9451,0.1193,12.4251
126,falcon-512,grande,10.6359,0.9216,0.1141,11.6716
127,falcon-512,grande,12.9505,0.9382,0.1130,14.0017
128,falcon-512,grande,7.0651,0.9146,0.1119,8.0916
129,falcon-512,grande,6.9735,0.9247,0.1116,8.0098
130,falcon-512,grande,12.6605,0.9152,0.1107,13.6864
131,falcon-512,grande,9.5948,0.9186,0.1119,10.6252
132,falcon-512,grande,10.3329,0.9067,0.1109,11.3505
133,falcon-512,grande,10.0244,0.9035,0.1111,11.0390
134,falcon-512,grande,15.4417,0.9311,0.1149,16.4876
135,falcon-512,grande,7.0705,0.9100,0.1116,8.0921
136,falcon-512,grande,12.5803,0.9328,0.1129,13.6261
137,falcon-512,grande,12.0237,0.9049,0.1157,13.0443
138,falcon-512,grande,8.7722,0.9084,0.1115,9.7921
139,falcon-512,grande,6.7009,0.9109,0.1117,7.7235
140,falcon-512,grande,6.6860,0.9200,0.1112,7.7173
141,falcon-512,grande,6.6962,0.9124,0.1155,7.7241
142,falcon-512,grande,10.3299,0.9185,0.1131,11.3615
143,falcon-512,grande,10.7813,0.9203,0.1158,11.8174
144,falcon-512,grande,9.3356,0.9426,0.1157,10.3939
145,falcon-512,grande,8.0496,0.9154,0.1124,9.0774
146,falcon-512,grande,10.4209,0.9194,0.1197,11.4601
147,falcon-512,grande,7.0620,0.9230,0.1105,8.0955
148,falcon-512,grande,9.9478,0.9477,0.1128,11.0083
149,falcon-512,grande,7.7968,0.9206,0.1121,8.8296
150,falcon-512,grande,15.6908,0.9326,0.1138,16.7371
151,falcon-512,grande,12.2768,0.9099,0.1151,13.3018
152,falcon-512,grande,11.7036,0.9392,0.1166,12.7594
153,falcon-512,grande,9.1172,0.9573,0.1192,10.1937
154,falcon-512,grande,10.1837,0.8990,0.1146,11.1973
155,falcon-512,grande,6.7241,0.9138,0.1127,7.7506
156,falcon-512,grande,10.5055,0.9165,0.1120,11.5340
157,falcon-512,grande,7.9673,0.9233,0.1112,9.0018
158,falcon-512,grande,11.0166,0.9118,0.1115,12.0399
159,falcon-512,grande,8.9600,0.9141,0.1109,9.9850
160,falcon-512,grande,9.0470,0.9208,0.1124,10.0803
161,falcon-512,grande,12.0234,2.2223,0.1256,14.3714
162,falcon-512,grande,12.4291,0.9533,0.1165,13.4989
163,falcon-512,grande,7.9422,0.9483,0.1153,9.0058
164,falcon-512,grande,9.8247,0.9233,0.1151,10.8631
165,falcon-512,grande,6.9948,0.9064,0.1125,8.0137
166,falcon-512,grande,7.0666,0.9302,0.1125,8.1093
167,falcon-512,grande,8.8058,0.9159,0.1119,9.8336
168,falcon-512,grande,8.5943,0.9136,0.1155,9.6233
169,falcon-512,grande,7.3367,0.9131,0.1119,8.3618
170,falcon-512,grande,7.0684,0.9436,0.1135,8.1254
171,falcon-512,grande,7.9709,0.9360,0.1137,9.0205
172,falcon-512,grande,6.6844,0.9548,0.1117,7.7509
173,falcon-512,grande,6.9977,0.9832,0.1166,8.0975
174,falcon-512,grande,8.0245,0.9372,0.1120,9.0736
175,falcon-512,grande,10.9571,0.9116,0.1122,11.9809
176,falcon-512,grande,7.8852,0.9195,0.1111,8.9158
177,falcon-512,grande,33.5983,0.9228,0.1174,34.6385
178,falcon-512,grande,6.9770,0.9406,0.1182,8.0358
179,falcon-512,grande,18.6626,0.9249,0.1167,19.7041
180,falcon-512,grande,11.1331,0.9872,0.1208,12.2411
181,falcon-512,grande,9.8093,0.9147,0.1121,10.8361
182,falcon-512,grande,6.7415,0.9192,0.1118,7.7726
183,falcon-512,grande,10.5193,0.9151,0.1114,11.5458
184,falcon-512,grande,12.6437,0.9215,0.1113,13.6765
185,falcon-512,grande,7.4463,0.9284,0.1119,8.4866
186,falcon-512,grande,7.9861,0.9114,0.1114,9.0089
187,falcon-512,grande,15.0623,0.9300,0.1124,16.1047
188,falcon-512,grande,7.5237,0.9317,0.1159,8.5714
189,falcon-512,grande,12.4147,0.9427,0.1167,13.4741
190,falcon-512,grande,7.4625,1.0120,0.1179,8.5924
191,falcon-512,grande,10.4413,0.9373,0.1120,11.4906
192,falcon-512,grande,8.5406,0.9227,0.1123,9.5756
193,falcon-512,grande,6.7057,0.9431,0.1169,7.7657
194,falcon-512,grande,7.2764,0.9142,0.1104,8.3010
195,falcon-512,grande,6.7135,0.9232,0.1155,7.7522
196,falcon-512,grande,7.0761,0.9198,0.1118,8.1077
197,falcon-512,grande,8.3501,0.9157,0.1116,9.3774
198,falcon-512,grande,8.3295,0.9175,0.1112,9.3582
199,falcon-512,grande,17.0488,0.9415,0.1209,18.1112
200,falcon-512,grande,7.0604,2.2106,0.1176,9.3885
201,falcon-512,grande,7.0410,0.9222,0.1125,8.0758
202,falcon-512,grande,14.1624,0.9413,0.1116,15.2152
203,falcon-512,grande,6.6931,0.9175,0.1115,7.7222
204,falcon-512,grande,10.4048,0.9616,0.1209,11.4872
205,falcon-512,grande,9.6286,0.9328,0.1136,10.6750
206,falcon-512,grande,7.3959,0.9208,0.1122,8.4290
207,falcon-512,grande,8.7442,0.9183,0.1117,9.7742
208,falcon-512,grande,8.3391,0.9157,0.1110,9.3659
209,falcon-512,grande,6.9864,0.9322,0.1124,8.0310
210,falcon-512,grande,19.1252,0.9398,0.1141,20.1792
211,falcon-512,grande,11.7747,0.9155,0.1116,12.8018
212,falcon-512,grande,10.4475,0.9100,0.1131,11.4706
213,falcon-512,grande,17.4998,0.9151,0.1129,18.5278
214,falcon-512,grande,12.4355,0.9065,0.1117,13.4537
215,falcon-512,grande,6.7294,0.9084,0.1119,7.7497
216,falcon-512,grande,9.8950,0.9216,0.1164,10.9330
217,falcon-512,grande,17.1566,0.9505,0.1160,18.2231
218,falcon-512,grande,17.4430,0.9222,0.1117,18.4769
219,falcon-512,grande,7.6112,0.9076,0.1117,8.6305
220,falcon-512,grande,7.3385,0.9080,0.1122,8.3588
221,falcon-512,grande,9.8218,0.9435,0.1179,10.8832
222,falcon-512,grande,13.1422,0.9080,0.1112,14.1614
223,falcon-512,grande,7.6928,0.9229,0.1171,8.7327
224,falcon-512,grande,9.2316,0.9123,0.1114,10.2552
225,falcon-512,grande,9.6523,0.9632,0.1225,10.7379
226,falcon-512,grande,8.5493,0.9076,0.1143,9.5711
227,falcon-512,grande,9.5294,0.9275,0.1113,10.5681
228,falcon-512,grande,8.4980,0.9157,0.1126,9.5264
229,falcon-512,grande,7.3283,0.9049,0.1161,8.3494
230,falcon-512,grande,11.7663,0.9026,0.1119,12.7808
231,falcon-512,grande,7.6059,0.9179,0.1119,8.6357
232,falcon-512,grande,8.6017,0.9222,0.1117,9.6356
233,falcon-512,grande,6.7008,0.9201,0.1106,7.7315
234,falcon-512,grande,14.8424,0.9110,0.1115,15.8649
235,falcon-512,grande,8.8894,0.9481,0.1138,9.9513
236,falcon-512,grande,14.5202,0.9233,0.1118,15.5553
237,falcon-512,grande,7.3338,0.9073,0.1110,8.3522
238,falcon-512,grande,16.5328,0.9261,0.1133,17.5722
239,falcon-512,grande,7.0562,0.9122,0.1118,8.0802
240,falcon-512,grande,7.3297,0.9439,0.1123,8.3860
241,falcon-512,grande,8.1553,0.9048,0.1119,9.1720
242,falcon-512,grande,12.4082,0.9155,0.1121,13.4358
243,falcon-512,grande,9.5274,0.9174,0.1113,10.5561
244,falcon-512,grande,6.7069,0.9576,0.1162,7.7807
245,falcon-512,grande,11.7044,0.9196,0.1152,12.7393
246,falcon-512,grande,12.3333,0.9166,0.1123,13.3622
247,falcon-512,grande,8.8752,0.9096,0.1122,9.8969
248,falcon-512,grande,7.4223,0.9056,0.1161,8.4440
249,falcon-512,grande,14.1431,0.9120,0.1116,15.1667
250,falcon-512,grande,11.0273,0.9080,0.1110,12.0463
251,falcon-512,grande,9.4413,0.9300,0.1122,10.4834
252,falcon-512,grande,11.0947,0.9202,0.1114,12.1263
253,falcon-512,grande,6.7278,0.9670,0.1131,7.8079
254,falcon-512,grande,14.2559,0.9220,0.1178,15.2957
255,falcon-512,grande,7.8101,0.9236,0.1117,8.8453
256,falcon-512,grande,8.4027,0.9210,0.1118,9.4355
257,falcon-512,grande,11.9778,0.9110,0.1130,13.0018
258,falcon-512,grande,12.7132,0.9051,0.1164,13.7347
259,falcon-512,grande,10.1565,0.9086,0.1114,11.1765
260,falcon-512,grande,7.3329,0.9072,0.1152,8.3553
261,falcon-512,grande,10.3404,0.9135,0.1116,11.3655
262,falcon-512,grande,11.1090,0.9295,0.1159,12.1544
263,falcon-512,grande,11.7935,2.3027,0.2258,14.3221
264,falcon-512,grande,21.6748,0.9480,0.1123,22.7351
265,falcon-512,grande,11.5660,0.9107,0.1154,12.5921
266,falcon-512,grande,8.0105,0.9079,0.1159,9.0344
267,falcon-512,grande,19.3003,0.9281,0.1135,20.3419
268,falcon-512,grande,6.7273,1.0097,0.1240,7.8610
269,falcon-512,grande,9.1960,0.9453,0.1155,10.2568
270,falcon-512,grande,10.3819,0.9336,0.1128,11.4282
271,falcon-512,grande,7.9866,0.9230,0.1108,9.0204
272,falcon-512,grande,10.6977,0.9209,0.1102,11.7288
273,falcon-512,grande,6.6977,0.9121,0.1107,7.7205
274,falcon-512,grande,7.0557,0.9171,0.1113,8.0841
275,falcon-512,grande,22.2089,0.9274,0.1122,23.2484
276,falcon-512,grande,11.8896,0.9046,0.1115,12.9057
277,falcon-512,grande,7.0478,0.9302,0.1126,8.0905
278,falcon-512,grande,11.3753,0.9348,0.1210,12.4311
279,falcon-512,grande,29.0480,0.9142,0.1155,30.0777
280,falcon-512,grande,6.7171,0.9015,0.1136,7.7323
281,falcon-512,grande,7.6151,0.9099,0.1126,8.6376
282,falcon-512,grande,8.2409,0.9013,0.1118,9.2540
283,falcon-512,grande,11.0577,0.9103,0.1113,12.0794
284,falcon-512,grande,7.3568,0.9027,0.1114,8.3709
285,falcon-512,grande,8.5143,2.0343,0.1159,10.6645
286,falcon-512,grande,7.7159,0.9236,0.1138,8.7533
287,falcon-512,grande,11.9122,0.9674,0.1139,12.9936
288,falcon-512,grande,7.0095,0.9012,0.1123,8.0229
289,falcon-512,grande,7.0517,0.9130,0.1116,8.0763
290,falcon-512,grande,12.7579,0.9131,0.1115,13.7825
291,falcon-512,grande,10.4509,0.9025,0.1156,11.4689
292,falcon-512,grande,8.2320,0.9173,0.1117,9.2610
293,falcon-512,grande,7.7929,0.9046,0.1118,8.8093
294,falcon-512,grande,10.1452,0.9381,0.1123,11.1956
295,falcon-512,grande,7.8155,0.9206,0.1109,8.8470
296,falcon-512,grande,8.1341,0.9402,0.1154,9.1897
297,falcon-512,grande,15.1794,0.9155,0.1126,16.2075
298,falcon-512,grande,9.4233,0.9208,0.1153,10.4594
299,falcon-512,grande,10.9855,0.9184,0.1159,12.0198
300,falcon-512,grande,9.4038,0.9178,0.1114,10.4330
301,falcon-512,grande,6.7036,0.9180,0.1118,7.7335
302,falcon-512,grande,14.2658,0.9153,0.1114,15.2926
303,falcon-512,grande,7.8821,0.9089,0.1110,8.9020
304,falcon-512,grande,7.0557,0.9113,0.1124,8.0793
305,falcon-512,grande,10.3762,0.9389,0.1229,11.4379
306,falcon-512,grande,12.7497,0.9626,0.1144,13.8267
307,falcon-512,grande,6.7078,0.9222,0.1113,7.7413
308,falcon-512,grande,8.8761,0.9148,0.1105,9.9014
309,falcon-512,grande,17.3978,0.9144,0.1127,18.4249
310,falcon-512,grande,6.7033,0.9078,0.1118,7.7230
311,falcon-512,grande,7.7749,0.9092,0.1113,8.7955
312,falcon-512,grande,9.1069,0.9205,0.1134,10.1408
313,falcon-512,grande,14.9005,0.9355,0.1115,15.9474
314,falcon-512,grande,7.0301,0.9326,0.1162,8.0790
315,falcon-512,grande,7.9224,0.9286,0.1121,8.9630
316,falcon-512,grande,7.9719,0.9131,0.1120,8.9970
317,falcon-512,grande,7.5305,0.9118,0.1125,8.5548
318,falcon-512,grande,6.7038,0.9067,0.1123,7.7228
319,falcon-512,grande,9.6205,0.9062,0.1113,10.6380
320,falcon-512,grande,6.6992,0.9270,0.1109,7.7372
321,falcon-512,grande,7.4332,0.9201,0.1110,8.4644
322,falcon-512,grande,8.3383,0.9017,0.1196,9.3597
323,falcon-512,grande,6.7047,0.9179,0.1118,7.7344
324,falcon-512,grande,11.7588,0.9545,0.1145,12.8277
325,falcon-512,grande,7.8785,0.9247,0.1148,8.9181
326,falcon-512,grande,7.0393,1.8254,0.1176,8.9823
327,falcon-512,grande,7.9533,0.9179,0.1119,8.9831
328,falcon-512,grande,15.5653,0.9197,0.1111,16.5962
329,falcon-512,grande,6.9514,0.9037,0.1124,7.9675
330,falcon-512,grande,11.3109,0.9194,0.1111,12.3413
331,falcon-512,grande,6.9805,0.9211,0.1118,8.0134
332,falcon-512,grande,7.6054,0.9201,0.1112,8.6367
333,falcon-512,grande,10.8080,0.9153,0.1153,11.8387
334,falcon-512,grande,9.1622,0.9105,0.1115,10.1842
335,falcon-512,grande,10.8132,0.9347,0.1202,11.8680
336,falcon-512,grande,14.7300,0.9290,0.1132,15.7722
337,falcon-512,grande,7.5765,0.9100,0.1123,8.5988
338,falcon-512,grande,6.7061,0.9094,0.1120,7.7275
339,falcon-512,grande,9.4460,0.9088,0.1114,10.4662
340,falcon-512,grande,8.4031,0.9089,0.1186,9.4306
341,falcon-512,grande,10.3549,0.9088,0.1154,11.3792
342,falcon-512,grande,12.7781,0.8955,0.1127,13.7862
343,falcon-512,grande,8.2845,0.8920,0.1141,9.2905
344,falcon-512,grande,6.6919,0.9101,0.1134,7.7155
345,falcon-512,grande,7.4612,0.9617,0.1147,8.5376
346,falcon-512,grande,7.3579,0.9243,0.1128,8.3950
347,falcon-512,grande,8.7224,0.9209,0.1151,9.7585
348,falcon-512,grande,7.2772,0.9018,0.1115,8.2905
349,falcon-512,grande,15.1549,0.9088,0.1107,16.1744
350,falcon-512,grande,9.7194,0.9082,0.1109,10.7385
351,falcon-512,grande,7.9695,0.9056,0.1117,8.9867
352,falcon-512,grande,11.6990,0.9121,0.1109,12.7220
353,falcon-512,grande,8.2573,1.9370,0.1177,10.3119
354,falcon-512,grande,8.6911,0.9325,0.1210,9.7446
355,falcon-512,grande,6.7610,0.9254,0.1173,7.8037
356,falcon-512,grande,12.0959,0.9070,0.1122,13.1152
357,falcon-512,grande,9.5925,0.9161,0.1127,10.6214
358,falcon-512,grande,6.7101,0.9186,0.1121,7.7408
359,falcon-512,grande,8.6128,0.9053,0.1144,9.6324
360,falcon-512,grande,10.2504,0.9158,0.1117,11.2780
361,falcon-512,grande,9.3484,0.9154,0.1117,10.3755
362,falcon-512,grande,7.0469,0.9204,0.1098,8.0772
363,falcon-512,grande,17.3893,0.9177,0.1174,18.4244
364,falcon-512,grande,11.3459,0.9438,0.1151,12.4049
365,falcon-512,grande,7.0848,0.9195,0.1109,8.1152
366,falcon-512,grande,9.4143,1.8760,0.1248,11.4150
367,falcon-512,grande,10.1550,0.9084,0.1122,11.1756
368,falcon-512,grande,9.3228,0.9543,0.1124,10.3895
369,falcon-512,grande,7.9595,0.9236,0.1108,8.9939
370,falcon-512,grande,8.8690,0.9214,0.1121,9.9025
371,falcon-512,grande,6.7084,0.9096,0.1136,7.7317
372,falcon-512,grande,7.6102,0.9137,0.1121,8.6360
373,falcon-512,grande,8.0325,0.9099,0.1162,9.0586
374,falcon-512,grande,7.0152,0.9439,0.1206,8.0796
375,falcon-512,grande,8.0180,0.9176,0.1110,9.0466
376,falcon-512,grande,13.2254,0.9150,0.1122,14.2526
377,falcon-512,grande,9.1539,0.9128,0.1111,10.1778
378,falcon-512,grande,8.2445,0.9038,0.1114,9.2596
379,falcon-512,grande,8.4522,0.9076,0.1149,9.4748
380,falcon-512,grande,8.3739,0.9250,0.1116,9.4105
381,falcon-512,grande,11.9919,0.9240,0.1118,13.0277
382,falcon-512,grande,10.3530,0.9521,0.1135,11.4186
383,falcon-512,grande,8.6970,0.9246,0.1151,9.7367
384,falcon-512,grande,7.3764,0.9323,0.1231,8.4317
385,falcon-512,grande,12.2528,0.9212,0.1133,13.2873
386,falcon-512,grande,23.7787,0.9095,0.1112,24.7995
387,falcon-512,grande,8.1586,0.9079,0.1123,9.1788
388,falcon-512,grande,11.3344,0.9077,0.1150,12.3571
389,falcon-512,grande,10.6912,0.9194,0.1119,11.7226
390,falcon-512,grande,7.7966,0.9135,0.1115,8.8216
391,falcon-512,grande,10.4458,0.9363,0.1195,11.5016
392,falcon-512,grande,10.7947,0.9452,0.1162,11.8561
393,falcon-512,grande,6.7096,0.9033,0.1125,7.7254
394,falcon-512,grande,16.9435,0.9088,0.1122,17.9645
395,falcon-512,grande,10.1208,0.8894,0.1109,11.1212
396,falcon-512,grande,6.7027,0.9259,0.1116,7.7402
397,falcon-512,grande,9.5962,0.9157,0.1113,10.6233
398,falcon-512,grande,8.1162,0.9135,0.1114,9.1411
399,falcon-512,grande,11.4816,0.9192,0.1107,12.5115
400,falcon-512,grande,11.9409,0.9276,0.1121,12.9806
401,falcon-512,grande,10.0097,0.9367,0.1176,11.0639
402,falcon-512,grande,8.0489,0.9117,0.1127,9.0733
403,falcon-512,grande,8.2348,0.9180,0.1125,9.2653
404,falcon-512,grande,12.9258,0.9312,0.1131,13.9701
405,falcon-512,grande,8.2500,0.9172,0.1119,9.2790
406,falcon-512,grande,22.9315,0.9158,0.1110,23.9584
407,falcon-512,grande,7.6826,0.9168,0.1123,8.7117
408,falcon-512,grande,6.7134,0.9132,0.1121,7.7386
409,falcon-512,grande,10.0613,0.9552,0.1237,11.1401
410,falcon-512,grande,7.4381,0.9146,0.1131,8.4658
411,falcon-512,grande,10.9437,0.9278,0.1108,11.9823
412,falcon-512,grande,8.1851,0.9156,0.1107,9.2113
413,falcon-512,grande,11.6438,0.9117,0.1120,12.6674
414,falcon-512,grande,13.1101,0.9111,0.1106,14.1318
415,falcon-512,grande,10.7946,1.8997,0.1164,12.8108
416,falcon-512,grande,8.8937,0.9176,0.1121,9.9234
417,falcon-512,grande,9.9030,0.9235,0.1117,10.9383
418,falcon-512,grande,7.9979,0.9175,0.1123,9.0276
419,falcon-512,grande,8.1022,0.9372,0.1151,9.1546
420,falcon-512,grande,10.2192,0.9060,0.1122,11.2373
421,falcon-512,grande,18.5844,0.9063,0.1122,19.6029
422,falcon-512,grande,9.1613,0.9233,0.1131,10.1977
423,falcon-512,grande,13.0224,0.9107,0.1110,14.0441
424,falcon-512,grande,18.5837,0.9182,0.1118,19.6137
425,falcon-512,grande,7.7757,0.9089,0.1104,8.7950
426,falcon-512,grande,6.8238,0.9496,0.1131,7.8866
427,falcon-512,grande,6.7653,1.9964,0.1205,8.8822
428,falcon-512,grande,10.5234,0.9360,0.1123,11.5717
429,falcon-512,grande,12.2884,0.8970,0.1146,13.3001
430,falcon-512,grande,8.0558,0.9067,0.1118,9.0743
431,falcon-512,grande,23.4312,0.9113,0.1118,24.4542
432,falcon-512,grande,12.1475,0.9426,0.1182,13.2082
433,falcon-512,grande,9.6387,0.9182,0.1192,10.6761
434,falcon-512,grande,6.9977,0.9339,0.1162,8.0477
435,falcon-512,grande,6.8503,0.9403,0.1212,7.9117
436,falcon-512,grande,11.6349,0.9224,0.1129,12.6702
437,falcon-512,grande,7.6934,0.9215,0.1153,8.7302
438,falcon-512,grande,10.8739,0.9262,0.1120,11.9121
439,falcon-512,grande,26.2483,0.9508,0.1127,27.3118
440,falcon-512,grande,11.3613,0.9165,0.1123,12.3901
441,falcon-512,grande,6.6917,1.0034,0.1133,7.8084
442,falcon-512,grande,7.8747,0.9194,0.1112,8.9053
443,falcon-512,grande,7.6433,0.9416,0.1132,8.6981
444,falcon-512,grande,9.2463,0.9142,0.1116,10.2720
445,falcon-512,grande,7.0732,0.9400,0.1162,8.1295
446,falcon-512,grande,11.5199,0.9310,0.1117,12.5626
447,falcon-512,grande,8.4571,0.9130,0.1152,9.4853
