Iteración,Falcon Version,Tamaño Mensaje,Tiempo Generación Claves,Tiempo Firma,Tiempo Verificación,Tiempo Total
357,Falcon512,pequeño,10.6669,1.1946,0.0541,11.9156
358,Falcon512,pequeño,8.1206,1.2384,0.0530,9.4120
359,Falcon512,pequeño,7.8548,1.2173,0.0539,9.1260
360,Falcon512,pequeño,9.1328,1.2062,0.0536,10.3926
361,Falcon512,pequeño,7.8693,1.2263,0.0524,9.1480
362,Falcon512,pequeño,9.9195,1.2371,0.0524,11.2090
363,Falcon512,pequeño,7.8947,1.1871,0.0534,9.1352
364,Falcon512,pequeño,8.9782,1.2983,0.0571,10.3336
365,Falcon512,pequeño,8.0940,1.2145,0.0531,9.3616
366,Falcon512,pequeño,9.8916,1.2088,0.0531,11.1535
367,Falcon512,pequeño,12.9329,1.3188,0.0532,14.3049
368,Falcon512,pequeño,8.3563,1.3148,0.0532,9.7243
369,Falcon512,pequeño,11.4316,1.2478,0.0541,12.7335
370,Falcon512,pequeño,7.3800,1.2742,0.0545,8.7087
371,Falcon512,pequeño,7.7206,1.2398,0.0547,9.0151
372,Falcon512,pequeño,8.2941,1.1856,0.0525,9.5322
373,Falcon512,pequeño,8.9417,1.2260,0.0536,10.2213
374,Falcon512,pequeño,13.7034,1.1412,0.0519,14.8965
375,Falcon512,pequeño,7.4379,1.1971,0.0608,8.6958
376,Falcon512,pequeño,7.7517,1.2237,0.0526,9.0280
377,Falcon512,pequeño,7.4118,1.1148,0.0519,8.5785
378,Falcon512,pequeño,8.7129,1.2230,0.0546,9.9905
379,Falcon512,pequeño,9.8637,1.2260,0.0515,11.1412
380,Falcon512,pequeño,8.2486,1.1937,0.0546,9.4969
381,Falcon512,pequeño,9.6271,1.2052,0.0517,10.8840
382,Falcon512,pequeño,8.8330,1.2441,0.0532,10.1303
383,Falcon512,pequeño,8.5308,1.2095,0.0528,9.7931
384,Falcon512,pequeño,9.5900,1.1855,0.0532,10.8287
385,Falcon512,pequeño,15.2805,1.1313,0.0515,16.4633
386,Falcon512,pequeño,17.0719,1.3326,0.0524,18.4569
387,Falcon512,pequeño,8.0694,1.2097,0.0551,9.3342
388,Falcon512,pequeño,13.8215,1.1237,0.0522,14.9974
389,Falcon512,pequeño,7.4334,1.2028,0.0528,8.6890
390,Falcon512,pequeño,9.5122,1.1660,0.0527,10.7309
391,Falcon512,pequeño,10.6557,1.3548,0.0539,12.0644
392,Falcon512,pequeño,7.3366,1.1936,0.0534,8.5836
393,Falcon512,pequeño,19.9840,1.3189,0.0533,21.3562
394,Falcon512,pequeño,9.1042,1.1390,0.0517,10.2949
395,Falcon512,pequeño,10.9118,1.2088,0.0534,12.1740
396,Falcon512,pequeño,12.5152,1.1279,0.0521,13.6952
397,Falcon512,pequeño,15.0988,1.1876,0.0536,16.3400
398,Falcon512,pequeño,11.1526,1.2502,0.0530,12.4558
399,Falcon512,pequeño,9.0180,1.2030,0.0534,10.2744
400,Falcon512,pequeño,12.6570,1.3103,0.0537,14.0210
401,Falcon512,pequeño,7.4010,1.2069,0.0526,8.6605
402,Falcon512,pequeño,10.8742,1.2038,0.0530,12.1310
403,Falcon512,pequeño,15.9053,1.1486,0.0522,17.1061
404,Falcon512,pequeño,11.2880,1.2315,0.0541,12.5736
405,Falcon512,pequeño,9.3347,1.2393,0.0540,10.6280
406,Falcon512,pequeño,15.6652,1.4172,0.0565,17.1389
407,Falcon512,pequeño,14.2401,1.2113,0.0547,15.5061
408,Falcon512,pequeño,8.7415,1.4260,0.0553,10.2228
409,Falcon512,pequeño,7.9386,1.2817,0.0532,9.2735
410,Falcon512,pequeño,8.3968,1.2048,0.0543,9.6559
411,Falcon512,pequeño,17.7670,1.1892,0.0530,19.0092
412,Falcon512,pequeño,8.5312,1.2993,0.0528,9.8833
413,Falcon512,pequeño,7.8196,1.2303,0.0531,9.1030
414,Falcon512,pequeño,17.6052,1.1553,0.0522,18.8127
415,Falcon512,pequeño,7.7462,1.3377,0.0535,9.1374
416,Falcon512,pequeño,10.9806,1.2473,0.0546,12.2825
417,Falcon512,pequeño,9.6529,1.1345,0.0531,10.8405
418,Falcon512,pequeño,11.1080,1.3011,0.0547,12.4638
419,Falcon512,pequeño,10.9054,1.2327,0.0555,12.1936
420,Falcon512,pequeño,9.0467,1.2078,0.0536,10.3081
