Iteración,Falcon Version,Tamaño Mensaje,Tiempo Generación Claves,Tiempo Firma,Tiempo Verificación,Tiempo Total
110,Falcon1024,grande,28.8921,2.5261,0.1754,31.5936
111,Falcon1024,grande,23.9817,2.9620,0.1785,27.1222
112,Falcon1024,grande,27.3771,2.5129,0.1746,30.0646
113,Falcon1024,grande,24.8960,2.5436,0.1813,27.6209
114,Falcon1024,grande,30.0857,2.6126,0.1792,32.8775
115,Falcon1024,grande,21.8086,2.4814,0.1792,24.4692
116,Falcon1024,grande,23.6629,2.6790,0.1760,26.5179
117,Falcon1024,grande,23.4466,2.5322,0.1770,26.1558
118,Falcon1024,grande,35.9668,2.9387,0.1770,39.0825
119,Falcon1024,grande,23.4262,2.5187,0.1842,26.1291
120,Falcon1024,grande,26.2556,2.5049,0.2752,29.0357
121,Falcon1024,grande,31.3651,2.5002,0.1915,34.0568
122,Falcon1024,grande,28.0796,2.4999,0.1833,30.7628
123,Falcon1024,grande,57.2192,2.6522,0.1859,60.0573
124,Falcon1024,grande,22.7213,2.5401,0.1760,25.4374
125,Falcon1024,grande,28.9180,2.8171,0.1778,31.9129
126,Falcon1024,grande,21.8501,2.5525,0.1773,24.5799
127,Falcon1024,grande,39.3727,2.5998,0.1763,42.1488
128,Falcon1024,grande,28.4560,2.4827,0.1793,31.1180
129,Falcon1024,grande,44.5310,2.5411,0.1771,47.2492
130,Falcon1024,grande,30.3418,2.6366,0.1820,33.1604
131,Falcon1024,grande,25.5370,2.5162,0.1760,28.2292
132,Falcon1024,grande,24.8837,2.8495,0.2633,27.9965
133,Falcon1024,grande,29.1067,2.5162,0.1775,31.8004
134,Falcon1024,grande,39.4910,2.6082,0.1794,42.2786
135,Falcon1024,grande,23.0160,2.5205,0.1899,25.7264
136,Falcon1024,grande,41.6291,2.6675,0.1772,44.4738
137,Falcon1024,grande,37.2042,2.5665,0.1821,39.9528
138,Falcon1024,grande,24.5008,2.5732,0.1751,27.2491
139,Falcon1024,grande,29.6901,2.8082,0.1809,32.6792
140,Falcon1024,grande,24.1776,2.5864,0.1790,26.9430
141,Falcon1024,grande,28.0930,2.6434,0.1745,30.9109
142,Falcon1024,grande,27.5818,2.5023,0.1803,30.2644
143,Falcon1024,grande,37.5437,2.4956,0.1777,40.2170
144,Falcon1024,grande,21.8645,2.6446,0.1774,24.6865
145,Falcon1024,grande,25.5735,2.5444,0.1750,28.2929
146,Falcon1024,grande,24.5567,2.9302,0.1823,27.6692
147,Falcon1024,grande,36.2058,2.5492,0.1753,38.9303
148,Falcon1024,grande,30.9224,2.6109,0.1822,33.7155
149,Falcon1024,grande,41.9022,2.5027,0.1764,44.5813
150,Falcon1024,grande,24.8159,2.5851,0.1756,27.5766
151,Falcon1024,grande,51.1911,2.6952,0.1749,54.0612
152,Falcon1024,grande,38.4139,2.4750,0.1750,41.0639
153,Falcon1024,grande,32.7356,2.8403,0.1805,35.7564
154,Falcon1024,grande,21.8450,2.5357,0.1756,24.5563
155,Falcon1024,grande,25.5967,2.5532,0.1781,28.3280
156,Falcon1024,grande,32.3047,2.6313,0.1758,35.1118
157,Falcon1024,grande,36.4849,2.4611,0.1759,39.1219
158,Falcon1024,grande,22.4820,2.6174,0.1760,25.2754
159,Falcon1024,grande,45.9975,2.4634,0.1781,48.6390
160,Falcon1024,grande,37.9455,2.9225,0.1769,41.0449
161,Falcon1024,grande,26.7478,2.5489,0.1767,29.4734
162,Falcon1024,grande,24.5604,2.6521,0.1748,27.3873
163,Falcon1024,grande,29.0565,2.5135,0.1771,31.7471
164,Falcon1024,grande,40.0631,2.5877,0.1804,42.8312
165,Falcon1024,grande,22.4817,2.6638,0.1759,25.3214
166,Falcon1024,grande,22.5272,2.4992,0.1832,25.2096
167,Falcon1024,grande,45.3495,2.9172,0.1757,48.4424
168,Falcon1024,grande,56.0855,2.5377,0.1757,58.7989
169,Falcon1024,grande,31.8634,2.5997,0.1828,34.6459
170,Falcon1024,grande,29.1621,2.5105,0.1812,31.8538
171,Falcon1024,grande,28.3710,2.6485,0.1772,31.1967
172,Falcon1024,grande,31.5012,2.6226,0.1765,34.3003
173,Falcon1024,grande,29.3218,2.5386,0.1761,32.0365
174,Falcon1024,grande,42.4971,2.7916,0.1805,45.4692
175,Falcon1024,grande,23.2433,2.6313,0.1768,26.0514
176,Falcon1024,grande,26.5702,2.5949,0.1753,29.3404
177,Falcon1024,grande,25.1902,2.5124,0.1768,27.8794
178,Falcon1024,grande,29.3113,2.6070,0.1756,32.0939
179,Falcon1024,grande,30.6192,2.6600,0.1814,33.4606
180,Falcon1024,grande,27.0426,2.5219,0.1858,29.7503
181,Falcon1024,grande,25.2895,2.9063,0.1801,28.3759
182,Falcon1024,grande,25.5560,2.5876,0.1746,28.3182
183,Falcon1024,grande,43.1358,2.6292,0.1767,45.9417
184,Falcon1024,grande,23.1153,2.5700,0.1773,25.8626
185,Falcon1024,grande,39.6829,2.6533,0.1763,42.5125
186,Falcon1024,grande,39.4701,2.6994,0.1807,42.3502
187,Falcon1024,grande,24.1160,2.5190,0.1759,26.8109
188,Falcon1024,grande,27.0453,2.7996,0.1799,30.0248
189,Falcon1024,grande,24.5881,2.5267,0.1832,27.2980
190,Falcon1024,grande,39.4369,2.5152,0.1779,42.1300
191,Falcon1024,grande,28.2625,2.6334,0.1749,31.0708
192,Falcon1024,grande,30.4395,2.5679,0.1769,33.1843
193,Falcon1024,grande,41.7315,2.6740,0.1801,44.5856
194,Falcon1024,grande,29.7024,2.5174,0.1760,32.3958
195,Falcon1024,grande,34.0444,2.9454,0.1763,37.1661
196,Falcon1024,grande,39.0880,2.5291,0.1765,41.7936
197,Falcon1024,grande,26.1515,2.6023,0.1752,28.9290
198,Falcon1024,grande,30.4407,2.5443,0.1780,33.1630
199,Falcon1024,grande,22.2967,2.6101,0.1816,25.0884
200,Falcon1024,grande,25.0083,2.6731,0.1822,27.8636
201,Falcon1024,grande,22.5236,2.5692,0.1751,25.2679
202,Falcon1024,grande,49.7477,2.8235,0.2710,52.8422
203,Falcon1024,grande,21.6929,2.4924,0.1774,24.3627
204,Falcon1024,grande,26.4207,2.5613,0.1807,29.1627
205,Falcon1024,grande,34.9481,2.5043,0.1760,37.6284
206,Falcon1024,grande,21.8223,2.5834,0.1823,24.5880
207,Falcon1024,grande,23.8606,2.6671,0.1766,26.7043
208,Falcon1024,grande,43.3586,2.4671,0.1764,46.0021
209,Falcon1024,grande,52.4599,2.9656,0.1767,55.6022
210,Falcon1024,grande,48.5973,2.5058,0.1779,51.2810
211,Falcon1024,grande,75.5358,2.5694,0.1767,78.2819
212,Falcon1024,grande,26.9013,2.6260,0.1819,29.7092
213,Falcon1024,grande,30.5993,2.5033,0.1774,33.2800
214,Falcon1024,grande,30.3784,2.6177,0.1800,33.1761
215,Falcon1024,grande,42.5651,2.8361,0.1783,45.5795
216,Falcon1024,grande,22.6671,2.9430,0.1933,25.8034
217,Falcon1024,grande,22.2867,2.7525,0.1771,25.2163
218,Falcon1024,grande,31.9725,2.6486,0.1762,34.7973
219,Falcon1024,grande,25.8330,2.6317,0.1831,28.6478
220,Falcon1024,grande,27.4240,2.5960,0.1755,30.1955
221,Falcon1024,grande,23.0856,2.5502,0.1843,25.8201
222,Falcon1024,grande,31.4910,2.5331,0.1756,34.1997
223,Falcon1024,grande,21.8918,2.9775,0.1781,25.0474
224,Falcon1024,grande,23.0368,2.5307,0.1786,25.7461
225,Falcon1024,grande,75.6524,2.6454,0.1792,78.4770
226,Falcon1024,grande,61.5892,2.6031,0.1822,64.3745
227,Falcon1024,grande,23.9319,2.5900,0.1762,26.6981
228,Falcon1024,grande,25.9934,2.6644,0.1774,28.8352
229,Falcon1024,grande,38.8442,2.5328,0.1749,41.5519
230,Falcon1024,grande,29.0570,2.8302,0.1810,32.0682
231,Falcon1024,grande,35.8845,2.5457,0.1822,38.6124
232,Falcon1024,grande,23.1710,2.4891,0.1828,25.8429
233,Falcon1024,grande,36.5123,2.5630,0.1785,39.2538
234,Falcon1024,grande,40.1139,2.5575,0.1775,42.8489
235,Falcon1024,grande,25.6811,2.5217,0.1784,28.3812
236,Falcon1024,grande,27.3764,2.6441,0.1819,30.2024
237,Falcon1024,grande,21.9378,2.9424,0.1869,25.0671
238,Falcon1024,grande,46.4495,2.5352,0.1767,49.1614
239,Falcon1024,grande,23.1415,2.6458,0.1745,25.9618
240,Falcon1024,grande,23.5044,2.5859,0.1764,26.2667
241,Falcon1024,grande,66.6463,2.5183,0.1944,69.3590
242,Falcon1024,grande,30.9589,2.5413,0.1778,33.6780
243,Falcon1024,grande,36.9915,2.5187,0.1744,39.6846
244,Falcon1024,grande,37.2009,2.9467,0.1773,40.3249
245,Falcon1024,grande,27.2313,2.5227,0.1751,29.9291
246,Falcon1024,grande,26.0597,2.5346,0.1781,28.7724
247,Falcon1024,grande,22.6619,2.4644,0.1852,25.3115
248,Falcon1024,grande,64.3721,2.5957,0.1750,67.1428
249,Falcon1024,grande,45.5123,2.7013,0.1754,48.3890
250,Falcon1024,grande,24.2520,2.5133,0.1730,26.9383
251,Falcon1024,grande,22.7153,2.8841,0.1789,25.7783
252,Falcon1024,grande,39.7416,2.5637,0.1854,42.4907
253,Falcon1024,grande,25.5191,2.5852,0.1770,28.2813
254,Falcon1024,grande,33.3732,2.6027,0.1761,36.1520
255,Falcon1024,grande,25.6216,2.5062,0.1773,28.3051
256,Falcon1024,grande,25.5179,2.6804,0.1761,28.3744
257,Falcon1024,grande,32.7620,2.5254,0.1735,35.4609
258,Falcon1024,grande,35.8662,2.8135,0.1795,38.8592
259,Falcon1024,grande,23.9949,2.5784,0.1779,26.7512
260,Falcon1024,grande,24.1073,2.6111,0.1745,26.8929
261,Falcon1024,grande,36.9046,2.5030,0.1786,39.5862
262,Falcon1024,grande,26.6043,2.5794,0.1794,29.3631
263,Falcon1024,grande,22.4312,2.6256,0.1745,25.2313
264,Falcon1024,grande,31.8042,2.6622,0.1761,34.6425
265,Falcon1024,grande,37.9125,2.4821,0.1760,40.5706
266,Falcon1024,grande,30.9241,2.8631,0.2599,34.0471
267,Falcon1024,grande,21.7385,2.4663,0.1763,24.3811
268,Falcon1024,grande,37.3384,2.5927,0.1789,40.1100
269,Falcon1024,grande,27.4799,2.4968,0.1886,30.1653
270,Falcon1024,grande,31.0890,2.5036,0.1761,33.7687
271,Falcon1024,grande,26.1397,2.6354,0.1767,28.9518
272,Falcon1024,grande,24.5412,2.5616,0.1743,27.2771
273,Falcon1024,grande,24.1291,2.9733,0.1770,27.2794
274,Falcon1024,grande,40.2663,2.5684,0.1768,43.0115
275,Falcon1024,grande,25.9455,2.7112,0.1781,28.8348
276,Falcon1024,grande,23.0793,2.6001,0.1771,25.8565
277,Falcon1024,grande,25.3262,2.6109,0.1747,28.1118
278,Falcon1024,grande,25.1590,2.6645,0.1755,27.9990
279,Falcon1024,grande,52.6248,2.5888,0.1913,55.4049
280,Falcon1024,grande,22.8652,3.2230,0.1785,26.2667
281,Falcon1024,grande,49.9371,2.4826,0.2477,52.6674
282,Falcon1024,grande,25.4278,2.6534,0.1754,28.2566
283,Falcon1024,grande,35.2030,2.6037,0.1762,37.9829
284,Falcon1024,grande,43.7835,2.5182,0.1841,46.4858
285,Falcon1024,grande,29.5081,2.5260,0.1783,32.2124
286,Falcon1024,grande,29.1897,2.5216,0.1749,31.8862
287,Falcon1024,grande,32.4378,2.8687,0.1805,35.4870
288,Falcon1024,grande,61.9663,2.5378,0.1740,64.6781
289,Falcon1024,grande,54.9202,2.6117,0.1752,57.7071
290,Falcon1024,grande,26.2711,2.5970,0.1761,29.0442
291,Falcon1024,grande,37.0933,2.5788,0.1772,39.8493
292,Falcon1024,grande,28.8320,2.5733,0.2540,31.6593
293,Falcon1024,grande,38.3862,2.5165,0.1807,41.0834
294,Falcon1024,grande,26.9049,2.8444,0.1963,29.9456
295,Falcon1024,grande,27.4084,2.5192,0.1762,30.1038
296,Falcon1024,grande,25.8046,2.5923,0.1751,28.5720
297,Falcon1024,grande,27.1833,2.5732,0.1753,29.9318
298,Falcon1024,grande,41.6552,2.4702,0.1783,44.3037
299,Falcon1024,grande,29.3952,2.6224,0.1780,32.1956
300,Falcon1024,grande,28.3444,2.5126,0.1758,31.0328
301,Falcon1024,grande,21.8864,2.9835,0.1777,25.0476
302,Falcon1024,grande,25.7274,2.5412,0.1855,28.4541
303,Falcon1024,grande,23.8515,2.5191,0.1775,26.5481
304,Falcon1024,grande,55.7128,2.6195,0.1808,58.5131
305,Falcon1024,grande,52.1853,2.6103,0.1794,54.9750
306,Falcon1024,grande,27.9315,2.6283,0.1828,30.7426
307,Falcon1024,grande,22.2078,2.5193,0.1882,24.9153
308,Falcon1024,grande,28.9712,2.5794,0.1758,31.7264
309,Falcon1024,grande,23.2278,2.8018,0.1976,26.2272
310,Falcon1024,grande,22.8611,2.5156,0.1760,25.5527
311,Falcon1024,grande,23.4448,2.7093,0.1853,26.3394
312,Falcon1024,grande,28.4828,2.6421,0.1762,31.3011
313,Falcon1024,grande,28.8326,2.5152,0.1832,31.5310
314,Falcon1024,grande,53.1905,2.6136,0.1842,55.9883
315,Falcon1024,grande,22.1086,2.9196,0.1775,25.2057
316,Falcon1024,grande,24.3810,2.4629,0.1759,27.0198
317,Falcon1024,grande,52.6511,2.6146,0.1773,55.4430
318,Falcon1024,grande,48.6163,2.6406,0.1773,51.4342
319,Falcon1024,grande,38.0057,2.6186,0.1764,40.8007
320,Falcon1024,grande,23.5610,2.6161,0.1764,26.3535
321,Falcon1024,grande,38.3724,3.0316,0.1803,41.5843
322,Falcon1024,grande,21.7257,2.5274,0.1755,24.4286
323,Falcon1024,grande,50.2501,2.6399,0.1747,53.0647
324,Falcon1024,grande,28.0719,2.5629,0.1762,30.8110
325,Falcon1024,grande,23.9819,2.5413,0.1798,26.7030
326,Falcon1024,grande,38.2397,2.6548,0.1759,41.0704
327,Falcon1024,grande,22.9530,2.8155,0.1852,25.9537
328,Falcon1024,grande,26.3682,2.5864,0.1766,29.1312
329,Falcon1024,grande,21.7751,2.5180,0.1756,24.4687
330,Falcon1024,grande,40.3605,2.5912,0.1770,43.1287
331,Falcon1024,grande,23.2725,2.5109,0.1741,25.9575
332,Falcon1024,grande,29.4944,2.6317,0.1783,32.3044
333,Falcon1024,grande,24.5324,2.9090,0.1766,27.6180
334,Falcon1024,grande,46.2185,2.5894,0.1755,48.9834
335,Falcon1024,grande,33.5599,2.5816,0.1840,36.3255
336,Falcon1024,grande,22.0476,2.6265,0.1766,24.8507
337,Falcon1024,grande,30.3059,2.4473,0.2362,32.9894
338,Falcon1024,grande,26.5661,2.6142,0.1758,29.3561
339,Falcon1024,grande,26.2585,2.8145,0.1799,29.2529
340,Falcon1024,grande,31.1673,2.5395,0.1740,33.8808
341,Falcon1024,grande,21.8121,2.5203,0.1841,24.5165
342,Falcon1024,grande,23.2570,2.5213,0.1857,25.9640
343,Falcon1024,grande,26.5904,2.5232,0.1793,29.2929
344,Falcon1024,grande,24.3073,2.4884,0.1791,26.9748
345,Falcon1024,grande,46.6714,2.8493,0.2772,49.7979
346,Falcon1024,grande,21.7667,2.4501,0.1778,24.3946
347,Falcon1024,grande,33.6416,2.6577,0.1765,36.4758
348,Falcon1024,grande,22.8683,2.6657,0.1834,25.7174
349,Falcon1024,grande,28.3880,2.5390,0.1745,31.1015
350,Falcon1024,grande,34.8070,2.6344,0.1786,37.6200
351,Falcon1024,grande,22.6479,2.9636,0.1773,25.7888
352,Falcon1024,grande,46.1499,2.5157,0.1759,48.8415
353,Falcon1024,grande,25.2822,2.5081,0.1768,27.9671
354,Falcon1024,grande,29.6304,2.6246,0.1794,32.4344
355,Falcon1024,grande,24.8567,2.5285,0.1745,27.5597
356,Falcon1024,grande,24.6766,2.5253,0.2481,27.4500
357,Falcon1024,grande,29.4419,2.8099,0.1813,32.4331
358,Falcon1024,grande,36.9786,2.5281,0.1774,39.6841
359,Falcon1024,grande,32.6796,2.6734,0.1887,35.5417
360,Falcon1024,grande,25.4062,2.5704,0.1789,28.1555
361,Falcon1024,grande,26.9258,2.5624,0.1805,29.6687
362,Falcon1024,grande,58.0849,2.5100,0.1769,60.7718
363,Falcon1024,grande,26.8750,2.9809,0.1761,30.0320
364,Falcon1024,grande,25.0205,2.5345,0.1787,27.7337
365,Falcon1024,grande,37.8525,2.5271,0.1797,40.5593
366,Falcon1024,grande,38.1020,2.6571,0.1776,40.9367
367,Falcon1024,grande,40.6485,2.5512,0.1749,43.3746
368,Falcon1024,grande,24.5533,2.5632,0.1851,27.3016
369,Falcon1024,grande,62.6446,2.8594,0.1793,65.6833
370,Falcon1024,grande,22.9644,2.5329,0.2415,25.7388
371,Falcon1024,grande,23.5022,2.6090,0.1769,26.2881
372,Falcon1024,grande,25.3912,2.6701,0.1809,28.2422
373,Falcon1024,grande,64.1680,2.5063,0.1755,66.8498
374,Falcon1024,grande,21.8228,2.8652,0.1918,24.8798
375,Falcon1024,grande,22.5514,2.9733,0.1759,25.7006
376,Falcon1024,grande,30.3249,2.5262,0.1751,33.0262
377,Falcon1024,grande,26.3213,2.5750,0.1823,29.0786
378,Falcon1024,grande,27.9955,2.5313,0.1792,30.7060
379,Falcon1024,grande,26.9840,2.4432,0.1764,29.6036
380,Falcon1024,grande,22.7148,2.6328,0.1810,25.5286
381,Falcon1024,grande,23.8116,2.9268,0.1850,26.9234
382,Falcon1024,grande,45.9744,2.5035,0.1771,48.6550
383,Falcon1024,grande,26.9171,2.5893,0.1754,29.6818
384,Falcon1024,grande,28.0828,2.6601,0.1753,30.9182
385,Falcon1024,grande,25.5913,2.5500,0.1750,28.3163
386,Falcon1024,grande,58.4335,2.5032,0.1793,61.1160
387,Falcon1024,grande,39.0264,2.8100,0.1882,42.0246
388,Falcon1024,grande,35.9198,2.5538,0.1748,38.6484
389,Falcon1024,grande,50.6035,2.5747,0.1808,53.3590
390,Falcon1024,grande,31.6404,2.6706,0.1758,34.4868
391,Falcon1024,grande,23.0116,2.5374,0.1796,25.7286
392,Falcon1024,grande,61.3826,2.5344,0.1776,64.0946
393,Falcon1024,grande,42.6069,2.9670,0.1770,45.7509
394,Falcon1024,grande,22.0628,2.5133,0.1755,24.7516
395,Falcon1024,grande,23.6946,2.6110,0.1795,26.4851
396,Falcon1024,grande,23.2548,2.5123,0.1784,25.9455
397,Falcon1024,grande,24.5863,2.5573,0.1751,27.3187
398,Falcon1024,grande,26.7682,2.5190,0.1785,29.4657
399,Falcon1024,grande,22.9229,2.9483,0.1781,26.0493
400,Falcon1024,grande,41.3596,2.5235,0.1741,44.0572
401,Falcon1024,grande,23.3765,2.5414,0.1856,26.1035
402,Falcon1024,grande,24.8285,2.7573,0.1768,27.7626
403,Falcon1024,grande,44.0548,2.5593,0.1773,46.7914
404,Falcon1024,grande,59.8038,2.6534,0.1812,62.6384
405,Falcon1024,grande,38.3649,2.9581,0.1766,41.4996
406,Falcon1024,grande,26.0233,2.5333,0.1761,28.7327
407,Falcon1024,grande,46.3031,2.5945,0.1761,49.0737
408,Falcon1024,grande,22.9586,2.5668,0.1823,25.7077
409,Falcon1024,grande,23.5462,2.5154,0.1750,26.2366
410,Falcon1024,grande,25.5357,2.4997,0.1774,28.2128
411,Falcon1024,grande,22.5052,2.8709,0.2701,25.6462
412,Falcon1024,grande,29.7400,2.5492,0.1731,32.4623
413,Falcon1024,grande,24.1419,2.5166,0.1776,26.8361
414,Falcon1024,grande,26.1036,2.7442,0.1761,29.0239
415,Falcon1024,grande,30.2511,2.5576,0.1778,32.9865
416,Falcon1024,grande,38.9866,2.5030,0.1857,41.6753
417,Falcon1024,grande,33.0864,2.9820,0.1774,36.2458
418,Falcon1024,grande,37.0541,2.5444,0.1758,39.7743
419,Falcon1024,grande,22.1391,2.4758,0.1864,24.8013
420,Falcon1024,grande,46.3451,2.7443,0.1764,49.2658
421,Falcon1024,grande,25.5219,2.5424,0.1879,28.2522
422,Falcon1024,grande,33.4979,2.5600,0.1747,36.2326
423,Falcon1024,grande,43.3654,2.8228,0.1804,46.3686
424,Falcon1024,grande,28.7902,2.5103,0.1763,31.4768
425,Falcon1024,grande,22.1211,2.5288,0.1785,24.8284
426,Falcon1024,grande,23.2533,2.6509,0.1755,26.0797
427,Falcon1024,grande,22.8506,2.5434,0.1749,25.5689
428,Falcon1024,grande,30.3214,2.5199,0.1740,33.0153
429,Falcon1024,grande,22.1362,2.9717,0.1807,25.2886
430,Falcon1024,grande,23.2188,2.5118,0.1789,25.9095
431,Falcon1024,grande,27.3547,2.6161,0.1871,30.1579
432,Falcon1024,grande,22.3211,2.6559,0.1761,25.1531
433,Falcon1024,grande,33.8622,2.5470,0.1768,36.5860
