Iteración,Falcon Version,Tamaño Mensaje,Tiempo Generación Claves,Tiempo Firma,Tiempo Verificación,Tiempo Total
600,Falcon1024,pequeño,25.9738,2.4883,0.1071,28.5692
601,Falcon1024,pequeño,25.8196,2.8291,0.1139,28.7626
602,Falcon1024,pequeño,25.8471,2.8360,0.1109,28.7940
603,Falcon1024,pequeño,22.8910,2.5699,0.1085,25.5694
604,Falcon1024,pequeño,26.9141,2.8460,0.1104,29.8705
605,Falcon1024,pequeño,37.2360,2.5793,0.1099,39.9252
606,Falcon1024,pequeño,25.1516,2.4743,0.1093,27.7352
607,Falcon1024,pequeño,24.9964,2.4532,0.1086,27.5582
608,Falcon1024,pequeño,26.7247,2.4592,0.1089,29.2928
609,Falcon1024,pequeño,34.0646,2.4722,0.1077,36.6445
610,Falcon1024,pequeño,23.5335,2.4687,0.1090,26.1112
611,Falcon1024,pequeño,27.9404,2.5341,0.1096,30.5841
612,Falcon1024,pequeño,27.7974,2.4795,0.1065,30.3834
613,Falcon1024,pequeño,48.0795,2.5112,0.1085,50.6992
614,Falcon1024,pequeño,29.5632,2.5078,0.1100,32.1810
615,Falcon1024,pequeño,24.8854,2.4837,0.1100,27.4791
616,Falcon1024,pequeño,26.5154,2.5023,0.1083,29.1260
617,Falcon1024,pequeño,37.4337,2.4638,0.1094,40.0069
618,Falcon1024,pequeño,36.6722,2.4933,0.1094,39.2749
619,Falcon1024,pequeño,24.1985,2.3694,0.1095,26.6774
620,Falcon1024,pequeño,36.2264,2.4809,0.1091,38.8164
621,Falcon1024,pequeño,32.7179,2.4960,0.1136,35.3275
622,Falcon1024,pequeño,24.3558,2.4274,0.1088,26.8920
623,Falcon1024,pequeño,25.6119,2.4963,0.1081,28.2163
624,Falcon1024,pequeño,22.5181,2.4088,0.1095,25.0364
625,Falcon1024,pequeño,36.0903,2.4227,0.1099,38.6229
626,Falcon1024,pequeño,29.1175,2.5205,0.1075,31.7455
627,Falcon1024,pequeño,44.3030,2.4516,0.1090,46.8636
628,Falcon1024,pequeño,39.6166,2.4667,0.1082,42.1915
629,Falcon1024,pequeño,43.6713,2.4898,0.1076,46.2687
630,Falcon1024,pequeño,39.2710,2.5182,0.1152,41.9044
631,Falcon1024,pequeño,29.9845,2.4840,0.1091,32.5776
632,Falcon1024,pequeño,33.9667,2.4795,0.1082,36.5544
633,Falcon1024,pequeño,33.3686,2.5275,0.1085,36.0046
634,Falcon1024,pequeño,30.6498,2.5124,0.1133,33.2755
635,Falcon1024,pequeño,41.9958,2.4490,0.1089,44.5537
636,Falcon1024,pequeño,22.1219,2.5130,0.1157,24.7506
637,Falcon1024,pequeño,24.4292,2.5393,0.1087,27.0772
638,Falcon1024,pequeño,25.1955,2.4601,0.1158,27.7714
639,Falcon1024,pequeño,27.2989,2.4364,0.1095,29.8448
640,Falcon1024,pequeño,39.6508,2.5017,0.1091,42.2616
641,Falcon1024,pequeño,36.3484,2.4878,0.1087,38.9449
642,Falcon1024,pequeño,31.1341,2.5256,0.1139,33.7736
643,Falcon1024,pequeño,23.1527,2.4981,0.1075,25.7583
644,Falcon1024,pequeño,38.4232,2.4723,0.1092,41.0047
645,Falcon1024,pequeño,22.2997,2.4369,0.1099,24.8465
646,Falcon1024,pequeño,27.6261,2.4549,0.1075,30.1885
647,Falcon1024,pequeño,37.3468,2.7181,0.1106,40.1755
648,Falcon1024,pequeño,26.6943,2.5156,0.1100,29.3199
649,Falcon1024,pequeño,23.2158,2.3997,0.1093,25.7248
650,Falcon1024,pequeño,35.4084,2.4446,0.1088,37.9618
651,Falcon1024,pequeño,27.4831,2.4393,0.1088,30.0312
652,Falcon1024,pequeño,45.4349,2.4492,0.1869,48.0710
653,Falcon1024,pequeño,21.7646,2.4088,0.1146,24.2880
654,Falcon1024,pequeño,32.7709,2.4553,0.1079,35.3341
655,Falcon1024,pequeño,25.9045,2.3966,0.1132,28.4143
656,Falcon1024,pequeño,25.1963,2.6137,0.1095,27.9195
657,Falcon1024,pequeño,41.3379,2.4461,0.1102,43.8942
658,Falcon1024,pequeño,25.3523,2.4724,0.1090,27.9337
659,Falcon1024,pequeño,23.3655,2.6317,0.1077,26.1049
660,Falcon1024,pequeño,21.7428,2.4817,0.1077,24.3322
661,Falcon1024,pequeño,22.3563,2.4133,0.1130,24.8826
662,Falcon1024,pequeño,36.1910,2.5234,0.1079,38.8223
663,Falcon1024,pequeño,21.8653,2.4631,0.1091,24.4375
664,Falcon1024,pequeño,30.5456,2.4756,0.1091,33.1303
665,Falcon1024,pequeño,26.4524,2.5342,0.1076,29.0942
666,Falcon1024,pequeño,35.9883,2.4978,0.1099,38.5960
667,Falcon1024,pequeño,21.7210,2.4682,0.1081,24.2973
668,Falcon1024,pequeño,31.5827,2.4586,0.1090,34.1503
669,Falcon1024,pequeño,31.5791,2.4999,0.1109,34.1899
670,Falcon1024,pequeño,30.6579,2.4606,0.1092,33.2277
671,Falcon1024,pequeño,59.3942,2.4884,0.1083,61.9909
672,Falcon1024,pequeño,25.3068,2.5550,0.1091,27.9709
673,Falcon1024,pequeño,26.7807,2.3947,0.1153,29.2907
674,Falcon1024,pequeño,24.0320,2.4482,0.1086,26.5888
675,Falcon1024,pequeño,22.0601,2.5647,0.1106,24.7354
676,Falcon1024,pequeño,23.8500,2.4995,0.1104,26.4599
677,Falcon1024,pequeño,46.6538,2.4330,0.1080,49.1948
678,Falcon1024,pequeño,23.4263,2.4613,0.1089,25.9965
679,Falcon1024,pequeño,30.0872,2.4479,0.1193,32.6544
680,Falcon1024,pequeño,36.1274,2.5584,0.1083,38.7941
681,Falcon1024,pequeño,21.6997,2.4452,0.1093,24.2542
682,Falcon1024,pequeño,22.9447,2.5016,0.1085,25.5548
683,Falcon1024,pequeño,41.3432,2.4825,0.1079,43.9336
684,Falcon1024,pequeño,55.0134,2.5126,0.1091,57.6351
685,Falcon1024,pequeño,23.5247,2.5020,0.1110,26.1377
686,Falcon1024,pequeño,21.7667,2.6093,0.1088,24.4848
687,Falcon1024,pequeño,22.1768,2.4611,0.1082,24.7461
688,Falcon1024,pequeño,34.8555,2.4078,0.1099,37.3732
689,Falcon1024,pequeño,22.2008,2.5497,0.1074,24.8579
690,Falcon1024,pequeño,24.8132,2.5095,0.1087,27.4314
691,Falcon1024,pequeño,39.8934,2.4639,0.1087,42.4660
692,Falcon1024,pequeño,37.0925,2.6960,0.1091,39.8976
693,Falcon1024,pequeño,28.9969,3.4441,0.1106,32.5516
694,Falcon1024,pequeño,42.0403,2.4132,0.1103,44.5638
695,Falcon1024,pequeño,24.8668,2.5084,0.1186,27.4938
696,Falcon1024,pequeño,28.1597,2.5113,0.1094,30.7804
697,Falcon1024,pequeño,26.4580,2.4972,0.1133,29.0685
698,Falcon1024,pequeño,21.6825,2.4685,0.1078,24.2588
699,Falcon1024,pequeño,50.0742,2.5094,0.1154,52.6990
700,Falcon1024,pequeño,75.4521,2.4905,0.1097,78.0523
701,Falcon1024,pequeño,45.1839,2.4606,0.1094,47.7539
702,Falcon1024,pequeño,66.3031,2.3737,0.1092,68.7860
703,Falcon1024,pequeño,39.0849,2.4979,0.1080,41.6908
704,Falcon1024,pequeño,37.0487,2.4958,0.1101,39.6546
705,Falcon1024,pequeño,43.1467,2.4566,0.1172,45.7205
706,Falcon1024,pequeño,32.4114,2.3887,0.1082,34.9083
707,Falcon1024,pequeño,21.7058,2.4762,0.1091,24.2911
708,Falcon1024,pequeño,48.1686,2.4373,0.1149,50.7208
709,Falcon1024,pequeño,24.0630,2.4918,0.1086,26.6634
710,Falcon1024,pequeño,34.0623,2.5952,0.1114,36.7689
711,Falcon1024,pequeño,23.3362,2.4719,0.1084,25.9165
712,Falcon1024,pequeño,22.7893,2.4777,0.1150,25.3820
713,Falcon1024,pequeño,22.7295,2.4327,0.1097,25.2719
714,Falcon1024,pequeño,21.7713,2.5287,0.1099,24.4099
715,Falcon1024,pequeño,21.7820,2.4635,0.1085,24.3540
716,Falcon1024,pequeño,30.4319,2.5157,0.1091,33.0567
717,Falcon1024,pequeño,25.1458,2.8538,0.1088,28.1084
718,Falcon1024,pequeño,28.6508,2.5247,0.1109,31.2864
719,Falcon1024,pequeño,38.5549,2.4915,0.1145,41.1609
720,Falcon1024,pequeño,31.3164,2.4796,0.1119,33.9079
721,Falcon1024,pequeño,22.9016,2.4427,0.1102,25.4545
722,Falcon1024,pequeño,24.3695,2.5303,0.1095,27.0093
723,Falcon1024,pequeño,22.0839,2.4476,0.1087,24.6402
724,Falcon1024,pequeño,44.2191,2.5670,0.1087,46.8948
725,Falcon1024,pequeño,35.3449,2.5166,0.1079,37.9694
726,Falcon1024,pequeño,21.7120,2.4131,0.1088,24.2339
727,Falcon1024,pequeño,27.1069,2.4729,0.1073,29.6871
728,Falcon1024,pequeño,22.5137,2.4888,0.1091,25.1116
729,Falcon1024,pequeño,44.1425,2.4269,0.1156,46.6850
730,Falcon1024,pequeño,28.9609,2.5188,0.1103,31.5900
731,Falcon1024,pequeño,31.3322,2.5035,0.1085,33.9442
732,Falcon1024,pequeño,24.4327,2.4705,0.1085,27.0117
733,Falcon1024,pequeño,27.4860,2.4757,0.1105,30.0722
734,Falcon1024,pequeño,39.9230,2.4362,0.1100,42.4692
735,Falcon1024,pequeño,22.5805,2.5557,0.1095,25.2457
736,Falcon1024,pequeño,23.2159,2.4210,0.1096,25.7465
737,Falcon1024,pequeño,22.2005,2.4971,0.1095,24.8071
738,Falcon1024,pequeño,28.5974,2.4714,0.1091,31.1779
739,Falcon1024,pequeño,27.4902,2.4955,0.1098,30.0955
740,Falcon1024,pequeño,26.6691,2.4982,0.1196,29.2869
741,Falcon1024,pequeño,26.6082,2.4804,0.1064,29.1950
742,Falcon1024,pequeño,33.1426,2.4847,0.1186,35.7459
743,Falcon1024,pequeño,32.4243,2.4616,0.1097,34.9956
744,Falcon1024,pequeño,23.8991,2.4562,0.1086,26.4639
745,Falcon1024,pequeño,48.2733,2.4805,0.1097,50.8635
746,Falcon1024,pequeño,49.2680,2.5094,0.1091,51.8865
747,Falcon1024,pequeño,24.5433,2.4833,0.1083,27.1349
748,Falcon1024,pequeño,34.8852,2.4819,0.1094,37.4765
749,Falcon1024,pequeño,25.1752,2.5517,0.1154,27.8423
750,Falcon1024,pequeño,45.7085,2.6280,0.1107,48.4472
751,Falcon1024,pequeño,22.3351,2.4737,0.1085,24.9173
752,Falcon1024,pequeño,30.3619,2.5341,0.1083,33.0043
753,Falcon1024,pequeño,28.2474,2.4803,0.1078,30.8355
754,Falcon1024,pequeño,30.2650,2.4558,0.1081,32.8289
755,Falcon1024,pequeño,30.7499,2.4601,0.1088,33.3188
756,Falcon1024,pequeño,31.4490,2.4223,0.1108,33.9821
757,Falcon1024,pequeño,23.5742,2.4050,0.1089,26.0881
758,Falcon1024,pequeño,68.8629,2.4333,0.1096,71.4058
759,Falcon1024,pequeño,60.2898,2.4846,0.1086,62.8830
760,Falcon1024,pequeño,24.7120,2.4054,0.1104,27.2278
761,Falcon1024,pequeño,22.8237,2.5094,0.1166,25.4497
762,Falcon1024,pequeño,48.8210,2.4743,0.1092,51.4045
763,Falcon1024,pequeño,22.9495,2.4663,0.1081,25.5239
764,Falcon1024,pequeño,28.8970,2.6404,0.1096,31.6470
765,Falcon1024,pequeño,23.2907,2.4280,0.1729,25.8916
766,Falcon1024,pequeño,22.1239,2.4117,0.1090,24.6446
767,Falcon1024,pequeño,72.8938,2.5326,0.1176,75.5440
768,Falcon1024,pequeño,43.0900,2.4140,0.1088,45.6128
769,Falcon1024,pequeño,32.6137,2.4141,0.1094,35.1372
770,Falcon1024,pequeño,34.4262,2.4151,0.1111,36.9524
771,Falcon1024,pequeño,22.4616,2.4779,0.1080,25.0475
772,Falcon1024,pequeño,23.8011,2.4560,0.1102,26.3673
773,Falcon1024,pequeño,25.2514,2.5154,0.1102,27.8770
774,Falcon1024,pequeño,31.9856,2.4365,0.1087,34.5308
775,Falcon1024,pequeño,42.4091,2.5255,0.1155,45.0501
776,Falcon1024,pequeño,22.2809,2.5728,0.1153,24.9690
777,Falcon1024,pequeño,32.0154,2.4827,0.1098,34.6079
778,Falcon1024,pequeño,39.8467,2.4330,0.1077,42.3874
779,Falcon1024,pequeño,25.1728,2.5252,0.1199,27.8179
780,Falcon1024,pequeño,40.1327,2.4920,0.1090,42.7337
781,Falcon1024,pequeño,35.7524,2.4676,0.1098,38.3298
782,Falcon1024,pequeño,119.2982,2.4981,0.1098,121.9061
783,Falcon1024,pequeño,27.9075,2.4634,0.1080,30.4789
784,Falcon1024,pequeño,45.7018,2.4512,0.1182,48.2712
785,Falcon1024,pequeño,26.7582,2.5018,0.1098,29.3698
786,Falcon1024,pequeño,24.9986,2.5303,0.1118,27.6407
787,Falcon1024,pequeño,22.9868,2.4815,0.1094,25.5777
788,Falcon1024,pequeño,39.0226,2.4159,0.1098,41.5483
789,Falcon1024,pequeño,26.0228,2.4288,0.1086,28.5602
790,Falcon1024,pequeño,26.6521,2.3942,0.1102,29.1565
791,Falcon1024,pequeño,21.7088,2.4731,0.1084,24.2903
792,Falcon1024,pequeño,25.9313,2.4961,0.1232,28.5506
793,Falcon1024,pequeño,34.9536,2.4833,0.1085,37.5454
794,Falcon1024,pequeño,28.2896,2.4735,0.1072,30.8703
795,Falcon1024,pequeño,35.1909,2.5137,0.1086,37.8132
796,Falcon1024,pequeño,24.0563,2.4234,0.1159,26.5956
797,Falcon1024,pequeño,51.3434,2.5411,0.1080,53.9925
798,Falcon1024,pequeño,35.2760,2.4439,0.1811,37.9010
799,Falcon1024,pequeño,29.4087,2.5007,0.1086,32.0180
800,Falcon1024,pequeño,26.2589,2.4661,0.1176,28.8426
801,Falcon1024,pequeño,31.5798,2.5063,0.1097,34.1958
802,Falcon1024,pequeño,32.8745,2.4839,0.1089,35.4673
803,Falcon1024,pequeño,40.7251,2.4676,0.1084,43.3011
804,Falcon1024,pequeño,22.8705,2.4765,0.1102,25.4572
805,Falcon1024,pequeño,26.4956,2.4973,0.1078,29.1007
806,Falcon1024,pequeño,22.7998,2.5056,0.1119,25.4173
807,Falcon1024,pequeño,22.1081,2.4568,0.1168,24.6817
808,Falcon1024,pequeño,30.7400,2.4676,0.1087,33.3163
809,Falcon1024,pequeño,28.9234,2.4780,0.1099,31.5113
810,Falcon1024,pequeño,25.1250,2.4942,0.1079,27.7271
811,Falcon1024,pequeño,29.7163,2.4258,0.1197,32.2618
812,Falcon1024,pequeño,23.0536,2.4114,0.1101,25.5751
813,Falcon1024,pequeño,60.9044,2.5175,0.1077,63.5296
814,Falcon1024,pequeño,21.7034,2.4749,0.1085,24.2868
815,Falcon1024,pequeño,28.8355,2.4586,0.1087,31.4028
816,Falcon1024,pequeño,43.4529,2.5319,0.1091,46.0939
817,Falcon1024,pequeño,35.6497,2.4774,0.1092,38.2363
818,Falcon1024,pequeño,39.1232,2.4687,0.1089,41.7008
819,Falcon1024,pequeño,23.2965,2.4570,0.1180,25.8715
820,Falcon1024,pequeño,26.9168,2.6447,0.1128,29.6743
821,Falcon1024,pequeño,51.0577,2.4982,0.1089,53.6648
822,Falcon1024,pequeño,30.4922,2.4205,0.1103,33.0230
823,Falcon1024,pequeño,33.6756,2.5075,0.1081,36.2912
824,Falcon1024,pequeño,70.2687,2.4788,0.1095,72.8570
825,Falcon1024,pequeño,29.8751,2.4770,0.1097,32.4618
826,Falcon1024,pequeño,32.6576,2.5114,0.1112,35.2802
827,Falcon1024,pequeño,26.0639,2.4522,0.1083,28.6244
828,Falcon1024,pequeño,27.4655,2.5200,0.1093,30.0948
829,Falcon1024,pequeño,26.0090,2.4328,0.1161,28.5579
830,Falcon1024,pequeño,39.0134,2.4410,0.1084,41.5628
831,Falcon1024,pequeño,25.1407,2.4891,0.1094,27.7392
832,Falcon1024,pequeño,45.4091,2.4660,0.1089,47.9840
833,Falcon1024,pequeño,28.1610,2.4578,0.1089,30.7277
834,Falcon1024,pequeño,54.0911,2.4389,0.1093,56.6393
835,Falcon1024,pequeño,36.4771,2.4716,0.1129,39.0616
836,Falcon1024,pequeño,31.8327,2.4727,0.1081,34.4135
837,Falcon1024,pequeño,21.7153,2.3906,0.1099,24.2158
838,Falcon1024,pequeño,31.4716,2.5321,0.1069,34.1106
839,Falcon1024,pequeño,29.7221,2.4265,0.1098,32.2584
840,Falcon1024,pequeño,33.9507,2.4643,0.1081,36.5231
841,Falcon1024,pequeño,44.6204,2.5302,0.1093,47.2599
842,Falcon1024,pequeño,40.4447,2.5027,0.1085,43.0559
843,Falcon1024,pequeño,35.9176,2.4361,0.1100,38.4637
844,Falcon1024,pequeño,28.8856,2.5119,0.1092,31.5067
845,Falcon1024,pequeño,22.4064,2.4897,0.1086,25.0047
846,Falcon1024,pequeño,33.5026,2.4283,0.1097,36.0406
847,Falcon1024,pequeño,24.1523,2.4897,0.1078,26.7498
848,Falcon1024,pequeño,27.2071,2.4785,0.1100,29.7956
849,Falcon1024,pequeño,28.9005,2.4536,0.1091,31.4632
850,Falcon1024,pequeño,33.7761,2.5075,0.1170,36.4006
851,Falcon1024,pequeño,24.9235,2.3945,0.1093,27.4273
852,Falcon1024,pequeño,26.6101,2.4634,0.1108,29.1843
853,Falcon1024,pequeño,25.4715,2.5113,0.1091,28.0919
854,Falcon1024,pequeño,26.0774,2.4827,0.1100,28.6701
855,Falcon1024,pequeño,29.1945,2.4246,0.1094,31.7285
856,Falcon1024,pequeño,25.6645,2.5237,0.1099,28.2981
857,Falcon1024,pequeño,23.3724,2.5055,0.1096,25.9875
858,Falcon1024,pequeño,23.3841,2.4630,0.1080,25.9551
859,Falcon1024,pequeño,35.3358,2.4753,0.1090,37.9201
860,Falcon1024,pequeño,30.9242,2.4663,0.1097,33.5002
861,Falcon1024,pequeño,24.3375,2.5279,0.1116,26.9770
862,Falcon1024,pequeño,27.4464,2.4511,0.1105,30.0080
863,Falcon1024,pequeño,35.2291,2.5037,0.1091,37.8419
864,Falcon1024,pequeño,42.3953,2.4992,0.1072,45.0017
865,Falcon1024,pequeño,48.9794,2.4580,0.1199,51.5573
866,Falcon1024,pequeño,22.7683,2.4302,0.1092,25.3077
867,Falcon1024,pequeño,25.8367,2.4536,0.1088,28.3991
868,Falcon1024,pequeño,21.7236,2.4620,0.1092,24.2948
869,Falcon1024,pequeño,27.9385,2.4388,0.1800,30.5573
870,Falcon1024,pequeño,24.8381,2.4777,0.1112,27.4270
871,Falcon1024,pequeño,26.1728,2.4681,0.1143,28.7552
872,Falcon1024,pequeño,30.4682,2.4589,0.1089,33.0360
873,Falcon1024,pequeño,29.6205,2.5015,0.1072,32.2292
874,Falcon1024,pequeño,24.9619,2.4586,0.1186,27.5391
875,Falcon1024,pequeño,22.4023,2.3893,0.1101,24.9017
876,Falcon1024,pequeño,22.9100,2.5510,0.1090,25.5700
877,Falcon1024,pequeño,21.6754,2.4573,0.1083,24.2410
878,Falcon1024,pequeño,30.2896,2.3653,0.1092,32.7641
879,Falcon1024,pequeño,44.0357,2.4392,0.1096,46.5845
880,Falcon1024,pequeño,22.7841,2.4806,0.1118,25.3765
881,Falcon1024,pequeño,26.2425,2.4618,0.1074,28.8117
882,Falcon1024,pequeño,24.6599,2.4402,0.1078,27.2079
883,Falcon1024,pequeño,22.8568,2.4271,0.1080,25.3919
884,Falcon1024,pequeño,28.9242,2.3736,0.1129,31.4107
885,Falcon1024,pequeño,53.1057,2.4870,0.1098,55.7025
886,Falcon1024,pequeño,50.9549,2.4732,0.1083,53.5364
887,Falcon1024,pequeño,21.6804,2.4705,0.1094,24.2603
888,Falcon1024,pequeño,23.6774,2.4631,0.1093,26.2498
889,Falcon1024,pequeño,24.4441,2.4578,0.1072,27.0091
890,Falcon1024,pequeño,29.0878,2.5153,0.1087,31.7118
891,Falcon1024,pequeño,23.8939,2.7101,0.1129,26.7169
892,Falcon1024,pequeño,39.8985,2.4744,0.1071,42.4800
893,Falcon1024,pequeño,45.9632,2.5223,0.1093,48.5948
894,Falcon1024,pequeño,26.9533,2.5256,0.1099,29.5888
895,Falcon1024,pequeño,25.7004,2.4708,0.1084,28.2796
896,Falcon1024,pequeño,23.3569,2.5208,0.1112,25.9889
897,Falcon1024,pequeño,25.3977,2.4680,0.1085,27.9742
898,Falcon1024,pequeño,27.8806,2.4971,0.1093,30.4870
899,Falcon1024,pequeño,29.9321,2.4911,0.1083,32.5315
900,Falcon1024,pequeño,35.0875,2.4578,0.1092,37.6545
901,Falcon1024,pequeño,22.7379,2.5010,0.1082,25.3471
902,Falcon1024,pequeño,57.4490,2.5114,0.1089,60.0693
903,Falcon1024,pequeño,49.5342,2.5111,0.1115,52.1568
904,Falcon1024,pequeño,46.4165,2.5123,0.1117,49.0405
905,Falcon1024,pequeño,22.4025,2.4818,0.1085,24.9928
906,Falcon1024,pequeño,50.5778,2.5174,0.1101,53.2053
907,Falcon1024,pequeño,42.7706,2.4286,0.1073,45.3065
908,Falcon1024,pequeño,21.7358,2.4112,0.1101,24.2571
909,Falcon1024,pequeño,22.8122,2.5109,0.1086,25.4317
910,Falcon1024,pequeño,27.4161,2.4808,0.1093,30.0062
911,Falcon1024,pequeño,25.5016,2.4857,0.1067,28.0940
912,Falcon1024,pequeño,60.2599,2.5271,0.1084,62.8954
913,Falcon1024,pequeño,21.9804,2.8775,0.1090,24.9669
914,Falcon1024,pequeño,38.0577,2.4875,0.1077,40.6529
915,Falcon1024,pequeño,24.9799,2.5383,0.1088,27.6270
916,Falcon1024,pequeño,60.6026,2.5273,0.1105,63.2404
917,Falcon1024,pequeño,37.8382,2.4920,0.1163,40.4465
918,Falcon1024,pequeño,44.2451,2.4610,0.1090,46.8151
919,Falcon1024,pequeño,22.8886,2.5369,0.1082,25.5337
920,Falcon1024,pequeño,55.7675,2.4982,0.1105,58.3762
921,Falcon1024,pequeño,36.0727,2.3868,0.1077,38.5672
922,Falcon1024,pequeño,23.4442,2.3976,0.1086,25.9504
923,Falcon1024,pequeño,39.2157,2.4714,0.1086,41.7957
924,Falcon1024,pequeño,34.5012,2.4875,0.1092,37.0979
925,Falcon1024,pequeño,63.6604,2.5135,0.1100,66.2839
926,Falcon1024,pequeño,31.9054,2.4776,0.1081,34.4911
927,Falcon1024,pequeño,32.7712,2.4692,0.1078,35.3482
928,Falcon1024,pequeño,22.4452,2.4255,0.1125,24.9832
929,Falcon1024,pequeño,25.2959,2.4881,0.1090,27.8930
930,Falcon1024,pequeño,29.7942,2.4911,0.1088,32.3941
931,Falcon1024,pequeño,24.2426,2.5174,0.1090,26.8690
932,Falcon1024,pequeño,55.0885,2.4506,0.1073,57.6464
933,Falcon1024,pequeño,55.2996,2.4740,0.1092,57.8828
934,Falcon1024,pequeño,31.4407,2.5089,0.1083,34.0579
935,Falcon1024,pequeño,41.4900,2.4895,0.1154,44.0949
936,Falcon1024,pequeño,64.5528,2.4639,0.1094,67.1261
937,Falcon1024,pequeño,21.7535,2.4775,0.1070,24.3380
938,Falcon1024,pequeño,24.5002,2.4310,0.1816,27.1128
939,Falcon1024,pequeño,22.1708,2.3811,0.1078,24.6597
940,Falcon1024,pequeño,22.6252,2.4251,0.1091,25.1594
941,Falcon1024,pequeño,28.5929,2.4958,0.1111,31.1998
942,Falcon1024,pequeño,28.5860,2.4780,0.1095,31.1735
943,Falcon1024,pequeño,27.5639,2.4986,0.1097,30.1722
944,Falcon1024,pequeño,26.2041,2.5811,0.1091,28.8943
945,Falcon1024,pequeño,24.7373,2.3923,0.1106,27.2402
946,Falcon1024,pequeño,22.5732,2.4823,0.1094,25.1649
947,Falcon1024,pequeño,34.0161,2.4170,0.1710,36.6041
948,Falcon1024,pequeño,40.4840,2.4446,0.1102,43.0388
949,Falcon1024,pequeño,31.7395,2.4997,0.1201,34.3593
950,Falcon1024,pequeño,23.8906,2.4906,0.1066,26.4878
951,Falcon1024,pequeño,25.4549,2.4126,0.1099,27.9774
952,Falcon1024,pequeño,36.6272,2.4681,0.1076,39.2029
953,Falcon1024,pequeño,30.6254,2.4614,0.1134,33.2002
954,Falcon1024,pequeño,33.8806,2.4907,0.1087,36.4800
955,Falcon1024,pequeño,24.1577,2.4321,0.1078,26.6976
956,Falcon1024,pequeño,31.6986,2.3871,0.1092,34.1949
957,Falcon1024,pequeño,35.0817,2.5218,0.1068,37.7103
958,Falcon1024,pequeño,32.7085,2.4385,0.2018,35.3488
959,Falcon1024,pequeño,22.1696,2.3882,0.1106,24.6684
960,Falcon1024,pequeño,24.2847,2.4822,0.1084,26.8753
961,Falcon1024,pequeño,39.0626,2.4860,0.1156,41.6642
962,Falcon1024,pequeño,31.8049,2.4593,0.1099,34.3741
963,Falcon1024,pequeño,26.7604,2.4622,0.1094,29.3320
964,Falcon1024,pequeño,49.9666,2.5162,0.1087,52.5915
965,Falcon1024,pequeño,22.4372,2.3914,0.1093,24.9379
966,Falcon1024,pequeño,43.8680,2.5020,0.1168,46.4868
967,Falcon1024,pequeño,50.3188,2.4894,0.1176,52.9258
968,Falcon1024,pequeño,36.2989,2.4738,0.1087,38.8814
969,Falcon1024,pequeño,40.2559,2.4960,0.1091,42.8610
970,Falcon1024,pequeño,52.9087,2.5027,0.1087,55.5201
971,Falcon1024,pequeño,42.4032,2.5237,0.1092,45.0361
972,Falcon1024,pequeño,38.6856,2.4839,0.1095,41.2790
973,Falcon1024,pequeño,27.4432,2.4627,0.1088,30.0147
974,Falcon1024,pequeño,27.6040,2.5252,0.1085,30.2377
975,Falcon1024,pequeño,32.7922,2.4628,0.1078,35.3628
976,Falcon1024,pequeño,22.7651,2.4483,0.1095,25.3229
977,Falcon1024,pequeño,21.7719,2.5227,0.1090,24.4036
978,Falcon1024,pequeño,23.2457,2.4080,0.1760,25.8297
979,Falcon1024,pequeño,23.8492,2.4426,0.1080,26.3998
980,Falcon1024,pequeño,43.2849,2.4322,0.1095,45.8266
981,Falcon1024,pequeño,24.6590,2.5265,0.1080,27.2935
982,Falcon1024,pequeño,24.9264,2.4045,0.1098,27.4407
983,Falcon1024,pequeño,35.3130,2.5169,0.1080,37.9379
984,Falcon1024,pequeño,47.4448,2.4781,0.1083,50.0312
985,Falcon1024,pequeño,49.1497,2.5313,0.1085,51.7895
986,Falcon1024,pequeño,26.5819,2.6112,0.1132,29.3063
987,Falcon1024,pequeño,23.4239,2.4867,0.1091,26.0197
988,Falcon1024,pequeño,52.6626,2.4737,0.1155,55.2518
989,Falcon1024,pequeño,27.2758,2.4001,0.1081,29.7840
990,Falcon1024,pequeño,23.3214,2.5049,0.1084,25.9347
991,Falcon1024,pequeño,101.6350,2.5301,0.1099,104.2750
992,Falcon1024,pequeño,29.7723,2.4752,0.1090,32.3565
993,Falcon1024,pequeño,35.9130,2.5128,0.1095,38.5353
994,Falcon1024,pequeño,47.0846,2.5078,0.1152,49.7076
995,Falcon1024,pequeño,22.4421,2.4479,0.1204,25.0104
996,Falcon1024,pequeño,72.9029,2.4779,0.1092,75.4900
997,Falcon1024,pequeño,24.1048,2.5405,0.1091,26.7544
998,Falcon1024,pequeño,24.8221,2.4917,0.1083,27.4221
999,Falcon1024,pequeño,22.4680,2.4014,0.1104,24.9798
1000,Falcon1024,pequeño,33.7228,2.5118,0.1101,36.3447
