Iteration,Keygen Time (ms),Sign Time (ms),Verify Time (ms),Total Time (ms)
71,0.2390,1.3210,0.2310,1.7910
72,0.2250,1.2080,0.2360,1.6690
73,0.2200,1.0930,0.2140,1.5270
74,0.2240,0.3730,0.2730,0.8700
75,0.2190,0.7900,0.2140,1.2230
76,0.2360,1.7160,0.2630,2.2150
77,0.2270,0.6300,0.2120,1.0690
78,0.2070,1.1980,0.2320,1.6370
79,0.2080,0.3660,0.2070,0.7810
80,0.2130,0.4980,0.2060,0.9170
81,0.2220,2.0840,0.2090,2.5150
82,0.2080,0.9630,0.2100,1.3810
83,0.2170,0.7450,0.2100,1.1720
84,0.2050,0.3480,0.2070,0.7600
85,0.2060,0.4640,0.2330,0.9030
86,0.2190,0.5670,0.2110,0.9970
87,0.2050,1.3490,0.2330,1.7870
88,0.2680,0.4250,0.2390,0.9320
89,0.2520,1.4620,0.2210,1.9350
90,0.2060,0.5120,0.2390,0.9570
91,0.2360,1.2750,0.2270,1.7380
92,0.2120,0.9260,0.2350,1.3730
93,0.2060,1.2170,0.2330,1.6560
94,0.2050,0.4710,0.2170,0.8930
95,0.2040,0.3490,0.2080,0.7610
96,0.2060,0.3460,0.2050,0.7570
97,0.2030,1.7950,0.2090,2.2070
98,0.2030,0.9220,0.2050,1.3300
99,0.2030,0.3430,0.2290,0.7750
100,0.2030,0.4640,0.2060,0.8730
101,0.2010,0.6120,0.2060,1.0190
102,0.2030,0.5030,0.2210,0.9270
103,0.2030,0.9680,0.2310,1.4020
104,0.2080,0.6170,0.2080,1.0330
105,0.2190,1.0330,0.2330,1.4850
106,0.2060,0.4990,0.2090,0.9140
107,0.2040,0.4640,0.2090,0.8770
108,0.2040,0.3460,0.2080,0.7580
109,0.2060,1.8500,0.2080,2.2640
110,0.2050,0.6220,0.2140,1.0410
111,0.2070,0.4740,0.2270,0.9080
112,0.2060,1.2300,0.2130,1.6490
113,0.2340,0.8550,0.2080,1.2970
114,0.2250,1.4230,0.2160,1.8640
115,0.2040,1.3220,0.2280,1.7540
116,0.2090,0.3530,0.2100,0.7720
117,0.2220,1.1720,0.2090,1.6030
118,0.2080,0.9450,0.2100,1.3630
119,0.2050,1.9100,0.2060,2.3210
120,0.2090,0.5190,0.2070,0.9350
121,0.2030,0.8660,0.2100,1.2790
122,0.2060,0.3450,0.2090,0.7600
123,0.2050,1.5860,0.2120,2.0030
124,0.2050,0.5190,0.2250,0.9490
125,0.2050,0.7380,0.2110,1.1540
126,0.2060,1.2560,0.2120,1.6740
127,0.2060,0.5010,0.2090,0.9160
128,0.2070,0.4710,0.2050,0.8830
129,0.2010,0.8700,0.2090,1.2800
130,0.2030,0.3450,0.2060,0.7540
131,0.2270,1.1920,0.2160,1.6350
132,0.2040,1.4590,0.2440,1.9070
133,0.2090,0.8350,0.2110,1.2550
134,0.2240,1.9420,0.2100,2.3760
135,0.2070,2.5840,0.2510,3.0420
136,0.2150,0.3760,0.2260,0.8170
137,0.2090,0.9260,0.2100,1.3450
138,0.2090,1.4560,0.2130,1.8780
139,0.2080,0.5340,0.2190,0.9610
140,0.2040,0.6380,0.2070,1.0490
141,0.2040,0.4610,0.2300,0.8950
142,0.2080,0.3530,0.2100,0.7710
143,0.2040,0.4620,0.2200,0.8860
144,0.2140,1.4850,0.2190,1.9180
145,0.2040,1.2690,0.2050,1.6780
146,0.2020,1.0900,0.2210,1.5130
147,0.2040,2.6030,0.2350,3.0420
148,0.2070,0.5060,0.2090,0.9220
149,0.2030,0.9450,0.2110,1.3590
150,0.2040,0.9200,0.2080,1.3320
151,0.2060,0.5000,0.2330,0.9390
152,0.2430,0.7420,0.2090,1.1940
153,0.2090,0.5910,0.2090,1.0090
154,0.2050,0.4820,0.2080,0.8950
155,0.2050,0.3450,0.2070,0.7570
156,0.2040,0.4720,0.2060,0.8820
157,0.2030,0.4920,0.2040,0.8990
158,0.2030,0.6280,0.2100,1.0410
159,0.2060,0.5000,0.2080,0.9140
160,0.2040,0.4650,0.2080,0.8770
161,0.2070,1.9330,0.2220,2.3620
162,0.2240,1.6780,0.2930,2.1950
163,0.2390,0.9120,0.3010,1.4520
164,0.2230,0.4560,0.2470,0.9260
165,0.2540,0.7780,0.2560,1.2880
166,0.2140,0.7980,0.2170,1.2290
167,0.2120,0.4770,0.2150,0.9040
168,0.2210,0.8480,0.2400,1.3090
169,0.2520,1.0540,0.2400,1.5460
170,0.2200,1.9770,0.2270,2.4240
171,0.2230,1.8720,0.2150,2.3100
172,0.2120,0.9610,0.2460,1.4190
173,0.2180,0.5190,0.2090,0.9460
174,0.2130,0.5280,0.2280,0.9690
175,0.2280,0.5190,0.2080,0.9550
176,0.2050,1.7170,0.2060,2.1280
177,0.2040,0.7770,0.2080,1.1890
178,0.2040,0.6590,0.2070,1.0700
179,0.2090,1.1080,0.2060,1.5230
180,0.2210,0.7670,0.2060,1.1940
181,0.2040,0.8780,0.2060,1.2880
182,0.2030,0.7460,0.2110,1.1600
183,0.2090,0.9180,0.2060,1.3330
184,0.2010,0.6060,0.2040,1.0110
185,0.2020,1.6360,0.2050,2.0430
186,0.2010,1.1680,0.2040,1.5730
187,0.2010,0.3410,0.2050,0.7470
188,0.2090,0.4870,0.2120,0.9080
189,0.2040,0.4920,0.2050,0.9010
190,0.2170,0.9130,0.2060,1.3360
191,0.2130,1.4730,0.2050,1.8910
192,0.2020,0.4590,0.2050,0.8660
193,0.2010,0.4640,0.2130,0.8780
194,0.2030,1.1740,0.2050,1.5820
195,0.2010,0.6900,0.2040,1.0950
196,0.2020,0.8880,0.2050,1.2950
197,0.2020,2.6050,0.2060,3.0130
198,0.2030,1.1780,0.2060,1.5870
199,0.2020,0.5730,0.2040,0.9790
200,0.2060,0.3430,0.2050,0.7540
201,0.2040,0.3560,0.2090,0.7690
202,0.2010,0.4900,0.2040,0.8950
203,0.2020,0.3410,0.2050,0.7480
204,0.2010,0.9130,0.2050,1.3190
205,0.2030,0.7540,0.2050,1.1620
206,0.2030,0.6070,0.2050,1.0150
207,0.2010,1.3700,0.2040,1.7750
208,0.2010,0.8700,0.2040,1.2750
209,0.2010,0.3410,0.2050,0.7470
210,0.2050,0.3480,0.2110,0.7640
211,0.2040,2.4750,0.2050,2.8840
212,0.2110,1.1180,0.2090,1.5380
213,0.2040,0.6090,0.2070,1.0200
214,0.2020,0.8680,0.2080,1.2780
215,0.2030,0.6410,0.2050,1.0490
216,0.2010,2.1850,0.2050,2.5910
217,0.2010,1.0200,0.2050,1.4260
218,0.2010,0.3410,0.2040,0.7460
219,0.2010,0.4580,0.2040,0.8630
220,0.2010,2.0110,0.2110,2.4230
221,0.2060,0.6410,0.2060,1.0530
222,0.2040,1.6340,0.2040,2.0420
223,0.2010,0.4570,0.2070,0.8650
224,0.2030,0.9990,0.2060,1.4080
225,0.2020,1.5500,0.2050,1.9570
226,0.2020,0.6080,0.2050,1.0150
227,0.2020,0.4600,0.2050,0.8670
228,0.2010,0.3420,0.2050,0.7480
229,0.2010,0.4930,0.2050,0.8990
230,0.2030,0.4940,0.2040,0.9010
231,0.2010,2.1260,0.2050,2.5320
232,0.2020,1.2280,0.2050,1.6350
233,0.2030,0.3430,0.2050,0.7510
234,0.2010,0.7240,0.2040,1.1290
235,0.2020,0.4940,0.2050,0.9010
236,0.2010,0.4620,0.2060,0.8690
237,0.2050,1.4600,0.2050,1.8700
238,0.2070,0.4920,0.2050,0.9040
239,0.2020,0.9920,0.2050,1.3990
240,0.2020,2.3220,0.2050,2.7290
241,0.2020,0.3420,0.2050,0.7490
242,0.2010,0.8450,0.2050,1.2510
243,0.2060,0.3430,0.2050,0.7540
244,0.2020,0.7580,0.2050,1.1650
245,0.2010,3.1860,0.2040,3.5910
246,0.2010,0.3420,0.2050,0.7480
247,0.2020,2.5200,0.2060,2.9280
248,0.2020,0.3420,0.2050,0.7490
249,0.2020,0.3420,0.2040,0.7480
250,0.2010,1.2580,0.2050,1.6640
251,0.2010,0.4920,0.2040,0.8970
252,0.2020,0.3420,0.2050,0.7490
253,0.2020,1.3210,0.2050,1.7280
254,0.2010,1.8260,0.2070,2.2340
255,0.2020,0.7600,0.2050,1.1670
256,0.2030,1.3720,0.2040,1.7790
257,0.2050,0.4610,0.2060,0.8720
258,0.2020,0.6420,0.2050,1.0490
259,0.2090,1.0310,0.2040,1.4440
260,0.2050,0.9910,0.2070,1.4030
261,0.2040,0.5750,0.2070,0.9860
262,0.2040,0.3430,0.2060,0.7530
263,0.2090,1.0210,0.2060,1.4360
264,0.2040,0.8720,0.2070,1.2830
265,0.2030,0.6400,0.2070,1.0500
266,0.2030,1.1370,0.2070,1.5470
267,0.2040,1.1050,0.2070,1.5160
268,0.2030,0.3480,0.2100,0.7610
269,0.2080,0.3520,0.2160,0.7760
270,0.2070,0.8560,0.2070,1.2700
271,0.2040,0.9810,0.2080,1.3930
272,0.2050,0.4680,0.2040,0.8770
273,0.2010,1.0220,0.2050,1.4280
274,0.2010,2.6770,0.2050,3.0830
275,0.2020,0.6080,0.2050,1.0150
276,0.2010,0.9200,0.2050,1.3260
277,0.2000,0.9030,0.2050,1.3080
278,0.2010,0.3410,0.2040,0.7460
279,0.2010,0.4900,0.2050,0.8960
280,0.2020,1.2960,0.2060,1.7040
281,0.2030,0.3470,0.2090,0.7590
282,0.2030,0.9080,0.2050,1.3160
283,0.2030,0.3470,0.2080,0.7580
284,0.2030,0.9910,0.2040,1.3980
285,0.2050,0.7280,0.2050,1.1380
286,0.2020,0.3410,0.2050,0.7480
287,0.2010,0.8070,0.2050,1.2130
288,0.2070,2.9090,0.2050,3.3210
289,0.2010,0.3450,0.2050,0.7510
290,0.2010,0.3420,0.2050,0.7480
291,0.2020,0.4900,0.2050,0.8970
292,0.2020,0.9920,0.2050,1.3990
293,0.2010,0.8400,0.2050,1.2460
294,0.2020,0.4610,0.2050,0.8680
295,0.2020,0.3420,0.2040,0.7480
296,0.2010,1.1410,0.2050,1.5470
297,0.2020,0.3420,0.2050,0.7490
298,0.2020,0.6070,0.2050,1.0140
299,0.2020,0.4930,0.2050,0.9000
300,0.2010,0.7550,0.2040,1.1600
301,0.2010,1.2510,0.2040,1.6560
302,0.2020,1.5510,0.2040,1.9570
303,0.2020,2.7900,0.2050,3.1970
304,0.2020,0.8720,0.2050,1.2790
305,0.2020,0.3410,0.2050,0.7480
306,0.2030,0.4630,0.2050,0.8710
307,0.2010,2.4610,0.2050,2.8670
308,0.2040,0.6060,0.2040,1.0140
309,0.2010,1.1690,0.2040,1.5740
310,0.2010,0.7210,0.2070,1.1290
311,0.2010,0.3400,0.2050,0.7460
312,0.2020,0.3410,0.2050,0.7480
313,0.2020,0.4570,0.2050,0.8640
314,0.2040,1.3780,0.2060,1.7880
315,0.2020,0.9070,0.2040,1.3130
316,0.2020,0.4920,0.2050,0.8990
317,0.2050,1.7890,0.2080,2.2020
318,0.2020,0.4590,0.2050,0.8660
319,0.2010,1.2160,0.2130,1.6300
320,0.2060,0.8030,0.2070,1.2160
321,0.2090,1.9690,0.2080,2.3860
322,0.2040,0.4610,0.2070,0.8720
323,0.2030,1.1850,0.2150,1.6030
324,0.2050,2.5020,0.2070,2.9140
325,0.2180,1.4970,0.2180,1.9330
326,0.2150,0.3570,0.2050,0.7770
327,0.2040,1.1290,0.2100,1.5430
328,0.2160,1.8420,0.2110,2.2690
329,0.2160,1.3210,0.2110,1.7480
330,0.2030,0.4600,0.2060,0.8690
331,0.2020,0.3430,0.2140,0.7590
332,0.2130,1.6250,0.2140,2.0520
333,0.2200,0.4800,0.2090,0.9090
334,0.2060,0.3440,0.2050,0.7550
335,0.2080,0.3530,0.2050,0.7660
336,0.2030,1.1090,0.2140,1.5260
337,0.2070,1.2610,0.2130,1.6810
338,0.2040,0.5980,0.2110,1.0130
339,0.2070,2.2620,0.2090,2.6780
340,0.2060,0.3440,0.2060,0.7560
341,0.2030,0.4590,0.2070,0.8690
342,0.2030,0.4660,0.2070,0.8760
343,0.2040,0.7680,0.2100,1.1820
344,0.2100,0.7730,0.2100,1.1930
345,0.2070,0.7550,0.2160,1.1780
346,0.2050,0.6140,0.2080,1.0270
347,0.2300,1.2720,0.2200,1.7220
348,0.2120,1.2740,0.2170,1.7030
349,0.2370,0.9530,0.2100,1.4000
350,0.2090,0.9930,0.2050,1.4070
351,0.2020,0.3450,0.2050,0.7520
352,0.2040,1.9960,0.2090,2.4090
353,0.2070,0.6200,0.2080,1.0350
354,0.2060,0.7580,0.2070,1.1710
355,0.2020,1.5620,0.2050,1.9690
356,0.2030,0.7350,0.2100,1.1480
357,0.2110,0.3540,0.2110,0.7760
358,0.2030,0.7280,0.2050,1.1360
359,0.2020,1.1350,0.2100,1.5470
360,0.2060,2.0320,0.2050,2.4430
361,0.2180,1.3590,0.2090,1.7860
362,0.2050,0.3530,0.2070,0.7650
363,0.2020,0.6930,0.2040,1.0990
364,0.2040,1.6010,0.2050,2.0100
365,0.2010,0.3420,0.2050,0.7480
366,0.2020,0.4920,0.2110,0.9050
367,0.2010,0.6430,0.2040,1.0480
368,0.2020,0.6090,0.2050,1.0160
369,0.2040,0.4690,0.2070,0.8800
370,0.2050,1.1970,0.2050,1.6070
371,0.2030,1.1600,0.2090,1.5720
372,0.2040,0.3770,0.2100,0.7910
373,0.2110,1.4040,0.2090,1.8240
374,0.2090,0.6250,0.2090,1.0430
375,0.2390,0.8180,0.2120,1.2690
376,0.2090,1.0040,0.2080,1.4210
377,0.2050,1.9280,0.2110,2.3440
378,0.2110,0.9430,0.2070,1.3610
379,0.2020,0.3420,0.2220,0.7660
380,0.2050,0.6920,0.2070,1.1040
381,0.2040,0.6920,0.2060,1.1020
382,0.2030,0.6080,0.2100,1.0210
383,0.2030,0.6080,0.2060,1.0170
384,0.2040,1.7830,0.2070,2.1940
385,0.2080,0.4960,0.2080,0.9120
386,0.2070,0.9630,0.2110,1.3810
387,0.2120,1.3490,0.2120,1.7730
388,0.2030,1.5590,0.2050,1.9670
389,0.2030,0.3430,0.2080,0.7540
390,0.2120,0.4970,0.2080,0.9170
391,0.2010,0.4570,0.2050,0.8630
392,0.2010,0.4570,0.2040,0.8620
393,0.2020,0.8730,0.2040,1.2790
394,0.2020,0.7890,0.2040,1.1950
395,0.2010,0.4900,0.2050,0.8960
396,0.2010,0.4570,0.2540,0.9120
397,0.2030,0.4630,0.2070,0.8730
398,0.2020,0.3430,0.2070,0.7520
399,0.2020,1.5950,0.2050,2.0020
400,0.2030,1.3600,0.2050,1.7680
401,0.2030,0.6100,0.2050,1.0180
402,0.2020,1.0940,0.2070,1.5030
403,0.2040,0.3470,0.2070,0.7580
404,0.2060,0.3440,0.2070,0.7570
405,0.2130,0.3630,0.2140,0.7900
406,0.2100,0.3480,0.2080,0.7660
407,0.2040,0.3440,0.2060,0.7540
408,0.2040,1.2210,0.2130,1.6380
409,0.2040,1.4740,0.2070,1.8850
410,0.2040,0.8460,0.2060,1.2560
411,0.2100,0.3440,0.2070,0.7610
412,0.2040,0.4930,0.2070,0.9040
413,0.2030,0.3440,0.2110,0.7580
414,0.2080,2.2970,0.2080,2.7130
415,0.2040,0.4940,0.2080,0.9060
416,0.2040,0.8790,0.2070,1.2900
417,0.2040,1.5500,0.2070,1.9610
418,0.2030,1.6870,0.2100,2.1000
419,0.2030,0.3420,0.2040,0.7490
420,0.2020,0.3460,0.2060,0.7540
421,0.2010,0.4610,0.2050,0.8670
422,0.2070,0.3430,0.2050,0.7550
423,0.2030,1.3360,0.2040,1.7430
424,0.2010,1.0730,0.2060,1.4800
425,0.2020,0.3420,0.2050,0.7490
426,0.2020,1.5460,0.2040,1.9520
427,0.2020,0.3470,0.2050,0.7540
428,0.2020,0.6400,0.2050,1.0470
429,0.2020,0.4580,0.2050,0.8650
430,0.2020,1.6080,0.2060,2.0160
431,0.2020,1.1030,0.2050,1.5100
432,0.2010,0.3410,0.2040,0.7460
433,0.2050,0.4580,0.2050,0.8680
434,0.2020,0.7540,0.2050,1.1610
435,0.2020,0.6060,0.2050,1.0130
436,0.2020,0.4590,0.2040,0.8650
437,0.2020,1.1010,0.2040,1.5070
438,0.2020,1.4770,0.2050,1.8840
439,0.2020,0.3420,0.2050,0.7490
440,0.2050,1.5320,0.2050,1.9420
441,0.2030,0.3610,0.2070,0.7710
442,0.2030,0.6060,0.2040,1.0130
443,0.2010,1.6150,0.2050,2.0210
444,0.2040,0.6080,0.2040,1.0160
445,0.2010,1.4820,0.2050,1.8880
446,0.2020,0.9900,0.2050,1.3970
447,0.2020,0.3410,0.2040,0.7470
448,0.2020,0.6870,0.2040,1.0930
449,0.2030,1.1450,0.2050,1.5530
450,0.2030,1.5290,0.2050,1.9370
451,0.2030,0.4610,0.2150,0.8790
452,0.2020,0.6080,0.2050,1.0150
453,0.2010,1.0230,0.2050,1.4290
454,0.2010,0.4910,0.2070,0.8990
455,0.2020,1.7300,0.2040,2.1360
456,0.2010,1.0180,0.2070,1.4260
457,0.2020,0.5730,0.2040,0.9790
458,0.2020,2.0110,0.2040,2.4170
459,0.2030,0.7600,0.2060,1.1690
460,0.2010,1.2570,0.2090,1.6670
461,0.2020,1.5350,0.2060,1.9430
462,0.2020,0.4580,0.2060,0.8660
463,0.2020,1.9750,0.2050,2.3820
464,0.2020,0.4690,0.2100,0.8810
465,0.2020,1.2560,0.2050,1.6630
466,0.2040,1.7830,0.2070,2.1940
467,0.2030,1.2920,0.2070,1.7020
468,0.2030,0.3440,0.2080,0.7550
469,0.2050,0.8780,0.2070,1.2900
470,0.2040,0.3430,0.2060,0.7530
471,0.2070,1.9980,0.2090,2.4140
472,0.2080,1.2250,0.2280,1.6610
473,0.2060,0.5910,0.2080,1.0050
474,0.2040,1.3220,0.2070,1.7330
475,0.2050,0.3580,0.2090,0.7720
476,0.2060,0.4960,0.2070,0.9090
477,0.2040,1.6670,0.2070,2.0780
478,0.2040,0.8000,0.2070,1.2110
479,0.2030,0.9420,0.2070,1.3520
480,0.2030,0.3450,0.2070,0.7550
481,0.2040,0.3450,0.2100,0.7590
482,0.2030,0.7260,0.2060,1.1350
483,0.2040,0.8720,0.2070,1.2830
484,0.2040,0.8740,0.2070,1.2850
485,0.2030,0.7240,0.2070,1.1340
486,0.2080,1.2260,0.2070,1.6410
487,0.2080,0.3500,0.2200,0.7780
488,0.2050,1.2140,0.2070,1.6260
489,0.2040,1.3330,0.2100,1.7470
490,0.2050,2.5450,0.2080,2.9580
491,0.2080,1.7330,0.2070,2.1480
492,0.2040,0.8710,0.2070,1.2820
493,0.2030,0.4950,0.2070,0.9050
494,0.2030,0.4590,0.2060,0.8680
495,0.2040,1.1750,0.2090,1.5880
496,0.2040,1.3040,0.2150,1.7230
497,0.2080,0.7780,0.2070,1.1930
498,0.2030,1.3300,0.2080,1.7410
499,0.2040,0.3430,0.2060,0.7530
500,0.2040,0.9060,0.2070,1.3170
501,0.2040,0.3480,0.2080,0.7600
502,0.2040,1.1790,0.2070,1.5900
503,0.2030,1.1760,0.2070,1.5860
504,0.2030,1.1700,0.2060,1.5790
505,0.2040,0.3430,0.2060,0.7530
506,0.2030,1.4300,0.2080,1.8410
507,0.2060,1.1810,0.2080,1.5950
508,0.2030,0.3450,0.2070,0.7550
509,0.2030,0.4650,0.2070,0.8750
510,0.2050,0.3430,0.2060,0.7540
511,0.2040,1.3680,0.2070,1.7790
512,0.2030,2.9650,0.2070,3.3750
513,0.2040,0.3450,0.2090,0.7580
514,0.2050,0.6070,0.2060,1.0180
515,0.2030,0.4620,0.2050,0.8700
516,0.2010,0.4930,0.2040,0.8980
517,0.2020,0.4990,0.2060,0.9070
518,0.2010,0.3440,0.2060,0.7510
519,0.2010,0.4920,0.2060,0.8990
520,0.2030,0.6390,0.2040,1.0460
521,0.2030,0.9880,0.2040,1.3950
522,0.2010,1.8490,0.2100,2.2600
523,0.2010,1.0550,0.2050,1.4610
524,0.2000,0.7540,0.2040,1.1580
525,0.2010,1.4080,0.2050,1.8140
526,0.2020,1.0580,0.2050,1.4650
527,0.2010,0.3420,0.2050,0.7480
528,0.2030,1.1060,0.2050,1.5140
529,0.2010,2.0160,0.2120,2.4290
530,0.2030,1.1110,0.2050,1.5190
531,0.2000,1.1410,0.2050,1.5460
532,0.2060,0.6390,0.2050,1.0500
533,0.2020,0.9030,0.2040,1.3090
534,0.2020,0.7220,0.2040,1.1280
535,0.2040,2.0290,0.2040,2.4370
536,0.2020,0.6390,0.2050,1.0460
537,0.2030,0.7220,0.2050,1.1300
538,0.2010,0.6420,0.2070,1.0500
539,0.2020,0.3450,0.2040,0.7510
540,0.2000,1.5720,0.2090,1.9810
541,0.2040,0.3470,0.2060,0.7570
542,0.2020,1.4010,0.2130,1.8160
543,0.2030,0.8000,0.2060,1.2090
544,0.2020,0.4930,0.2050,0.9000
545,0.2010,0.3510,0.2050,0.7570
546,0.2010,1.9290,0.2040,2.3340
547,0.2010,0.6070,0.2080,1.0160
548,0.2020,1.8260,0.2060,2.2340
549,0.2050,0.6440,0.2060,1.0550
550,0.2010,0.6050,0.2050,1.0110
551,0.2010,0.8710,0.2050,1.2770
552,0.2020,0.3410,0.2050,0.7480
553,0.2020,1.0920,0.2050,1.4990
554,0.2010,0.3400,0.2040,0.7450
555,0.2000,0.3410,0.2050,0.7460
556,0.2020,0.4970,0.2060,0.9050
557,0.2020,0.3420,0.2040,0.7480
558,0.2010,0.6880,0.2040,1.0930
559,0.2010,0.6050,0.2040,1.0100
560,0.2040,0.5730,0.2040,0.9810
561,0.2010,0.6060,0.2040,1.0110
562,0.2010,0.3410,0.2050,0.7470
563,0.2010,1.3190,0.2040,1.7240
564,0.2010,0.6390,0.2040,1.0440
565,0.2020,0.3410,0.2050,0.7480
566,0.2010,0.4680,0.2070,0.8760
567,0.2020,3.8320,0.2050,4.2390
568,0.2030,1.2640,0.2050,1.6720
569,0.2020,1.7110,0.2050,2.1180
570,0.2020,0.6090,0.2040,1.0150
571,0.2010,1.2910,0.2080,1.7000
572,0.2020,0.3420,0.2050,0.7490
573,0.2010,2.7610,0.2050,3.1670
574,0.2010,0.4910,0.2050,0.8970
575,0.2020,0.4920,0.2050,0.8990
576,0.2020,0.5760,0.2070,0.9850
577,0.2040,2.2520,0.2050,2.6610
578,0.2020,0.4920,0.2050,0.8990
579,0.2020,0.7260,0.2050,1.1330
580,0.2010,0.3420,0.2050,0.7480
581,0.2010,3.0850,0.2060,3.4920
582,0.2020,0.4580,0.2050,0.8650
583,0.2020,0.4580,0.2070,0.8670
584,0.2010,0.3420,0.2050,0.7480
585,0.2030,0.6080,0.2050,1.0160
586,0.2010,0.3430,0.2050,0.7490
587,0.2020,0.8780,0.2050,1.2850
588,0.2040,0.3440,0.2060,0.7540
589,0.2040,0.7640,0.2060,1.1740
590,0.2020,1.1780,0.2070,1.5870
591,0.2020,0.6060,0.2050,1.0130
592,0.2020,0.7550,0.2040,1.1610
593,0.2010,0.3430,0.2050,0.7490
594,0.2020,2.0140,0.2050,2.4210
595,0.2010,0.6400,0.2090,1.0500
596,0.2010,0.6420,0.2050,1.0480
597,0.2020,0.7260,0.2050,1.1330
598,0.2020,1.9610,0.2070,2.3700
599,0.2090,0.3480,0.2070,0.7640
600,0.2050,1.2020,0.2180,1.6250
601,0.2010,0.4590,0.2050,0.8650
602,0.2020,0.8370,0.2040,1.2430
603,0.2010,0.7210,0.2050,1.1270
604,0.2040,0.3450,0.2050,0.7540
605,0.2020,1.8140,0.2050,2.2210
606,0.2010,0.3410,0.2080,0.7500
607,0.2010,1.7920,0.2050,2.1980
608,0.2020,0.3430,0.2050,0.7500
609,0.2010,0.3450,0.2050,0.7510
610,0.2000,0.8390,0.2050,1.2440
611,0.2040,0.5770,0.2060,0.9870
612,0.2020,2.0090,0.2060,2.4170
613,0.2020,0.6390,0.2040,1.0450
614,0.2010,0.6110,0.2050,1.0170
615,0.2010,2.4920,0.2040,2.8970
616,0.2010,0.4610,0.2050,0.8670
617,0.2010,1.0200,0.2040,1.4250
618,0.2020,1.4020,0.2070,1.8110
619,0.2020,0.3410,0.2050,0.7480
620,0.2010,0.3410,0.2040,0.7460
621,0.2010,0.6100,0.2060,1.0170
622,0.2030,1.4380,0.2050,1.8460
623,0.2010,2.1000,0.2100,2.5110
624,0.2020,0.9870,0.2040,1.3930
625,0.2020,0.9370,0.2040,1.3430
626,0.2010,0.3410,0.2090,0.7510
627,0.2010,0.9870,0.2050,1.3930
628,0.2020,1.1350,0.2050,1.5420
629,0.2010,0.4920,0.2040,0.8970
630,0.2020,0.3410,0.2040,0.7470
631,0.2020,0.3410,0.2040,0.7470
632,0.2020,2.8840,0.2050,3.2910
