Iteration,Keygen Time (ms),Sign Time (ms),Verify Time (ms),Total Time (ms)
629,0.1110,0.8440,0.1290,1.0840
630,0.1140,0.4030,0.1330,0.6500
631,0.1120,0.7250,0.1290,0.9660
632,0.1110,0.2240,0.1290,0.4640
633,0.1100,0.3060,0.1300,0.5460
634,0.1120,0.2230,0.1280,0.4630
635,0.1120,0.7310,0.1300,0.9730
636,0.1110,0.9740,0.1300,1.2150
637,0.1100,1.3600,0.1330,1.6030
638,0.1180,0.3520,0.1350,0.6050
639,0.1130,0.6000,0.1290,0.8420
640,0.1110,0.3270,0.1290,0.5670
641,0.1120,2.0160,0.1340,2.2620
642,0.1130,0.2280,0.1310,0.4720
643,0.1140,0.3300,0.1310,0.5750
644,0.1110,0.4760,0.1320,0.7190
645,0.1110,0.4300,0.1300,0.6710
646,0.1130,0.4390,0.1310,0.6830
647,0.1120,1.5350,0.1290,1.7760
648,0.1130,0.3070,0.1290,0.5490
649,0.1110,0.7430,0.1450,0.9990
650,0.1120,0.3080,0.1300,0.5500
651,0.1120,0.3270,0.1300,0.5690
652,0.1130,0.6430,0.1290,0.8850
653,0.1130,0.7650,0.1290,1.0070
654,0.1120,0.6480,0.1300,0.8900
655,0.1110,0.4110,0.1300,0.6520
656,0.1110,0.5970,0.1290,0.8370
657,0.1130,0.2240,0.1290,0.4660
658,0.1090,0.9540,0.1290,1.1920
659,0.1120,0.3280,0.1300,0.5700
660,0.1100,0.7030,0.1290,0.9420
661,0.1110,0.3900,0.1300,0.6310
662,0.1120,0.2250,0.1290,0.4660
663,0.1100,0.5150,0.1350,0.7600
664,0.1170,0.6730,0.1460,0.9360
665,0.1150,0.2310,0.1310,0.4770
666,0.1110,0.2320,0.1310,0.4740
667,0.1100,0.5330,0.1290,0.7720
668,0.1110,0.5100,0.1290,0.7500
669,0.1130,0.9440,0.1310,1.1880
670,0.1130,1.3650,0.1290,1.6070
671,0.1110,0.5410,0.1330,0.7850
672,0.1130,0.2260,0.1300,0.4690
673,0.1110,0.2230,0.1290,0.4630
674,0.1100,0.2230,0.1290,0.4620
675,0.1110,0.2240,0.1290,0.4640
676,0.1110,0.6800,0.1380,0.9290
677,0.1130,0.5760,0.1290,0.8180
678,0.1130,0.2240,0.1290,0.4660
679,0.1110,0.4930,0.1300,0.7340
680,0.1110,0.2250,0.1290,0.4650
681,0.1110,0.2240,0.1300,0.4650
682,0.1200,0.9510,0.1300,1.2010
683,0.1120,0.6240,0.1360,0.8720
684,0.1120,0.9960,0.1330,1.2410
685,0.1150,0.3500,0.1320,0.5970
686,0.1150,0.8310,0.1320,1.0780
687,0.1130,0.3080,0.1300,0.5510
688,0.1120,0.2240,0.1300,0.4660
689,0.1110,0.3300,0.1300,0.5710
690,0.1120,0.4020,0.1310,0.6450
691,0.1130,0.2270,0.1300,0.4700
692,0.1200,1.3080,0.1300,1.5580
693,0.1130,0.2240,0.1290,0.4660
694,0.1130,0.2240,0.1300,0.4670
695,0.1100,0.3280,0.1300,0.5680
696,0.1130,0.5770,0.1290,0.8190
697,0.1120,0.8870,0.1300,1.1290
698,0.1110,0.2250,0.1290,0.4650
699,0.1130,2.2600,0.1310,2.5040
700,0.1110,1.5930,0.1360,1.8400
701,0.1120,0.4100,0.1380,0.6600
702,0.1130,0.5890,0.1330,0.8350
703,0.1200,0.5150,0.1320,0.7670
704,0.1120,0.2250,0.1290,0.4660
705,0.1130,0.6800,0.1330,0.9260
706,0.1130,0.7860,0.1300,1.0290
707,0.1130,0.2250,0.1300,0.4680
708,0.1190,0.2280,0.1300,0.4770
709,0.1120,0.5770,0.1290,0.8180
710,0.1110,0.4310,0.1290,0.6710
711,0.1090,1.4240,0.1290,1.6620
712,0.1120,0.5760,0.1290,0.8170
713,0.1110,0.3110,0.1290,0.5510
714,0.1170,1.3500,0.1290,1.5960
715,0.1110,0.5130,0.1290,0.7530
716,0.1100,0.3270,0.1300,0.5670
717,0.1100,0.5000,0.1300,0.7400
718,0.1110,0.3060,0.1290,0.5460
719,0.1100,0.4110,0.1300,0.6510
720,0.1110,0.2240,0.1290,0.4640
721,0.1110,0.7010,0.1290,0.9410
722,0.1120,0.3300,0.1290,0.5710
723,0.1100,0.7420,0.1290,0.9810
724,0.1100,0.8730,0.1290,1.1120
725,0.1110,0.4110,0.1290,0.6510
726,0.1100,0.2230,0.1290,0.4620
727,0.1120,0.7840,0.1290,1.0250
728,0.1120,1.3050,0.1310,1.5480
729,0.1100,0.3080,0.1290,0.5470
730,0.1120,0.3140,0.1300,0.5560
731,0.1130,0.6370,0.1290,0.8790
732,0.1120,0.2240,0.1290,0.4650
733,0.1110,0.2240,0.1290,0.4640
734,0.1100,0.4310,0.1290,0.6700
735,0.1110,0.3270,0.1290,0.5670
736,0.1100,0.3900,0.1290,0.6290
737,0.1110,0.7250,0.1290,0.9650
738,0.1100,0.7010,0.1290,0.9400
739,0.1110,0.4100,0.1290,0.6500
740,0.1210,0.9620,0.1340,1.2170
741,0.1140,0.3400,0.1310,0.5850
742,0.1150,2.4780,0.1380,2.7310
743,0.1130,0.3300,0.1290,0.5720
744,0.1130,0.5200,0.1290,0.7620
745,0.1130,0.2250,0.1290,0.4670
746,0.1120,0.3270,0.1300,0.5690
747,0.1110,1.3120,0.1350,1.5580
748,0.1150,0.3130,0.1320,0.5600
749,0.1130,0.9740,0.1310,1.2180
750,0.1120,0.3080,0.1480,0.5680
751,0.1130,0.2270,0.1300,0.4700
752,0.1100,0.3290,0.1290,0.5680
753,0.1090,1.6140,0.1290,1.8520
754,0.1110,0.3070,0.1360,0.5540
755,0.1100,0.3260,0.1290,0.5650
756,0.1100,1.4620,0.1290,1.7010
757,0.1100,0.3260,0.1300,0.5660
758,0.1100,0.7060,0.1290,0.9450
759,0.1120,0.3260,0.1290,0.5670
760,0.1120,0.4080,0.1290,0.6490
761,0.1120,0.7090,0.1300,0.9510
762,0.1110,0.2270,0.1410,0.4790
763,0.1200,0.2320,0.1290,0.4810
764,0.1120,0.3270,0.1290,0.5680
765,0.1110,0.3060,0.1290,0.5460
766,0.1100,0.3890,0.1290,0.6280
767,0.1100,0.2240,0.1290,0.4630
768,0.1110,0.7280,0.1300,0.9690
769,0.1160,0.2250,0.1290,0.4700
770,0.1110,0.3280,0.1290,0.5680
771,0.1120,0.3280,0.1300,0.5700
772,0.1110,0.2250,0.1300,0.4660
773,0.1120,0.3900,0.1300,0.6320
774,0.1120,0.2320,0.1300,0.4740
775,0.1120,0.3290,0.1300,0.5710
776,0.1130,0.3910,0.1310,0.6350
777,0.1110,0.3920,0.1310,0.6340
778,0.1120,0.2240,0.1300,0.4660
779,0.1130,1.7450,0.1400,1.9980
780,0.1180,0.6680,0.1310,0.9170
781,0.1110,0.2240,0.1290,0.4640
782,0.1360,0.2340,0.1300,0.5000
783,0.1110,0.2430,0.1290,0.4830
784,0.1110,0.7940,0.1310,1.0360
785,0.1150,0.9460,0.1340,1.1950
786,0.1130,0.3080,0.1300,0.5510
787,0.1110,0.5910,0.1300,0.8320
788,0.1120,0.2260,0.1290,0.4670
789,0.1140,0.9140,0.1310,1.1590
790,0.1110,0.2230,0.1290,0.4630
791,0.1090,0.4110,0.1290,0.6490
792,0.1110,0.3290,0.1280,0.5680
793,0.1110,0.4940,0.1290,0.7340
794,0.1110,0.2240,0.1290,0.4640
795,0.1100,0.4730,0.1300,0.7130
796,0.1130,1.5500,0.1290,1.7920
797,0.1100,0.5990,0.1290,0.8380
798,0.1100,0.8460,0.1290,1.0850
799,0.1110,0.3070,0.1290,0.5470
800,0.1120,0.5370,0.1290,0.7780
801,0.1110,0.2240,0.1290,0.4640
802,0.1100,0.3080,0.1290,0.5470
803,0.1100,0.4950,0.1290,0.7340
804,0.1100,0.2240,0.1290,0.4630
805,0.1110,0.4130,0.1290,0.6530
806,0.1100,0.4960,0.1290,0.7350
807,0.1130,0.8090,0.1300,1.0520
808,0.1110,1.3040,0.1370,1.5520
809,0.1180,0.3350,0.1360,0.5890
810,0.1110,0.2250,0.1290,0.4650
811,0.1120,0.4930,0.1290,0.7340
812,0.1110,0.3900,0.1290,0.6300
813,0.1110,0.2240,0.1290,0.4640
814,0.1120,0.8150,0.1300,1.0570
815,0.1100,0.3070,0.1290,0.5460
816,0.1110,0.2230,0.1290,0.4630
817,0.1100,0.6160,0.1290,0.8550
818,0.1140,0.3090,0.1300,0.5530
819,0.1170,0.7010,0.1300,0.9480
820,0.1110,0.6810,0.1300,0.9220
821,0.1110,0.2250,0.1300,0.4660
822,0.1110,0.7240,0.1300,0.9650
823,0.1100,0.4770,0.1310,0.7180
824,0.1120,0.4750,0.1310,0.7180
825,0.1120,0.5820,0.1310,0.8250
826,0.1130,0.4230,0.1310,0.6670
827,0.1120,0.5360,0.1420,0.7900
828,0.1120,0.4150,0.1310,0.6580
829,0.1110,0.5390,0.1300,0.7800
830,0.1110,3.0040,0.1340,3.2490
831,0.1120,0.5980,0.1290,0.8390
832,0.1120,0.3070,0.1280,0.5470
833,0.1130,0.6610,0.1300,0.9040
834,0.1110,0.3070,0.1290,0.5470
835,0.1120,0.4110,0.1290,0.6520
836,0.1110,0.3270,0.1290,0.5670
837,0.1110,0.6780,0.1290,0.9180
838,0.1110,0.2240,0.1290,0.4640
839,0.1120,1.6310,0.1290,1.8720
840,0.1110,0.3070,0.1290,0.5470
841,0.1150,0.6840,0.1300,0.9290
842,0.1160,1.3160,0.1330,1.5650
843,0.1130,0.3090,0.1300,0.5520
844,0.1100,0.3270,0.1290,0.5660
845,0.1110,0.5760,0.1290,0.8160
846,0.1110,1.1860,0.1290,1.4260
847,0.1120,1.0310,0.1290,1.2720
848,0.1120,0.5130,0.1290,0.7540
849,0.1110,0.2320,0.1340,0.4770
850,0.1130,0.7630,0.1290,1.0050
851,0.1110,0.5930,0.1290,0.8330
852,0.1100,0.3270,0.1300,0.5670
853,0.1110,0.4300,0.1290,0.6700
854,0.1110,1.4240,0.1290,1.6640
855,0.1110,1.6140,0.1300,1.8550
856,0.1140,0.4380,0.1300,0.6820
857,0.1120,0.6780,0.1290,0.9190
858,0.1170,0.2290,0.1320,0.4780
859,0.1100,0.9480,0.1290,1.1870
860,0.1130,1.0390,0.1300,1.2820
861,0.1120,0.5110,0.1290,0.7520
862,0.1110,0.9250,0.1290,1.1650
863,0.1110,0.9740,0.1300,1.2150
864,0.1100,0.5120,0.1290,0.7510
865,0.1110,0.3060,0.1280,0.5450
866,0.1100,0.3060,0.1290,0.5450
867,0.1100,0.3060,0.1290,0.5450
868,0.1110,0.7680,0.1290,1.0080
869,0.1120,0.3070,0.1290,0.5480
870,0.1100,0.6170,0.1290,0.8560
871,0.1120,0.3900,0.1290,0.6310
872,0.1110,0.2250,0.1290,0.4650
873,0.1120,0.3090,0.1350,0.5560
874,0.1110,0.4950,0.1290,0.7350
875,0.1100,0.7830,0.1290,1.0220
876,0.1110,0.5760,0.1290,0.8160
877,0.1110,0.3070,0.1290,0.5470
878,0.1150,0.2250,0.1300,0.4700
879,0.1100,0.9060,0.1290,1.1450
880,0.1110,0.4940,0.1290,0.7340
881,0.1100,0.4110,0.1290,0.6500
882,0.1120,1.6350,0.1290,1.8760
883,0.1090,0.2230,0.1290,0.4610
884,0.1110,0.4100,0.1300,0.6510
885,0.1120,0.3070,0.1290,0.5480
886,0.1110,0.3070,0.1340,0.5520
887,0.1120,0.7630,0.1290,1.0040
888,0.1110,0.2240,0.1290,0.4640
889,0.1110,0.4110,0.1300,0.6520
890,0.1100,0.3270,0.1290,0.5660
891,0.1120,1.0190,0.1310,1.2620
892,0.1110,0.6600,0.1290,0.9000
893,0.1120,0.4100,0.1300,0.6520
894,0.1110,0.4310,0.1290,0.6710
895,0.1090,0.3260,0.1330,0.5680
896,0.1110,0.6790,0.1290,0.9190
897,0.1100,0.2260,0.1290,0.4650
898,0.1110,0.3900,0.1290,0.6300
899,0.1130,1.5510,0.1290,1.7930
900,0.1120,0.3270,0.1290,0.5680
901,0.1110,0.9680,0.1290,1.2080
902,0.1100,0.5940,0.1290,0.8330
903,0.1110,0.2250,0.1300,0.4660
904,0.1120,0.2240,0.1310,0.4670
905,0.1140,1.2850,0.1290,1.5280
906,0.1120,0.3070,0.1300,0.5490
907,0.1110,0.4090,0.1290,0.6490
908,0.1100,0.4380,0.1300,0.6780
909,0.1120,0.4120,0.1290,0.6530
910,0.1090,0.2230,0.1290,0.4610
911,0.1110,0.6580,0.1290,0.8980
912,0.1100,0.3060,0.1290,0.5450
913,0.1110,0.5230,0.1310,0.7650
914,0.1120,0.4930,0.1290,0.7340
915,0.1120,1.7940,0.1290,2.0350
916,0.1100,0.3130,0.1300,0.5530
917,0.1110,0.4930,0.1290,0.7330
918,0.1100,0.3260,0.1290,0.5650
919,0.1110,0.4090,0.1290,0.6490
920,0.1120,0.8430,0.1290,1.0840
921,0.1140,0.3270,0.1290,0.5700
922,0.1110,0.5960,0.1290,0.8360
923,0.1100,0.3060,0.1300,0.5460
924,0.1120,0.2240,0.1290,0.4650
925,0.1100,1.7980,0.1290,2.0370
926,0.1110,0.3890,0.1290,0.6290
927,0.1120,1.5030,0.1290,1.7440
928,0.1110,0.4950,0.1290,0.7350
929,0.1090,0.9300,0.1380,1.1770
930,0.1110,0.6610,0.1290,0.9010
931,0.1100,0.3070,0.1290,0.5460
932,0.1120,0.3320,0.1290,0.5730
933,0.1100,1.6610,0.1330,1.9040
934,0.1100,0.4990,0.1290,0.7380
935,0.1110,1.0460,0.1300,1.2870
936,0.1110,1.0340,0.1290,1.2740
937,0.1120,0.2240,0.1290,0.4650
938,0.1120,0.4100,0.1280,0.6500
939,0.1110,0.9170,0.1290,1.1570
940,0.1110,0.3270,0.1290,0.5670
941,0.1100,0.8230,0.1290,1.0620
942,0.1100,0.4740,0.1290,0.7130
943,0.1110,0.3290,0.1290,0.5690
944,0.1110,0.7620,0.1290,1.0020
945,0.1110,0.2240,0.1300,0.4650
946,0.1120,0.5960,0.1290,0.8370
947,0.1120,0.2230,0.1290,0.4640
948,0.1110,0.3070,0.1320,0.5500
949,0.1110,0.4300,0.1290,0.6700
950,0.1110,0.3900,0.1290,0.6300
951,0.1090,0.3280,0.1310,0.5680
952,0.1120,0.4310,0.1290,0.6720
953,0.1120,0.2250,0.1290,0.4660
954,0.1160,0.5570,0.1290,0.8020
955,0.1100,0.3270,0.1290,0.5660
956,0.1110,1.0530,0.1300,1.2940
957,0.1110,0.3070,0.1280,0.5460
958,0.1110,0.4760,0.1290,0.7160
959,0.1110,0.8860,0.1290,1.1260
960,0.1110,0.7000,0.1290,0.9400
961,0.1130,0.2240,0.1290,0.4660
962,0.1110,0.9510,0.1290,1.1910
963,0.1100,1.3180,0.1290,1.5570
964,0.1110,0.4730,0.1290,0.7130
965,0.1110,0.2230,0.1290,0.4630
966,0.1140,0.3070,0.1290,0.5500
967,0.1120,0.5120,0.1290,0.7530
968,0.1170,0.3950,0.1300,0.6420
969,0.1110,0.7240,0.1300,0.9650
970,0.1130,0.4100,0.1420,0.6650
971,0.1120,0.4340,0.1290,0.6750
972,0.1130,0.5160,0.1300,0.7590
973,0.1110,0.7840,0.1290,1.0240
974,0.1110,0.4100,0.1290,0.6500
975,0.1150,1.0320,0.1290,1.2760
976,0.1100,0.2240,0.1290,0.4630
977,0.1110,0.9690,0.1290,1.2090
978,0.1110,0.4100,0.1290,0.6500
979,0.1120,0.2240,0.1290,0.4650
980,0.1120,0.8860,0.1290,1.1270
981,0.1090,0.4930,0.1280,0.7300
982,0.1110,1.1780,0.1290,1.4180
983,0.1110,0.2240,0.1300,0.4650
984,0.1110,0.4940,0.1300,0.7350
985,0.1100,0.3900,0.1290,0.6290
986,0.1110,0.2240,0.1290,0.4640
987,0.1100,0.8960,0.1310,1.1370
988,0.1110,0.4330,0.1290,0.6730
989,0.1110,0.2240,0.1300,0.4650
990,0.1110,0.2240,0.1290,0.4640
991,0.1120,0.7830,0.1290,1.0240
992,0.1120,0.5010,0.1290,0.7420
993,0.1100,0.7820,0.1290,1.0210
994,0.1110,0.2230,0.1290,0.4630
995,0.1100,0.2240,0.1280,0.4620
996,0.1110,0.6790,0.1290,0.9190
997,0.1090,0.3100,0.1290,0.5480
998,0.1110,0.3910,0.1290,0.6310
999,0.1100,0.4290,0.1290,0.6680
1000,0.1100,0.3070,0.1290,0.5460
