Iteration,Keygen Time (ms),Sign Time (ms),Verify Time (ms),Total Time (ms)
308,0.3160,0.6690,0.3390,1.3240
309,0.3170,1.1020,0.3390,1.7580
310,0.3200,0.5110,0.3380,1.1690
311,0.3140,1.5750,0.3380,2.2270
312,0.3230,0.7120,0.3430,1.3780
313,0.3160,1.0220,0.3390,1.6770
314,0.3170,0.7140,0.3420,1.3730
315,0.3140,0.5120,0.3380,1.1640
316,0.3190,0.5150,0.3440,1.1780
317,0.3170,1.5350,0.3380,2.1900
318,0.3170,0.8690,0.3390,1.5250
319,0.3150,0.7080,0.3390,1.3620
320,0.3190,0.5160,0.3420,1.1770
321,0.3170,0.5120,0.3390,1.1680
322,0.3170,2.8330,0.3390,3.4890
323,0.3160,0.5120,0.3390,1.1670
324,0.3150,0.5120,0.3420,1.1690
325,0.3130,1.0620,0.3390,1.7140
326,0.3180,1.0240,0.3410,1.6830
327,0.3180,1.7360,0.3420,2.3960
328,0.3150,0.5210,0.3390,1.1750
329,0.3130,0.5120,0.3390,1.1640
330,0.3160,0.6690,0.3380,1.3230
331,0.3130,1.1800,0.3390,1.8320
332,0.3170,1.8130,0.3420,2.4720
333,0.3170,0.5130,0.3380,1.1680
334,0.3160,1.2220,0.3380,1.8760
335,0.3160,1.1790,0.3390,1.8340
336,0.3190,0.5160,0.3440,1.1790
337,0.3160,1.0230,0.3380,1.6770
338,0.3170,0.7090,0.3380,1.3640
339,0.3140,0.6700,0.3380,1.3220
340,0.3140,0.5120,0.3380,1.1640
341,0.3180,0.5180,0.3430,1.1790
342,0.3120,1.0240,0.3390,1.6750
343,0.3150,1.3380,0.3380,1.9910
344,0.3160,0.8650,0.3380,1.5190
345,0.3170,2.0880,0.3430,2.7480
346,0.3170,1.5010,0.3380,2.1560
347,0.3140,0.5120,0.3380,1.1640
348,0.3160,1.0630,0.3390,1.7180
349,0.3160,2.5020,0.3370,3.1550
350,0.3210,0.9850,0.3420,1.6480
351,0.3150,0.7060,0.3380,1.3590
352,0.3150,1.3370,0.3380,1.9900
353,0.3150,0.7080,0.3390,1.3620
354,0.3180,1.5390,0.3420,2.1990
355,0.3150,0.5110,0.3380,1.1640
356,0.3150,0.6700,0.3370,1.3220
357,0.3160,1.5660,0.3380,2.2200
358,0.3230,2.2700,0.3420,2.9350
359,0.3170,1.0220,0.3380,1.6770
360,0.3160,1.0190,0.3380,1.6730
361,0.3150,0.5110,0.3410,1.1670
362,0.3190,1.2570,0.3420,1.9180
363,0.3160,0.8290,0.3380,1.4830
364,0.3160,0.8240,0.3380,1.4780
365,0.3150,0.9000,0.3410,1.5560
366,0.3150,1.2130,0.3380,1.8660
367,0.3200,1.1040,0.3370,1.7610
368,0.3180,0.8650,0.3420,1.5250
369,0.3160,2.6420,0.3400,3.2980
370,0.3160,1.1030,0.3500,1.7690
371,0.3200,0.5140,0.3430,1.1770
372,0.3170,0.6670,0.3380,1.3220
373,0.3180,1.8030,0.3370,2.4580
374,0.3150,1.2150,0.3410,1.8710
375,0.3190,1.0290,0.3440,1.6920
376,0.3160,0.7100,0.3460,1.3720
377,0.3180,0.5110,0.3380,1.1670
378,0.3160,0.5110,0.3370,1.1640
379,0.3150,0.5130,0.3370,1.1650
380,0.3190,0.5150,0.3420,1.1760
381,0.3130,0.5120,0.3380,1.1630
382,0.3150,0.7060,0.3370,1.3580
383,0.3130,1.0960,0.3370,1.7460
384,0.3190,1.2170,0.3410,1.8770
385,0.3150,0.5100,0.3380,1.1630
386,0.3150,2.2320,0.3370,2.8840
387,0.3200,1.0720,0.3420,1.7340
388,0.3150,0.5120,0.3390,1.1660
389,0.3150,0.6690,0.3380,1.3220
390,0.3140,0.8270,0.3380,1.4790
391,0.3160,0.5130,0.3380,1.1670
392,0.3210,0.5190,0.3420,1.1820
393,0.3120,1.8850,0.3420,2.5390
394,0.3170,1.7330,0.3390,2.3890
395,0.3140,0.8660,0.3420,1.5220
396,0.3190,0.7130,0.3430,1.3750
397,0.3150,1.2180,0.3380,1.8710
398,0.3190,2.0770,0.3410,2.7370
399,0.3190,0.5170,0.3420,1.1780
400,0.3150,0.7040,0.3380,1.3570
401,0.3130,1.0170,0.3390,1.6690
402,0.3140,0.6670,0.3380,1.3190
403,0.3200,0.6720,0.3420,1.3340
404,0.3160,2.0000,0.3380,2.6540
405,0.3170,0.5100,0.3390,1.1660
406,0.3150,1.5660,0.3380,2.2190
407,0.3190,0.5150,0.3440,1.1780
408,0.3150,0.8610,0.3380,1.5140
409,0.3170,1.0580,0.3410,1.7160
410,0.3140,0.7070,0.3380,1.3590
411,0.3180,1.0220,0.3430,1.6830
412,0.3170,0.9030,0.3380,1.5580
413,0.3150,0.7070,0.3380,1.3600
414,0.3180,1.2160,0.3380,1.8720
415,0.3150,1.6410,0.3400,2.2960
416,0.3160,0.8630,0.3370,1.5160
417,0.3170,1.4130,0.3450,2.0750
418,0.3160,0.5100,0.3390,1.1650
419,0.3160,0.5110,0.3390,1.1660
420,0.3180,0.5110,0.3380,1.1670
421,0.3200,1.0600,0.3420,1.7220
422,0.3140,0.7080,0.3390,1.3610
423,0.3150,1.2520,0.3380,1.9050
424,0.3140,2.3870,0.3380,3.0390
425,0.3200,0.5150,0.3420,1.1770
426,0.3150,0.8620,0.3380,1.5150
427,0.3150,0.9010,0.3380,1.5540
428,0.3180,0.5100,0.3380,1.1660
429,0.3140,0.5100,0.3370,1.1610
430,0.3200,0.5150,0.3440,1.1790
431,0.3160,0.5110,0.3390,1.1660
432,0.3130,0.7070,0.3390,1.3590
433,0.3140,0.5130,0.3380,1.1650
434,0.3190,0.5150,0.3450,1.1790
435,0.3160,0.8640,0.3430,1.5230
436,0.3190,2.1930,0.3420,2.8540
437,0.3160,0.6670,0.3380,1.3210
438,0.3140,0.8600,0.3370,1.5110
439,0.3160,1.0580,0.3380,1.7120
440,0.3190,0.9050,0.3410,1.5650
441,0.3160,0.8630,0.3370,1.5160
442,0.3160,1.2540,0.3370,1.9070
443,0.3120,0.6680,0.3380,1.3180
444,0.3190,0.7110,0.3410,1.3710
445,0.3140,1.1800,0.3380,1.8320
446,0.3150,0.5100,0.3370,1.1620
447,0.3150,1.5690,0.3380,2.2220
448,0.3170,1.0620,0.3410,1.7200
449,0.3150,1.2570,0.3390,1.9110
450,0.3140,0.8620,0.3370,1.5130
451,0.3160,0.8740,0.3400,1.5300
452,0.3190,2.2750,0.3450,2.9390
453,0.3150,0.5110,0.3370,1.1630
454,0.3150,1.0560,0.3380,1.7090
455,0.3210,2.3060,0.3380,2.9650
456,0.3140,0.5150,0.3380,1.1670
457,0.3140,1.4470,0.3370,2.0980
458,0.3190,1.2580,0.3430,1.9200
459,0.3150,0.8630,0.3390,1.5170
460,0.3140,1.4500,0.3370,2.1010
461,0.3130,0.7060,0.3380,1.3570
462,0.3190,1.5720,0.3420,2.2330
463,0.3150,0.5100,0.3380,1.1630
464,0.3140,0.5130,0.3370,1.1640
465,0.3140,2.3090,0.3400,2.9630
466,0.3190,2.1130,0.3410,2.7730
467,0.3150,0.6690,0.3380,1.3220
468,0.3170,0.6680,0.3370,1.3220
469,0.3200,0.5140,0.3440,1.1780
470,0.3150,0.5100,0.3380,1.1630
471,0.3160,0.5100,0.3380,1.1640
472,0.3150,1.2560,0.3370,1.9080
473,0.3190,1.4120,0.3420,2.0730
474,0.3150,0.6660,0.3370,1.3180
475,0.3140,0.5100,0.3380,1.1620
476,0.3140,0.5130,0.3380,1.1650
477,0.3160,1.4460,0.3390,2.1010
478,0.3190,0.5160,0.3420,1.1770
479,0.3160,0.5100,0.3380,1.1640
480,0.3150,1.0950,0.3370,1.7470
481,0.3170,0.6660,0.3380,1.3210
482,0.3160,1.0970,0.3390,1.7520
483,0.3130,0.7050,0.3380,1.3560
484,0.3190,0.5140,0.3420,1.1750
485,0.3150,0.5120,0.3370,1.1640
486,0.3120,1.9570,0.3380,2.6070
487,0.3170,1.0180,0.3390,1.6740
488,0.3180,1.6110,0.3510,2.2800
489,0.3190,2.8150,0.3410,3.4750
490,0.3190,1.0220,0.3410,1.6820
491,0.3140,0.8620,0.3380,1.5140
492,0.3150,1.0560,0.3370,1.7080
493,0.3150,0.7050,0.3380,1.3580
494,0.3170,0.8220,0.3380,1.4770
495,0.3180,1.4130,0.3420,2.0730
496,0.3150,0.8610,0.3380,1.5140
497,0.3140,0.9790,0.3380,1.6310
498,0.3190,0.5110,0.3380,1.1680
499,0.3170,1.4100,0.3380,2.0650
500,0.3220,1.0620,0.3410,1.7250
501,0.3180,0.5150,0.3380,1.1710
502,0.3190,0.9120,0.3420,1.5730
503,0.3120,0.5100,0.3390,1.1610
504,0.3170,0.8700,0.3470,1.5340
505,0.3200,1.0230,0.3410,1.6840
506,0.3140,0.6680,0.3380,1.3200
507,0.3170,0.5140,0.3420,1.1730
508,0.3140,0.5100,0.3380,1.1620
509,0.3160,1.1770,0.3380,1.8310
510,0.3160,1.0160,0.3380,1.6700
511,0.3180,0.8300,0.3410,1.4890
512,0.3130,0.5100,0.3370,1.1600
513,0.3120,0.6670,0.3410,1.3200
514,0.3130,1.1740,0.3380,1.8250
515,0.3170,1.0600,0.3420,1.7190
516,0.3140,1.4480,0.3380,2.1000
517,0.3180,0.5150,0.3450,1.1780
518,0.3140,0.5100,0.3380,1.1620
519,0.3150,1.0170,0.3370,1.6690
520,0.3170,1.3760,0.3430,2.0360
521,0.3150,0.8240,0.3450,1.4840
522,0.3140,0.9050,0.3380,1.5570
523,0.3190,0.5150,0.3420,1.1760
524,0.3200,0.5120,0.3380,1.1700
525,0.3140,0.6690,0.3390,1.3220
526,0.3160,1.6130,0.3390,2.2680
527,0.3190,0.8700,0.3430,1.5320
528,0.3160,0.5140,0.3380,1.1680
529,0.3160,1.5720,0.3390,2.2270
530,0.3150,1.3820,0.3390,2.0360
531,0.3200,0.5160,0.3430,1.1790
532,0.3160,0.7110,0.3380,1.3650
533,0.3150,0.6690,0.3380,1.3220
534,0.3160,0.5130,0.3400,1.1690
535,0.3180,1.0250,0.3420,1.6850
536,0.3160,1.0230,0.3410,1.6800
537,0.3170,1.3050,0.3390,1.9610
538,0.3140,0.5120,0.3390,1.1650
539,0.3190,1.2250,0.3420,1.8860
540,0.3170,0.5160,0.3410,1.1740
541,0.3140,0.5120,0.3390,1.1650
542,0.3150,3.4660,0.3380,4.1190
543,0.3140,0.9040,0.3380,1.5560
544,0.3170,1.0610,0.3380,1.7160
545,0.3200,0.5150,0.3420,1.1770
546,0.3140,0.8680,0.3380,1.5200
547,0.3170,0.8670,0.3370,1.5210
548,0.3170,1.5780,0.3380,2.2330
549,0.3190,1.3020,0.3420,1.9630
550,0.3150,0.9820,0.3380,1.6350
551,0.3170,0.6700,0.3380,1.3250
552,0.3180,1.3390,0.3390,1.9960
553,0.3140,0.6690,0.3410,1.3240
554,0.3270,1.0680,0.3420,1.7370
555,0.3130,1.5320,0.3410,2.1860
556,0.3150,2.2780,0.3380,2.9310
557,0.3160,0.7110,0.3390,1.3660
558,0.3180,1.0650,0.3420,1.7250
559,0.3160,1.1080,0.3390,1.7630
560,0.3140,0.5110,0.3380,1.1630
561,0.3170,0.7130,0.3390,1.3690
562,0.3150,0.5120,0.3380,1.1650
563,0.3180,0.5160,0.3430,1.1770
564,0.3160,0.9810,0.3390,1.6360
565,0.3130,0.5120,0.3380,1.1630
566,0.3150,0.5140,0.3380,1.1670
567,0.3140,1.2600,0.3380,1.9120
568,0.3200,2.2110,0.3420,2.8730
569,0.3160,0.8680,0.3390,1.5230
570,0.3190,1.4590,0.3420,2.1200
571,0.3140,0.7070,0.3380,1.3590
572,0.3140,0.7080,0.3380,1.3600
573,0.3150,0.5120,0.3390,1.1660
574,0.3190,0.7140,0.3420,1.3750
575,0.3170,1.8100,0.3380,2.4650
576,0.3210,1.6200,0.3420,2.2830
577,0.3160,1.0290,0.3400,1.6850
578,0.3180,1.0250,0.3390,1.6820
579,0.3190,1.1900,0.3380,1.8470
580,0.3140,2.0870,0.3380,2.7390
581,0.3210,1.0260,0.3420,1.6890
582,0.3200,0.5160,0.3420,1.1780
583,0.3140,1.0640,0.3380,1.7160
584,0.3160,1.0600,0.3380,1.7140
585,0.3170,0.8680,0.3390,1.5240
586,0.3180,0.5150,0.3430,1.1760
587,0.3150,0.7110,0.3380,1.3640
588,0.3160,1.8880,0.3380,2.5420
589,0.3170,1.6540,0.3380,2.3090
590,0.3190,1.5000,0.3420,2.1610
591,0.3160,2.5180,0.3410,3.1750
592,0.3170,0.5120,0.3380,1.1670
593,0.3160,0.5120,0.3380,1.1660
594,0.3200,1.0270,0.3420,1.6890
595,0.3150,1.5740,0.3380,2.2270
596,0.3200,1.0260,0.3420,1.6880
597,0.3160,0.9050,0.3390,1.5600
598,0.3160,0.5120,0.3380,1.1660
599,0.3180,0.6720,0.3420,1.3320
600,0.3130,1.4180,0.3390,2.0700
601,0.3150,1.0250,0.3390,1.6790
602,0.3180,0.9870,0.3390,1.6440
603,0.3190,0.5160,0.3420,1.1770
604,0.3160,1.1810,0.3390,1.8360
605,0.3130,1.3780,0.3380,2.0290
606,0.3150,0.8670,0.3380,1.5200
607,0.3190,0.7130,0.3420,1.3740
608,0.3160,1.6530,0.3390,2.3080
609,0.3150,0.8650,0.3380,1.5180
610,0.3240,2.0740,0.3380,2.7360
611,0.3130,0.5090,0.3420,1.1640
612,0.3160,0.5100,0.3370,1.1630
613,0.3130,0.5100,0.3370,1.1600
614,0.3180,0.5170,0.3420,1.1770
615,0.3160,1.2090,0.3380,1.8630
616,0.3160,1.7230,0.3370,2.3760
617,0.3130,1.5640,0.3440,2.2210
618,0.3150,1.7700,0.3390,2.4240
619,0.3140,0.8720,0.3380,1.5240
620,0.3200,1.9250,0.3420,2.5870
621,0.3170,0.5100,0.3380,1.1650
622,0.3140,0.5100,0.3390,1.1630
623,0.3160,0.9030,0.3370,1.5560
624,0.3150,2.2680,0.3370,2.9200
625,0.3180,1.9220,0.3420,2.5820
626,0.3210,0.9050,0.3410,1.5670
627,0.3140,0.8600,0.3370,1.5110
628,0.3150,0.5100,0.3410,1.1660
629,0.3130,0.6650,0.3390,1.3170
630,0.3190,0.8250,0.3420,1.4860
631,0.3170,0.6660,0.3380,1.3210
632,0.3160,1.0560,0.3370,1.7090
