Iteración,Dilithium Version,Tiempo Generación Claves,Tiempo Firma,Tiempo Verificación,Tiempo Total
980,Dilithium2,0.1049,0.5062,0.1111,0.7222
981,Dilithium2,0.1163,0.4829,0.1102,0.7094
982,Dilithium2,0.1025,0.7174,0.1098,0.9297
983,Dilithium2,0.1048,0.4220,0.1105,0.6373
984,Dilithium2,0.1053,0.2551,0.1122,0.4726
985,Dilithium2,0.2203,0.3465,0.1119,0.6787
986,Dilithium2,0.1064,0.2552,0.1112,0.4728
987,Dilithium2,0.1049,0.4415,0.1191,0.6655
988,Dilithium2,0.1059,0.3699,0.1185,0.5943
989,Dilithium2,0.1034,0.1822,0.1106,0.3962
990,Dilithium2,0.1050,0.5426,0.1114,0.7590
991,Dilithium2,0.1065,0.1827,0.1106,0.3998
992,Dilithium2,0.1047,0.1824,0.1146,0.4017
993,Dilithium2,0.1042,0.3539,0.1112,0.5693
994,Dilithium2,0.1030,0.8460,0.1100,1.0590
995,Dilithium2,0.1032,0.3840,0.1107,0.5979
996,Dilithium2,0.1044,0.2531,0.1100,0.4675
997,Dilithium2,0.1024,0.2713,0.1099,0.4836
998,Dilithium2,0.1024,0.2669,0.1104,0.4797
999,Dilithium2,0.1032,0.3339,0.1102,0.5473
1000,Dilithium2,0.1034,0.1818,0.1100,0.3952
