Iteración,Dilithium Version,Tiempo Generación Claves,Tiempo Firma,Tiempo Verificación,Tiempo Total
480,Dilithium5,0.3561,0.7510,0.3005,1.4076
481,Dilithium5,0.3026,0.4360,0.2930,1.0316
482,Dilithium5,0.2890,0.5879,0.3707,1.2476
483,Dilithium5,0.2800,1.1325,0.2931,1.7056
484,Dilithium5,0.2795,0.5937,0.3610,1.2342
485,Dilithium5,0.2846,1.0828,0.2916,1.6590
486,Dilithium5,0.2792,0.4364,0.2910,1.0066
487,Dilithium5,0.3495,0.9634,0.2994,1.6123
488,Dilithium5,0.2826,0.7984,0.2927,1.3737
489,Dilithium5,0.2796,1.0722,0.2983,1.6501
490,Dilithium5,0.2834,0.7770,0.2936,1.3540
491,Dilithium5,0.2800,1.5034,0.2999,2.0833
492,Dilithium5,0.4099,1.3539,0.2973,2.0611
493,Dilithium5,0.2884,0.4401,0.2949,1.0234
494,Dilithium5,0.2909,1.0254,0.2932,1.6095
495,Dilithium5,0.2802,0.5928,0.2922,1.1652
496,Dilithium5,0.2795,0.4415,0.3750,1.0960
497,Dilithium5,0.2837,0.5940,0.2922,1.1699
498,Dilithium5,0.3187,0.6132,0.2969,1.2288
499,Dilithium5,0.3754,1.0846,0.2938,1.7538
500,Dilithium5,0.2870,0.9805,0.2914,1.5589
501,Dilithium5,0.3561,1.4503,0.2927,2.0991
502,Dilithium5,0.2787,0.9557,0.2949,1.5293
503,Dilithium5,0.3572,0.4435,0.2999,1.1006
504,Dilithium5,0.2945,4.1548,0.2940,4.7433
505,Dilithium5,0.2865,0.4353,0.2929,1.0147
506,Dilithium5,0.2818,2.4556,0.2970,3.0344
507,Dilithium5,0.2979,1.3336,0.2979,1.9294
508,Dilithium5,0.2937,0.4392,0.2938,1.0267
509,Dilithium5,0.3895,0.5922,0.3012,1.2829
510,Dilithium5,0.2829,0.6201,0.2933,1.1963
511,Dilithium5,0.2810,1.7321,0.3019,2.3150
512,Dilithium5,0.2984,0.5939,0.2932,1.1855
513,Dilithium5,0.2848,0.4342,0.2928,1.0118
514,Dilithium5,0.2923,1.1307,0.2993,1.7223
515,Dilithium5,0.2855,1.9151,0.3017,2.5023
516,Dilithium5,0.2840,0.4396,0.2995,1.0231
517,Dilithium5,0.2815,0.4390,0.3091,1.0296
518,Dilithium5,0.4177,0.9174,0.2977,1.6328
519,Dilithium5,0.2937,0.4454,0.2982,1.0373
520,Dilithium5,0.2883,1.0988,0.2943,1.6814
521,Dilithium5,0.2817,1.2696,0.2937,1.8450
522,Dilithium5,0.2785,1.6589,0.3136,2.2510
523,Dilithium5,0.4050,0.7763,0.3003,1.4816
524,Dilithium5,0.2890,1.2757,0.2950,1.8597
525,Dilithium5,0.3716,1.1143,0.2926,1.7785
526,Dilithium5,0.2847,0.7473,0.2953,1.3273
527,Dilithium5,0.2814,0.6761,0.2961,1.2536
528,Dilithium5,0.2815,1.3169,0.3006,1.8990
529,Dilithium5,0.2851,0.8951,0.2954,1.4756
530,Dilithium5,0.2825,0.6218,0.2952,1.1995
531,Dilithium5,0.2878,1.9311,0.2997,2.5186
532,Dilithium5,0.2884,0.6072,0.4478,1.3434
533,Dilithium5,0.3029,0.7973,0.3065,1.4067
534,Dilithium5,0.2882,3.3276,0.3010,3.9168
535,Dilithium5,0.2871,0.7777,0.2986,1.3634
536,Dilithium5,0.2842,0.8136,0.2999,1.3977
537,Dilithium5,0.2909,2.1695,0.2981,2.7585
538,Dilithium5,0.2877,0.7809,0.3835,1.4521
539,Dilithium5,0.2853,0.5916,0.3044,1.1813
540,Dilithium5,0.2832,1.2666,0.2979,1.8477
541,Dilithium5,0.3718,1.6287,0.2935,2.2940
542,Dilithium5,0.2793,0.6216,0.3687,1.2696
543,Dilithium5,0.2800,0.4390,0.2916,1.0106
544,Dilithium5,0.2799,1.1110,0.2964,1.6873
545,Dilithium5,0.3538,0.4387,0.2918,1.0843
546,Dilithium5,0.2770,0.4371,0.2930,1.0071
547,Dilithium5,0.2783,2.2827,0.2991,2.8601
548,Dilithium5,0.2833,0.4413,0.2986,1.0232
549,Dilithium5,0.2801,0.4393,0.2949,1.0143
550,Dilithium5,0.2872,1.8067,0.2998,2.3937
551,Dilithium5,0.2912,0.9932,0.3005,1.5849
552,Dilithium5,0.2843,0.4441,0.3071,1.0355
553,Dilithium5,0.4009,0.9678,0.3038,1.6725
554,Dilithium5,0.2851,0.4385,0.2991,1.0227
555,Dilithium5,0.2802,0.4359,0.3744,1.0905
556,Dilithium5,0.2830,1.4679,0.2953,2.0462
557,Dilithium5,0.2790,0.4335,0.3787,1.0912
558,Dilithium5,0.2814,0.5919,0.2925,1.1658
559,Dilithium5,0.2784,1.4195,0.3809,2.0788
560,Dilithium5,0.2796,0.9027,0.2967,1.4790
561,Dilithium5,0.2794,0.4331,0.2951,1.0076
562,Dilithium5,0.3554,0.4349,0.2955,1.0858
563,Dilithium5,0.2793,0.5929,0.2918,1.1640
564,Dilithium5,0.2765,1.3904,0.3161,1.9830
565,Dilithium5,0.2799,0.7796,0.2929,1.3524
566,Dilithium5,0.2797,0.4407,0.2937,1.0141
567,Dilithium5,0.2825,0.4586,0.3006,1.0417
568,Dilithium5,0.4044,0.7827,0.3000,1.4871
569,Dilithium5,0.2852,1.4325,0.3084,2.0261
570,Dilithium5,0.3747,0.6239,0.2977,1.2963
571,Dilithium5,0.2827,0.9590,0.2970,1.5387
572,Dilithium5,0.2787,0.7146,0.2968,1.2901
573,Dilithium5,0.2802,0.9808,0.2926,1.5536
574,Dilithium5,0.2839,0.9561,0.2963,1.5363
575,Dilithium5,0.2849,0.4447,0.3993,1.1289
576,Dilithium5,0.2849,1.1134,0.2999,1.6982
577,Dilithium5,0.2866,1.9431,0.2985,2.5282
578,Dilithium5,0.2920,0.8060,0.3028,1.4008
579,Dilithium5,0.2829,3.4962,0.3030,4.0821
580,Dilithium5,0.2905,1.0919,0.2979,1.6803
581,Dilithium5,0.2854,0.9417,0.3889,1.6160
582,Dilithium5,0.2830,2.0490,0.2950,2.6270
583,Dilithium5,0.2820,1.0507,0.2924,1.6251
584,Dilithium5,0.2845,1.3550,0.3035,1.9430
585,Dilithium5,0.2886,0.6180,0.2963,1.2029
586,Dilithium5,0.2884,1.1026,0.2994,1.6904
587,Dilithium5,0.2851,0.7847,0.3012,1.3710
588,Dilithium5,0.2883,0.4408,0.3072,1.0363
589,Dilithium5,0.2824,1.9763,0.2996,2.5583
590,Dilithium5,0.2847,0.4450,0.2963,1.0260
591,Dilithium5,0.2824,1.4389,0.4053,2.1266
592,Dilithium5,0.2924,0.6224,0.3006,1.2154
593,Dilithium5,0.2850,0.5997,0.3046,1.1893
594,Dilithium5,0.2805,0.8392,0.2935,1.4132
595,Dilithium5,0.2893,1.7748,0.2955,2.3596
596,Dilithium5,0.3760,0.5903,0.3383,1.3046
597,Dilithium5,0.2834,0.6209,0.2924,1.1967
598,Dilithium5,0.2804,0.7506,0.2946,1.3256
599,Dilithium5,0.2914,0.7779,0.2988,1.3681
600,Dilithium5,0.2812,0.5947,0.2916,1.1675
601,Dilithium5,0.2863,0.4913,0.2999,1.0775
602,Dilithium5,0.2883,0.7969,0.2997,1.3849
603,Dilithium5,0.2999,0.4449,0.3003,1.0451
604,Dilithium5,0.2907,0.5981,0.4046,1.2934
605,Dilithium5,0.2841,0.9870,0.2948,1.5659
606,Dilithium5,0.2846,4.9502,0.2978,5.5326
607,Dilithium5,0.2830,0.9723,0.2983,1.5536
608,Dilithium5,0.2918,0.5596,0.2974,1.1488
609,Dilithium5,0.3434,0.8156,0.3020,1.4610
610,Dilithium5,0.2830,0.8094,0.3916,1.4840
611,Dilithium5,0.2860,1.7866,0.2925,2.3651
612,Dilithium5,0.2805,0.6904,0.2972,1.2681
613,Dilithium5,0.2795,0.6248,0.2938,1.1981
614,Dilithium5,0.2880,0.4573,0.2973,1.0426
615,Dilithium5,0.2931,1.1567,0.3028,1.7526
616,Dilithium5,0.4988,0.9537,0.3047,1.7572
617,Dilithium5,0.2887,0.6053,0.3009,1.1949
618,Dilithium5,0.2852,0.7563,0.2958,1.3373
619,Dilithium5,0.2859,1.1726,0.2950,1.7535
620,Dilithium5,0.2804,1.2373,0.2951,1.8128
621,Dilithium5,0.2818,0.4422,0.2945,1.0185
622,Dilithium5,0.2818,1.1350,0.3013,1.7181
623,Dilithium5,0.2873,1.0848,0.2989,1.6710
624,Dilithium5,0.2911,0.8075,0.3033,1.4019
625,Dilithium5,0.2827,1.2762,0.3011,1.8600
626,Dilithium5,0.3874,1.3417,0.2977,2.0268
627,Dilithium5,0.2817,0.9580,0.2943,1.5340
628,Dilithium5,0.3626,1.1348,0.2938,1.7912
629,Dilithium5,0.2783,0.4370,0.2923,1.0076
630,Dilithium5,0.2797,1.8912,0.2937,2.4646
631,Dilithium5,0.2859,0.4345,0.2928,1.0132
632,Dilithium5,0.3596,1.9717,0.2958,2.6271
633,Dilithium5,0.2787,0.4372,0.2942,1.0101
634,Dilithium5,0.3554,4.0157,0.2985,4.6696
635,Dilithium5,0.2829,1.3972,0.2965,1.9766
636,Dilithium5,0.2772,1.2952,0.3032,1.8756
637,Dilithium5,0.2855,2.9192,0.2984,3.5031
638,Dilithium5,0.2865,0.4424,0.3011,1.0300
639,Dilithium5,0.3792,0.4383,0.2973,1.1148
640,Dilithium5,0.2855,1.0868,0.2922,1.6645
641,Dilithium5,0.2821,1.0322,0.2982,1.6125
642,Dilithium5,0.2802,1.4254,0.2957,2.0013
643,Dilithium5,0.2798,1.0683,0.3180,1.6661
644,Dilithium5,0.3879,0.9689,0.2960,1.6528
645,Dilithium5,0.2808,0.4424,0.2962,1.0194
646,Dilithium5,0.2831,0.4415,0.3786,1.1032
647,Dilithium5,0.2825,0.5955,0.2930,1.1710
648,Dilithium5,0.2805,0.9173,0.2978,1.4956
649,Dilithium5,0.3737,0.8021,0.2972,1.4730
650,Dilithium5,0.2804,1.2702,0.2923,1.8429
651,Dilithium5,0.3736,0.4414,0.2938,1.1088
652,Dilithium5,0.2823,1.2958,0.2930,1.8711
653,Dilithium5,0.2812,1.1799,0.2969,1.7580
654,Dilithium5,0.2799,0.7777,0.2922,1.3498
655,Dilithium5,0.2882,1.0643,0.2959,1.6484
656,Dilithium5,0.2820,0.7753,0.2944,1.3517
657,Dilithium5,0.2780,0.4386,0.3682,1.0848
658,Dilithium5,0.2800,0.5925,0.2926,1.1651
659,Dilithium5,0.2880,0.5904,0.2951,1.1735
660,Dilithium5,0.3768,0.9884,0.2929,1.6581
661,Dilithium5,0.2801,1.5049,0.2916,2.0766
662,Dilithium5,0.3811,0.5941,0.2970,1.2722
663,Dilithium5,0.2822,0.5877,0.3010,1.1709
664,Dilithium5,0.2769,0.5392,0.2956,1.1117
665,Dilithium5,0.2834,0.6282,0.2961,1.2077
666,Dilithium5,0.2855,0.4398,0.2944,1.0197
667,Dilithium5,0.2803,0.9789,0.3194,1.5786
668,Dilithium5,0.2865,0.7320,0.2973,1.3158
669,Dilithium5,0.2868,2.1940,0.3794,2.8602
670,Dilithium5,0.2821,1.4606,0.2951,2.0378
671,Dilithium5,0.2810,0.4433,0.2938,1.0181
672,Dilithium5,0.3681,0.4388,0.2919,1.0988
673,Dilithium5,0.2834,0.4392,0.2922,1.0148
674,Dilithium5,0.2760,0.8736,0.2960,1.4456
675,Dilithium5,0.2848,0.6168,0.2969,1.1985
676,Dilithium5,0.2808,0.4388,0.2943,1.0139
677,Dilithium5,0.2800,0.7837,0.2967,1.3604
678,Dilithium5,0.2911,1.0916,0.3126,1.6953
679,Dilithium5,0.2879,2.5667,0.2991,3.1537
680,Dilithium5,0.3928,0.4437,0.2941,1.1306
681,Dilithium5,0.2818,0.7509,0.2959,1.3286
682,Dilithium5,0.2830,2.1128,0.2940,2.6898
683,Dilithium5,0.2821,0.4405,0.2933,1.0159
684,Dilithium5,0.2775,0.4379,0.2982,1.0136
685,Dilithium5,0.2881,0.4457,0.3998,1.1336
686,Dilithium5,0.2856,2.7384,0.2997,3.3237
687,Dilithium5,0.3634,0.6195,0.2961,1.2790
688,Dilithium5,0.2806,0.8224,0.2928,1.3958
689,Dilithium5,0.2781,0.4384,0.3734,1.0899
690,Dilithium5,0.2861,0.4356,0.2966,1.0183
691,Dilithium5,0.2827,2.7726,0.2980,3.3533
692,Dilithium5,0.2818,1.1344,0.2962,1.7124
693,Dilithium5,0.2850,0.4386,0.2986,1.0222
694,Dilithium5,0.2918,2.9489,0.2987,3.5394
695,Dilithium5,0.2908,1.1528,0.3026,1.7462
696,Dilithium5,0.2855,0.8701,0.2932,1.4488
697,Dilithium5,0.2867,1.2912,0.2932,1.8711
698,Dilithium5,0.2858,1.1679,0.2953,1.7490
699,Dilithium5,0.2801,1.1072,0.2967,1.6840
700,Dilithium5,0.3573,0.4389,0.2971,1.0933
701,Dilithium5,0.2780,1.9383,0.2907,2.5070
702,Dilithium5,0.3631,0.6203,0.2920,1.2754
703,Dilithium5,0.2817,0.6135,0.2983,1.1935
704,Dilithium5,0.2781,1.4135,0.2962,1.9878
705,Dilithium5,0.2811,0.9601,0.2926,1.5338
706,Dilithium5,0.2824,0.8044,0.3038,1.3906
707,Dilithium5,0.2911,0.7280,0.3107,1.3298
708,Dilithium5,0.2876,0.6159,0.2962,1.1997
709,Dilithium5,0.2867,2.3402,0.2965,2.9234
710,Dilithium5,0.2840,0.6358,0.2960,1.2158
711,Dilithium5,0.2838,0.6174,0.2981,1.1993
712,Dilithium5,0.2861,0.4382,0.3017,1.0260
713,Dilithium5,0.2859,0.5694,0.2971,1.1524
714,Dilithium5,0.2884,1.6701,0.3000,2.2585
715,Dilithium5,0.2841,2.3369,0.2988,2.9198
716,Dilithium5,0.2858,1.4893,0.2988,2.0739
717,Dilithium5,0.2778,0.6063,0.4139,1.2980
718,Dilithium5,0.2866,0.4457,0.2966,1.0289
719,Dilithium5,0.2859,0.4423,0.2956,1.0238
720,Dilithium5,0.2818,2.2530,0.2953,2.8301
721,Dilithium5,0.2830,1.1411,0.2951,1.7192
722,Dilithium5,0.2842,0.6023,0.2984,1.1849
723,Dilithium5,0.4223,1.1661,0.3040,1.8924
724,Dilithium5,0.2878,0.6256,0.2969,1.2103
725,Dilithium5,0.2817,0.5688,0.2949,1.1454
726,Dilithium5,0.2828,0.4413,0.2948,1.0189
727,Dilithium5,0.2818,1.4596,0.2971,2.0385
728,Dilithium5,0.2868,0.5952,0.3036,1.1856
729,Dilithium5,0.3105,1.8602,0.2955,2.4662
730,Dilithium5,0.2849,0.6010,0.2976,1.1835
731,Dilithium5,0.3926,0.4517,0.2961,1.1404
732,Dilithium5,0.2839,0.4429,0.2967,1.0235
733,Dilithium5,0.2834,0.7812,0.4010,1.4656
734,Dilithium5,0.2820,0.6182,0.2961,1.1963
735,Dilithium5,0.2804,0.4425,0.2932,1.0161
736,Dilithium5,0.2806,1.4253,0.2925,1.9984
737,Dilithium5,0.2820,1.1400,0.2959,1.7179
738,Dilithium5,0.2827,0.8588,0.2945,1.4360
739,Dilithium5,0.2803,0.4408,0.2947,1.0158
740,Dilithium5,0.2799,0.4474,0.2927,1.0200
741,Dilithium5,0.2948,0.6275,0.3023,1.2246
742,Dilithium5,0.4219,0.4411,0.3017,1.1647
743,Dilithium5,0.2875,0.9370,0.2957,1.5202
744,Dilithium5,0.2838,1.0890,0.3029,1.6757
745,Dilithium5,0.2820,0.5944,0.2937,1.1701
746,Dilithium5,0.2804,1.6295,0.2973,2.2072
747,Dilithium5,0.2837,1.7728,0.2963,2.3528
748,Dilithium5,0.2895,0.6214,0.3010,1.2119
749,Dilithium5,0.2852,0.4402,0.3953,1.1207
750,Dilithium5,0.2826,0.4397,0.3022,1.0245
751,Dilithium5,0.2832,0.8018,0.2927,1.3777
752,Dilithium5,0.2936,0.7111,0.2937,1.2984
753,Dilithium5,0.2850,0.6191,0.2970,1.2011
754,Dilithium5,0.2813,1.3908,0.3060,1.9781
755,Dilithium5,0.2801,1.7338,0.2917,2.3056
756,Dilithium5,0.2811,0.4402,0.2996,1.0209
757,Dilithium5,0.2862,0.4474,0.4163,1.1499
758,Dilithium5,0.2866,0.8095,0.2972,1.3933
759,Dilithium5,0.2917,0.6216,0.3059,1.2192
760,Dilithium5,0.3937,0.8052,0.2939,1.4928
761,Dilithium5,0.2862,0.6211,0.2939,1.2012
762,Dilithium5,0.2884,2.3879,0.2942,2.9705
763,Dilithium5,0.3022,0.6160,0.2950,1.2132
764,Dilithium5,0.2840,0.4405,0.3069,1.0314
765,Dilithium5,0.2863,0.9330,0.2963,1.5156
766,Dilithium5,0.2852,0.6277,0.2960,1.2089
767,Dilithium5,0.2903,1.0635,0.2962,1.6500
768,Dilithium5,0.2809,0.7728,0.2945,1.3482
769,Dilithium5,0.2884,0.6140,0.2960,1.1984
770,Dilithium5,0.2815,2.7112,0.2971,3.2898
771,Dilithium5,0.2869,0.4478,0.2967,1.0314
772,Dilithium5,0.2810,2.0382,0.2984,2.6176
773,Dilithium5,0.2949,3.4924,0.3101,4.0974
774,Dilithium5,0.2861,0.7489,0.2967,1.3317
775,Dilithium5,0.2812,1.3007,0.3001,1.8820
776,Dilithium5,0.2823,0.5455,0.2937,1.1215
777,Dilithium5,0.2809,1.6308,0.2931,2.2048
778,Dilithium5,0.2794,2.0357,0.4183,2.7334
779,Dilithium5,0.2893,0.9654,0.2978,1.5525
780,Dilithium5,0.2910,0.9449,0.2947,1.5306
781,Dilithium5,0.3718,0.6219,0.2938,1.2875
782,Dilithium5,0.2888,0.4366,0.2930,1.0184
783,Dilithium5,0.2858,0.8725,0.2982,1.4565
784,Dilithium5,0.2804,2.8463,0.2956,3.4223
785,Dilithium5,0.2874,0.6318,0.2976,1.2168
786,Dilithium5,0.4087,0.7561,0.2975,1.4623
787,Dilithium5,0.2830,1.0153,0.2973,1.5956
788,Dilithium5,0.2890,0.8673,0.2953,1.4516
789,Dilithium5,0.2843,0.4547,0.2944,1.0334
790,Dilithium5,0.2805,1.1316,0.3094,1.7215
791,Dilithium5,0.2859,0.6260,0.3427,1.2546
792,Dilithium5,0.2951,0.4646,0.2934,1.0531
793,Dilithium5,0.2851,0.6323,0.3013,1.2187
794,Dilithium5,0.2887,0.6550,0.3050,1.2487
795,Dilithium5,0.2967,1.1061,0.3002,1.7030
796,Dilithium5,0.2879,0.4482,0.4197,1.1558
797,Dilithium5,0.2920,0.4383,0.2945,1.0248
798,Dilithium5,0.2849,2.2259,0.2946,2.8054
799,Dilithium5,0.2809,0.6242,0.2930,1.1981
800,Dilithium5,0.2815,0.7693,0.2961,1.3469
801,Dilithium5,0.2846,0.9696,0.3406,1.5948
802,Dilithium5,0.4059,0.6256,0.3048,1.3363
803,Dilithium5,0.2839,0.6233,0.3105,1.2177
804,Dilithium5,0.2843,0.7263,0.2959,1.3065
805,Dilithium5,0.2824,0.4463,0.2950,1.0237
806,Dilithium5,0.2829,0.6210,0.2942,1.1981
807,Dilithium5,0.2920,0.8085,0.3013,1.4018
808,Dilithium5,0.3996,0.7862,0.2957,1.4815
809,Dilithium5,0.2881,0.7562,0.2987,1.3430
810,Dilithium5,0.2832,1.5806,0.2963,2.1601
811,Dilithium5,0.2825,0.5945,0.2936,1.1706
812,Dilithium5,0.2782,1.6641,0.2956,2.2379
813,Dilithium5,0.4153,0.4437,0.2967,1.1557
814,Dilithium5,0.2914,0.9417,0.2951,1.5282
815,Dilithium5,0.2819,0.7671,0.2955,1.3445
816,Dilithium5,0.2834,0.6263,0.2931,1.2028
817,Dilithium5,0.2859,0.4349,0.2932,1.0140
818,Dilithium5,0.2877,2.4273,0.2985,3.0135
819,Dilithium5,0.2893,0.9660,0.2968,1.5521
820,Dilithium5,0.2853,0.8076,0.2926,1.3855
821,Dilithium5,0.3780,0.8025,0.2941,1.4746
822,Dilithium5,0.2795,0.7782,0.2921,1.3498
823,Dilithium5,0.2797,3.0797,0.2925,3.6519
824,Dilithium5,0.2789,1.1947,0.3115,1.7851
825,Dilithium5,0.2859,1.1107,0.2921,1.6887
826,Dilithium5,0.2820,0.6222,0.3017,1.2059
827,Dilithium5,0.2900,1.1036,0.3050,1.6986
828,Dilithium5,0.2965,0.7807,0.3055,1.3827
829,Dilithium5,0.2935,0.4428,0.3051,1.0414
830,Dilithium5,0.2880,0.6048,0.3914,1.2842
831,Dilithium5,0.2807,1.1726,0.3002,1.7535
832,Dilithium5,0.2798,0.4356,0.2955,1.0109
833,Dilithium5,0.3542,0.4346,0.2958,1.0846
834,Dilithium5,0.2797,0.4347,0.3072,1.0216
835,Dilithium5,0.2785,0.7712,0.3821,1.4318
836,Dilithium5,0.2855,2.0433,0.2917,2.6205
837,Dilithium5,0.2803,0.5422,0.2941,1.1166
838,Dilithium5,0.2821,0.5954,0.2946,1.1721
839,Dilithium5,0.2817,0.4390,0.2926,1.0133
840,Dilithium5,0.2782,0.6070,0.3018,1.1870
841,Dilithium5,0.2909,1.4163,0.2963,2.0035
842,Dilithium5,0.2894,0.8065,0.3042,1.4001
843,Dilithium5,0.2828,0.5986,0.3998,1.2812
844,Dilithium5,0.2822,0.4408,0.2951,1.0181
845,Dilithium5,0.2803,1.6602,0.3772,2.3177
846,Dilithium5,0.2890,2.2926,0.2932,2.8748
847,Dilithium5,0.2941,1.0758,0.2928,1.6627
848,Dilithium5,0.2835,0.9580,0.2939,1.5354
849,Dilithium5,0.2838,0.4343,0.2952,1.0133
850,Dilithium5,0.2894,1.0363,0.2956,1.6213
851,Dilithium5,0.2829,0.4417,0.2976,1.0222
852,Dilithium5,0.2847,0.4416,0.2933,1.0196
853,Dilithium5,0.2836,1.6936,0.2955,2.2727
854,Dilithium5,0.2867,2.6692,0.3041,3.2600
855,Dilithium5,0.2829,1.0722,0.2976,1.6527
856,Dilithium5,0.2921,1.0692,0.2985,1.6598
857,Dilithium5,0.2923,0.5816,0.2954,1.1693
858,Dilithium5,0.2849,0.6052,0.2956,1.1857
859,Dilithium5,0.2901,0.7755,0.3971,1.4627
860,Dilithium5,0.2812,0.4403,0.2977,1.0192
861,Dilithium5,0.2816,0.5927,0.2909,1.1652
862,Dilithium5,0.2805,0.7255,0.2933,1.2993
863,Dilithium5,0.2830,0.6202,0.2971,1.2003
864,Dilithium5,0.2839,1.4201,0.3019,2.0059
865,Dilithium5,0.2927,0.4425,0.4224,1.1576
866,Dilithium5,0.2833,1.3316,0.3014,1.9163
867,Dilithium5,0.2848,0.4382,0.2996,1.0226
868,Dilithium5,0.3654,0.9321,0.2942,1.5917
869,Dilithium5,0.2794,0.6020,0.3070,1.1884
870,Dilithium5,0.2859,2.1638,0.2948,2.7445
871,Dilithium5,0.2833,0.9566,0.3857,1.6256
872,Dilithium5,0.2790,1.1376,0.2935,1.7101
873,Dilithium5,0.2845,0.4343,0.2978,1.0166
874,Dilithium5,0.3757,0.7739,0.2973,1.4469
875,Dilithium5,0.2798,2.3840,0.2944,2.9582
876,Dilithium5,0.2810,1.7397,0.2944,2.3151
877,Dilithium5,0.2848,0.8035,0.3035,1.3918
878,Dilithium5,0.2911,2.5126,0.3046,3.1083
879,Dilithium5,0.2913,1.6508,0.3029,2.2450
880,Dilithium5,0.3900,0.4412,0.2933,1.1245
881,Dilithium5,0.2807,1.1176,0.2992,1.6975
882,Dilithium5,0.2830,1.0046,0.2933,1.5809
883,Dilithium5,0.2843,0.9592,0.2939,1.5374
884,Dilithium5,0.2784,0.9333,0.3006,1.5123
885,Dilithium5,0.2909,0.7359,0.3001,1.3269
886,Dilithium5,0.2825,0.5955,0.2958,1.1738
887,Dilithium5,0.2837,0.4397,0.3791,1.1025
888,Dilithium5,0.2826,1.6626,0.2946,2.2398
889,Dilithium5,0.2825,1.3873,0.2935,1.9633
890,Dilithium5,0.2855,0.6186,0.2944,1.1985
891,Dilithium5,0.2826,0.7409,0.2970,1.3205
892,Dilithium5,0.2886,0.8118,0.2980,1.3984
893,Dilithium5,0.3983,3.8956,0.3700,4.6639
894,Dilithium5,0.2832,0.7824,0.2937,1.3593
895,Dilithium5,0.2810,0.4434,0.2935,1.0179
896,Dilithium5,0.3906,1.1167,0.2943,1.8016
897,Dilithium5,0.2811,0.4495,0.2920,1.0226
898,Dilithium5,0.2969,1.5558,0.2935,2.1462
899,Dilithium5,0.2812,2.3024,0.2970,2.8806
900,Dilithium5,0.2864,0.4454,0.4160,1.1478
901,Dilithium5,0.2880,0.7750,0.2991,1.3621
902,Dilithium5,0.2818,0.6204,0.2988,1.2010
903,Dilithium5,0.3635,1.1124,0.2968,1.7727
904,Dilithium5,0.2819,0.4376,0.2965,1.0160
905,Dilithium5,0.2788,0.8694,0.2930,1.4412
906,Dilithium5,0.2804,0.9121,0.3017,1.4942
907,Dilithium5,0.2810,0.5908,0.3009,1.1727
908,Dilithium5,0.2894,0.8198,0.4390,1.5482
909,Dilithium5,0.2946,1.3051,0.3015,1.9012
910,Dilithium5,0.2845,0.6237,0.2955,1.2037
911,Dilithium5,0.3683,0.5887,0.2953,1.2523
912,Dilithium5,0.2794,0.5879,0.2945,1.1618
913,Dilithium5,0.2794,2.7035,0.2939,3.2768
914,Dilithium5,0.2814,2.6235,0.3945,3.2994
915,Dilithium5,0.2915,1.7964,0.3030,2.3909
916,Dilithium5,0.2839,0.4406,0.4242,1.1487
917,Dilithium5,0.2960,2.6827,0.2983,3.2770
918,Dilithium5,0.3922,0.5915,0.2928,1.2765
919,Dilithium5,0.2868,0.9137,0.2935,1.4940
920,Dilithium5,0.2823,1.2117,0.2958,1.7898
921,Dilithium5,0.2852,0.4350,0.2971,1.0173
922,Dilithium5,0.2803,0.4330,0.2971,1.0104
923,Dilithium5,0.2853,0.4479,0.2996,1.0328
924,Dilithium5,0.3982,0.4449,0.2962,1.1393
925,Dilithium5,0.2834,1.1675,0.3100,1.7609
926,Dilithium5,0.2846,0.7063,0.2941,1.2850
927,Dilithium5,0.2815,0.4399,0.2945,1.0159
928,Dilithium5,0.2832,0.6274,0.3083,1.2189
929,Dilithium5,0.2850,0.8033,0.3027,1.3910
930,Dilithium5,0.4069,0.8083,0.2967,1.5119
931,Dilithium5,0.2864,0.4445,0.3012,1.0321
932,Dilithium5,0.2841,0.6237,0.3705,1.2783
933,Dilithium5,0.2844,1.6721,0.2942,2.2507
934,Dilithium5,0.2771,1.5478,0.2919,2.1168
935,Dilithium5,0.2848,0.4393,0.2928,1.0169
936,Dilithium5,0.2823,0.6253,0.3005,1.2081
937,Dilithium5,0.2855,0.4452,0.3013,1.0320
938,Dilithium5,0.4166,0.8041,0.3007,1.5214
939,Dilithium5,0.2865,0.4415,0.3000,1.0280
940,Dilithium5,0.2835,0.5575,0.3004,1.1414
941,Dilithium5,0.2979,1.1162,0.2938,1.7079
942,Dilithium5,0.2851,0.7723,0.2944,1.3518
943,Dilithium5,0.2831,0.4418,0.2975,1.0224
944,Dilithium5,0.4031,0.4430,0.2959,1.1420
945,Dilithium5,0.2807,0.7815,0.2953,1.3575
946,Dilithium5,0.2858,0.8856,0.2942,1.4656
947,Dilithium5,0.2837,0.9318,0.2944,1.5099
948,Dilithium5,0.2832,0.4346,0.2919,1.0097
949,Dilithium5,0.2854,1.5314,0.2992,2.1160
950,Dilithium5,0.2967,1.3553,0.2974,1.9494
951,Dilithium5,0.2901,0.4403,0.2963,1.0267
952,Dilithium5,0.3864,0.4477,0.3142,1.1483
953,Dilithium5,0.2819,0.6225,0.2941,1.1985
954,Dilithium5,0.2795,0.6192,0.3831,1.2818
955,Dilithium5,0.2795,2.5862,0.2928,3.1585
956,Dilithium5,0.3705,0.5929,0.2955,1.2589
957,Dilithium5,0.2814,1.2867,0.2919,1.8600
958,Dilithium5,0.3597,0.4386,0.2919,1.0902
959,Dilithium5,0.2828,0.4349,0.2921,1.0098
